,index,test_ID,valid_id,train_loss,train_acc,valid_loss,valid_acc
0,0,6,1,13.771490097045898,0.19062226117440842,259.8376159667969,0.18165784832451498
1,1,6,1,218.12193298339844,0.2743207712532866,42.357608795166016,0.19047619047619047
2,2,6,1,23.290973663330078,0.8137598597721297,20.240962982177734,0.8306878306878307
3,3,6,1,35.04990005493164,0.8098159509202454,67.40387725830078,0.818342151675485
4,4,6,1,96.00511169433594,0.8098159509202454,46.24545669555664,0.818342151675485
5,5,6,1,68.34404754638672,0.8198948290972831,11.510632514953613,0.8359788359788359
6,6,6,1,20.176803588867188,0.8531989482909729,6.600139141082764,0.49559082892416223
7,7,6,1,2.3170058727264404,0.33041191936897457,28.469078063964844,0.19753086419753085
8,8,6,1,15.04650592803955,0.2072743207712533,51.350154876708984,0.18342151675485008
9,9,6,1,32.921142578125,0.19763365468886943,56.50130081176758,0.18165784832451498
10,10,6,1,36.663448333740234,0.21910604732690622,44.07170486450195,0.18518518518518517
11,11,6,1,25.9255313873291,0.3619631901840491,25.009098052978516,0.19753086419753085
12,12,6,1,11.258707046508789,0.7642418930762489,10.088031768798828,0.3562610229276896
13,13,6,1,2.675710916519165,0.864592462751972,3.9466636180877686,0.6208112874779541
14,14,6,1,3.45174503326416,0.8343558282208589,4.6128668785095215,0.8112874779541446
15,15,6,1,9.951972007751465,0.8168273444347064,7.042991638183594,0.8271604938271605
16,16,6,1,15.76907730102539,0.8159509202453987,7.503721714019775,0.8236331569664903
17,17,6,1,16.649330139160156,0.8207712532865907,5.619862079620361,0.8253968253968254
18,18,6,1,12.621139526367188,0.8396143733567046,3.501650094985962,0.7495590828924162
19,19,6,1,6.755943775177002,0.8755477651183172,3.544612169265747,0.5837742504409171
20,20,6,1,2.5424392223358154,0.8492550394390885,6.629612922668457,0.4074074074074074
21,21,6,1,1.7649203538894653,0.6761612620508326,11.648290634155273,0.2751322751322751
22,22,6,1,3.845069408416748,0.4982471516213848,16.29605484008789,0.21869488536155202
23,23,6,1,6.6752729415893555,0.4263803680981595,18.51133918762207,0.21164021164021163
24,24,6,1,8.176177978515625,0.450920245398773,17.541767120361328,0.21340388007054673
25,25,6,1,7.506675720214844,0.5613496932515337,14.116926193237305,0.23809523809523808
26,26,6,1,5.277929782867432,0.7375109553023663,9.816444396972656,0.31216931216931215
27,27,6,1,2.894331693649292,0.8553900087642419,6.1515212059021,0.4091710758377425
28,28,6,1,1.5934042930603027,0.8829973707274321,3.908019781112671,0.527336860670194
29,29,6,1,1.7753877639770508,0.8659070990359334,3.0031182765960693,0.6031746031746031
30,30,6,1,2.9200332164764404,0.8553900087642419,2.83891224861145,0.6701940035273368
31,31,6,1,4.055870056152344,0.8540753724802804,2.845175266265869,0.6843033509700176
32,32,6,1,4.406078338623047,0.8571428571428571,2.841587543487549,0.656084656084656
33,33,6,1,3.80729079246521,0.8659070990359334,3.044419765472412,0.5961199294532628
34,34,6,1,2.6909842491149902,0.878615249780894,3.785891056060791,0.5326278659611993
35,35,6,1,1.7240996360778809,0.8751095530236634,5.180327415466309,0.4532627865961199
36,36,6,1,1.3742185831069946,0.8260297984224365,6.963886737823486,0.37037037037037035
37,37,6,1,1.6688328981399536,0.7695004382120947,8.589211463928223,0.3298059964726631
38,38,6,1,2.251814842224121,0.7256792287467134,9.503853797912598,0.2998236331569665
39,39,6,1,2.660961627960205,0.7278702892199824,9.428574562072754,0.2998236331569665
40,40,6,1,2.6248810291290283,0.7695004382120947,8.471966743469238,0.3298059964726631
41,41,6,1,2.1954638957977295,0.8238387379491674,7.032089710235596,0.36684303350970016
42,42,6,1,1.6605234146118164,0.864592462751972,5.576398849487305,0.42151675485008816
43,43,6,1,1.3267899751663208,0.8834355828220859,4.436934947967529,0.47795414462081126
44,44,6,1,1.3276435136795044,0.8790534618755478,3.7213568687438965,0.5220458553791887
45,45,6,1,1.5675121545791626,0.8729184925503944,3.369706392288208,0.5537918871252204
46,46,6,1,1.8188080787658691,0.8720420683610868,3.2770118713378906,0.5537918871252204
47,47,6,1,1.888305425643921,0.8742331288343558,3.3924338817596436,0.5520282186948854
48,48,6,1,1.7347118854522705,0.8821209465381245,3.728872299194336,0.5167548500881834
49,49,6,1,1.469270944595337,0.8825591586327782,4.298826694488525,0.47619047619047616
50,50,6,1,1.2587156295776367,0.8794916739702016,5.0373005867004395,0.4409171075837742
51,51,6,1,1.2076612710952759,0.8610867659947414,5.781680107116699,0.4056437389770723
52,52,6,1,1.3001312017440796,0.8418054338299737,6.323849201202393,0.38271604938271603
53,53,6,1,1.429235577583313,0.8352322524101665,6.503700256347656,0.37389770723104054
54,54,6,1,1.4830411672592163,0.8426818580192813,6.2835822105407715,0.38095238095238093
55,55,6,1,1.4203908443450928,0.8610867659947414,5.7565765380859375,0.400352733686067
56,56,6,1,1.2871787548065186,0.8781770376862401,5.09499454498291,0.42857142857142855
57,57,6,1,1.171189308166504,0.8891323400525855,4.470630168914795,0.4656084656084656
58,58,6,1,1.1351901292800903,0.8900087642418931,3.99564266204834,0.48148148148148145
59,59,6,1,1.1771718263626099,0.8838737949167397,3.719238758087158,0.49559082892416223
60,60,6,1,1.2399457693099976,0.8856266432953549,3.635944128036499,0.5026455026455027
61,61,6,1,1.2600462436676025,0.8860648553900088,3.7223305702209473,0.49559082892416223
62,62,6,1,1.219048261642456,0.8904469763365469,3.9528913497924805,0.47971781305114636
63,63,6,1,1.1470184326171875,0.8913234005258545,4.294012546539307,0.4691358024691358
64,64,6,1,1.0904991626739502,0.887817703768624,4.684448719024658,0.4462081128747795
65,65,6,1,1.077151894569397,0.8794916739702016,5.03457498550415,0.42857142857142855
66,66,6,1,1.0991474390029907,0.8764241893076249,5.255620002746582,0.4074074074074074
67,67,6,1,1.1246569156646729,0.873794916739702,5.29292631149292,0.4074074074074074
68,68,6,1,1.1248983144760132,0.8777388255915863,5.147491931915283,0.4144620811287478
69,69,6,1,1.0949726104736328,0.8821209465381245,4.8714118003845215,0.43738977072310403
70,70,6,1,1.0539227724075317,0.8904469763365469,4.543915748596191,0.4514991181657848
71,71,6,1,1.0270023345947266,0.8970201577563541,4.2443437576293945,0.4673721340388007
72,72,6,1,1.0257740020751953,0.8965819456617002,4.034463405609131,0.47266313932980597
73,73,6,1,1.0387128591537476,0.8952673093777388,3.941075325012207,0.47442680776014107
74,74,6,1,1.0439156293869019,0.8952673093777388,3.9602718353271484,0.47442680776014107
75,75,6,1,1.0304774045944214,0.8974583698510079,4.073030948638916,0.4691358024691358
76,76,6,1,1.0054361820220947,0.8996494303242769,4.244763374328613,0.4638447971781305
77,77,6,1,0.9841850996017456,0.8913234005258545,4.42592191696167,0.4514991181657848
78,78,6,1,0.9759224057197571,0.8891323400525855,4.56292724609375,0.43915343915343913
79,79,6,1,0.9770156741142273,0.8873794916739702,4.605572700500488,0.43738977072310403
80,80,6,1,0.9761531949043274,0.8882559158632778,4.5255045890808105,0.4409171075837742
81,81,6,1,0.9667680859565735,0.8926380368098159,4.3404340744018555,0.4462081128747795
82,82,6,1,0.9522354602813721,0.9005258545135846,4.124730587005615,0.4656084656084656
83,83,6,1,0.9447853565216064,0.9009640666082384,3.984422206878662,0.4656084656084656
84,84,6,1,0.9435426592826843,0.901840490797546,3.9615817070007324,0.4656084656084656
85,85,6,1,0.9374224543571472,0.9005258545135846,4.035088062286377,0.4656084656084656
86,86,6,1,0.9256381392478943,0.8970201577563541,4.1646318435668945,0.455026455026455
87,87,6,1,0.9152700304985046,0.8917616126205083,4.292807579040527,0.4479717813051146
88,88,6,1,0.9100504517555237,0.8921998247151621,4.361936092376709,0.4462081128747795
89,89,6,1,0.9063369035720825,0.8926380368098159,4.348992347717285,0.4462081128747795
90,90,6,1,0.8992804884910583,0.8952673093777388,4.266540050506592,0.4462081128747795
91,91,6,1,0.8897669911384583,0.8952673093777388,4.15259313583374,0.4514991181657848
92,92,6,1,0.8817422986030579,0.9022787028921998,4.052365303039551,0.4638447971781305
93,93,6,1,0.8767326474189758,0.9027169149868537,4.002978324890137,0.4638447971781305
94,94,6,1,0.872096836566925,0.9022787028921998,4.014488220214844,0.4638447971781305
95,95,6,1,0.8653767108917236,0.8987730061349694,4.070772171020508,0.4567901234567901
96,96,6,1,0.857882022857666,0.8961437335670465,4.141544818878174,0.4532627865961199
97,97,6,1,0.8516603112220764,0.8957055214723927,4.196037292480469,0.4497354497354497
98,98,6,1,0.8466346263885498,0.8965819456617002,4.210356712341309,0.4497354497354497
99,99,6,1,0.8411906957626343,0.8974583698510079,4.1767754554748535,0.4497354497354497
100,100,6,1,0.8344337940216064,0.8996494303242769,4.109956741333008,0.4497354497354497
101,101,6,1,0.8276365995407104,0.901840490797546,4.037651538848877,0.4532627865961199
102,102,6,1,0.8221979737281799,0.9035933391761612,3.9889962673187256,0.4585537918871252
103,103,6,1,0.8173254132270813,0.9044697633654689,3.983151435852051,0.4585537918871252
104,104,6,1,0.8115825653076172,0.904031551270815,4.015651226043701,0.4532627865961199
105,105,6,1,0.8049910068511963,0.901840490797546,4.061736106872559,0.4514991181657848
106,106,6,1,0.7991135716438293,0.9014022787028922,4.09077787399292,0.4479717813051146
107,107,6,1,0.7940143942832947,0.9027169149868537,4.085046768188477,0.4479717813051146
108,108,6,1,0.7886035442352295,0.9044697633654689,4.046669960021973,0.4532627865961199
109,109,6,1,0.7828219532966614,0.9066608238387379,3.993903160095215,0.455026455026455
110,110,6,1,0.7773966193199158,0.9070990359333918,3.951157569885254,0.4567901234567901
111,111,6,1,0.7723414897918701,0.9066608238387379,3.934246301651001,0.4567901234567901
112,112,6,1,0.7670930624008179,0.9066608238387379,3.9451870918273926,0.455026455026455
113,113,6,1,0.7615639567375183,0.9062226117440841,3.970836877822876,0.4532627865961199
114,114,6,1,0.7561707496643066,0.9053461875547765,3.9904890060424805,0.4514991181657848
115,115,6,1,0.7510918378829956,0.9057843996494304,3.98958158493042,0.4497354497354497
116,116,6,1,0.7459390163421631,0.9062226117440841,3.968106508255005,0.4514991181657848
117,117,6,1,0.7406221032142639,0.9066608238387379,3.9349565505981445,0.4514991181657848
118,118,6,1,0.7354565262794495,0.9075372480280456,3.9076552391052246,0.4514991181657848
119,119,6,1,0.7305483222007751,0.9075372480280456,3.8982439041137695,0.4514991181657848
120,120,6,1,0.7255158424377441,0.9079754601226994,3.9086410999298096,0.4514991181657848
121,121,6,1,0.7203352451324463,0.9075372480280456,3.9230246543884277,0.4497354497354497
122,122,6,1,0.715371310710907,0.9075372480280456,3.924659490585327,0.4462081128747795
123,123,6,1,0.7104780673980713,0.9070990359333918,3.909268379211426,0.4462081128747795
124,124,6,1,0.7054969668388367,0.9101665205959685,3.8841190338134766,0.4462081128747795
125,125,6,1,0.7005552053451538,0.9101665205959685,3.8612260818481445,0.4479717813051146
126,126,6,1,0.6957508325576782,0.911042944785276,3.8532187938690186,0.4479717813051146
127,127,6,1,0.6909991502761841,0.9114811568799299,3.8620471954345703,0.4462081128747795
128,128,6,1,0.6861722469329834,0.9114811568799299,3.8769583702087402,0.4462081128747795
129,129,6,1,0.6814299821853638,0.9114811568799299,3.8834383487701416,0.4444444444444444
130,130,6,1,0.6767885088920593,0.9123575810692375,3.8718526363372803,0.4462081128747795
131,131,6,1,0.6720837354660034,0.9123575810692375,3.8469667434692383,0.4444444444444444
132,132,6,1,0.6674339175224304,0.9127957931638914,3.8254811763763428,0.4462081128747795
133,133,6,1,0.6629508137702942,0.9127957931638914,3.818171501159668,0.4444444444444444
134,134,6,1,0.6584328413009644,0.9127957931638914,3.8247029781341553,0.4444444444444444
135,135,6,1,0.6538519263267517,0.9127957931638914,3.8360657691955566,0.4444444444444444
136,136,6,1,0.6493321657180786,0.9132340052585451,3.8404195308685303,0.4462081128747795
137,137,6,1,0.6448854804039001,0.9136722173531989,3.8308827877044678,0.4462081128747795
138,138,6,1,0.6404178142547607,0.9141104294478528,3.813918113708496,0.4444444444444444
139,139,6,1,0.6359995603561401,0.9145486415425066,3.8013949394226074,0.4426807760141093
140,140,6,1,0.6316541433334351,0.9145486415425066,3.8002915382385254,0.4444444444444444
141,141,6,1,0.6272923350334167,0.9145486415425066,3.8080637454986572,0.4444444444444444
142,142,6,1,0.6229559183120728,0.9145486415425066,3.8132622241973877,0.4444444444444444
143,143,6,1,0.6186783909797668,0.9154250657318141,3.808342933654785,0.4444444444444444
144,144,6,1,0.6143972873687744,0.9163014899211218,3.7977840900421143,0.4444444444444444
145,145,6,1,0.6101874113082886,0.9167397020157756,3.7914342880249023,0.4444444444444444
146,146,6,1,0.6060149073600769,0.918054338299737,3.7904040813446045,0.4444444444444444
147,147,6,1,0.6018046140670776,0.918054338299737,3.791294813156128,0.4444444444444444
148,148,6,1,0.5976425409317017,0.918054338299737,3.7876193523406982,0.4444444444444444
149,149,6,1,0.5935318470001221,0.9184925503943909,3.778221368789673,0.4444444444444444
150,150,6,1,0.5894268155097961,0.9198071866783524,3.7703399658203125,0.4462081128747795
151,151,6,1,0.5853583216667175,0.9202453987730062,3.769083023071289,0.4462081128747795
152,152,6,1,0.5813194513320923,0.9206836108676599,3.7717974185943604,0.4479717813051146
153,153,6,1,0.5773217678070068,0.9215600350569676,3.771822929382324,0.4479717813051146
154,154,6,1,0.5733575224876404,0.9215600350569676,3.766799211502075,0.4479717813051146
155,155,6,1,0.5694122910499573,0.9215600350569676,3.758676528930664,0.4514991181657848
