,index,test_ID,valid_id,train_loss,train_acc,valid_loss,valid_acc,testID
0,0,NULL,2,33.40485829114914,0.8420589529256489,25.847285270690918,0.8132635253054101,1.0
1,0,NULL,3,33.09597507119179,0.8319401671799385,10.388582706451416,0.8621291448516579,1.0
2,0,NULL,4,45.724719166755676,0.8428446005267779,21.315176010131836,0.8345070422535211,1.0
3,0,NULL,5,39.62566155195236,0.849802371541502,15.031041145324707,0.8189806678383128,1.0
4,0,NULL,6,26.196849822998047,0.44590451160753397,14.095890045166016,0.4369449378330373,1.0
