test_loss,i_set,dataset,test_acc,train_acc,train_loss
0.4141768515110016,2,detailed,91.24797058105469,96.84583282470703,0.09926294535398483
0.41051608324050903,2,detailed,91.41004943847656,97.68265533447266,0.08933504670858383
0.4075557589530945,2,detailed,90.4375991821289,97.84358215332031,0.08479681611061096
0.4087786376476288,2,detailed,90.923828125,97.36080169677734,0.08853667229413986
0.4183282256126404,2,detailed,91.08589935302734,98.03668975830078,0.07840127497911453
0.41126349568367004,2,detailed,89.95137786865234,98.03668975830078,0.07978438585996628
0.4110060930252075,2,detailed,90.59967803955078,97.74702453613281,0.07929152250289917
0.42467349767684937,2,detailed,90.4375991821289,98.06887817382812,0.07127682119607925
0.412272185087204,2,detailed,90.27552795410156,98.19761657714844,0.0748685821890831
0.4115571677684784,2,detailed,90.59967803955078,98.13324737548828,0.07040439546108246
0.42495203018188477,2,detailed,90.4375991821289,98.32636260986328,0.06604435294866562
0.41278114914894104,2,detailed,90.923828125,98.32636260986328,0.06876884400844574
0.41419312357902527,2,detailed,90.76174926757812,98.3585433959961,0.06276807188987732
0.4244835674762726,2,detailed,90.11344909667969,98.4551010131836,0.0616174153983593
0.41629382967948914,2,detailed,90.59967803955078,98.3585433959961,0.06175519526004791
0.4175528287887573,2,detailed,90.76174926757812,98.6803970336914,0.056659944355487823
0.4225289225578308,2,detailed,90.27552795410156,98.6803970336914,0.057255592197179794
0.4184105694293976,2,detailed,90.4375991821289,98.5516586303711,0.055276114493608475
0.41841211915016174,2,detailed,91.24797058105469,98.7769546508789,0.052049923688173294
0.4206850528717041,2,detailed,90.4375991821289,98.8735122680664,0.052543915808200836
0.4197215139865875,2,detailed,90.59967803955078,98.7769546508789,0.04993404448032379
0.41974005103111267,2,detailed,90.923828125,98.90569305419922,0.04802059382200241
0.4216535687446594,2,detailed,90.923828125,98.93788146972656,0.04803565889596939
0.42211779952049255,2,detailed,90.923828125,98.93788146972656,0.04559103026986122
0.42219728231430054,2,detailed,90.76174926757812,99.03443908691406,0.044161107391119
0.42355191707611084,2,detailed,90.76174926757812,99.00225067138672,0.043901477009058
0.4234898090362549,2,detailed,90.76174926757812,99.13099670410156,0.041814036667346954
0.42345815896987915,2,detailed,90.76174926757812,99.13099670410156,0.04049384221434593
0.42473870515823364,2,detailed,90.76174926757812,99.09880828857422,0.040164388716220856
0.4240897595882416,2,detailed,90.59967803955078,99.19536590576172,0.038581546396017075
0.42506006360054016,2,detailed,90.923828125,99.19536590576172,0.03705599159002304
0.4275445342063904,2,detailed,90.76174926757812,99.32410430908203,0.03659611940383911
0.42670944333076477,2,detailed,90.59967803955078,99.29192352294922,0.035631850361824036
0.42731499671936035,2,detailed,90.923828125,99.38848114013672,0.03411952406167984
0.42919376492500305,2,detailed,90.59967803955078,99.42066192626953,0.0332607701420784
0.42823442816734314,2,detailed,90.923828125,99.29192352294922,0.03271851688623428
0.4287134110927582,2,detailed,90.59967803955078,99.45285034179688,0.031691774725914
0.42932334542274475,2,detailed,90.59967803955078,99.45285034179688,0.030483687296509743
0.42972731590270996,2,detailed,90.923828125,99.48503112792969,0.029677024111151695
0.4314250648021698,2,detailed,90.4375991821289,99.51721954345703,0.029163293540477753
0.4307693541049957,2,detailed,90.76174926757812,99.51721954345703,0.02837461605668068
0.4312429428100586,2,detailed,90.76174926757812,99.51721954345703,0.027371477335691452
0.4323042035102844,2,detailed,90.4375991821289,99.54940795898438,0.026523862034082413
0.43258532881736755,2,detailed,90.923828125,99.58158874511719,0.025978391990065575
0.4342450499534607,2,detailed,90.4375991821289,99.61377716064453,0.025498313829302788
0.43406155705451965,2,detailed,90.923828125,99.58158874511719,0.024842550978064537
0.43487727642059326,2,detailed,90.4375991821289,99.64595794677734,0.024028973653912544
0.43506258726119995,2,detailed,90.4375991821289,99.64595794677734,0.023233329877257347
0.43487340211868286,2,detailed,90.59967803955078,99.71033477783203,0.022613966837525368
0.43595343828201294,2,detailed,90.4375991821289,99.74251556396484,0.02215276099741459
0.43591099977493286,2,detailed,90.76174926757812,99.74251556396484,0.02174568548798561
0.43782323598861694,2,detailed,90.4375991821289,99.77470397949219,0.021316280588507652
0.43764621019363403,2,detailed,90.76174926757812,99.87126159667969,0.020788703113794327
0.43844085931777954,2,detailed,90.4375991821289,99.83907318115234,0.02019626274704933
0.4380170702934265,2,detailed,90.4375991821289,99.87126159667969,0.019572345539927483
0.43817147612571716,2,detailed,90.4375991821289,99.87126159667969,0.019007161259651184
0.4389507472515106,2,detailed,90.4375991821289,99.9034423828125,0.018559440970420837
0.43904298543930054,2,detailed,90.923828125,99.93563079833984,0.018207674846053123
0.44031333923339844,2,detailed,90.4375991821289,99.9034423828125,0.01791279949247837
0.4399031102657318,2,detailed,90.923828125,99.93563079833984,0.017639948055148125
0.4411720037460327,2,detailed,90.59967803955078,99.9034423828125,0.017415804788470268
0.44054627418518066,2,detailed,91.08589935302734,99.93563079833984,0.017155276611447334
0.4419049024581909,2,detailed,90.59967803955078,99.9034423828125,0.016908127814531326
0.44108107686042786,2,detailed,91.08589935302734,99.93563079833984,0.016498051583766937
0.44145476818084717,2,detailed,90.76174926757812,99.9034423828125,0.016099413856863976
0.4404662251472473,2,detailed,90.923828125,99.96781158447266,0.01561164390295744
0.4407399594783783,2,detailed,90.76174926757812,99.9034423828125,0.015178372152149677
0.44096753001213074,2,detailed,90.76174926757812,99.96781158447266,0.014795240014791489
0.4414430856704712,2,detailed,90.923828125,99.96781158447266,0.014497325755655766
0.4420890212059021,2,detailed,90.76174926757812,99.96781158447266,0.014263829216361046
0.44203895330429077,2,detailed,91.24797058105469,99.96781158447266,0.014072236604988575
0.4428609609603882,2,detailed,90.76174926757812,100.0,0.013922309502959251
0.4427643418312073,2,detailed,91.24797058105469,100.0,0.013801103457808495
0.4439240097999573,2,detailed,90.76174926757812,99.96781158447266,0.013701054267585278
0.4437471330165863,2,detailed,91.24797058105469,99.96781158447266,0.013607674278318882
0.445040762424469,2,detailed,90.76174926757812,99.96781158447266,0.01356547325849533
0.4446677267551422,2,detailed,91.24797058105469,99.96781158447266,0.013469434343278408
0.4454231858253479,2,detailed,90.76174926757812,99.96781158447266,0.01335939485579729
0.4444633424282074,2,detailed,91.24797058105469,99.96781158447266,0.01305465493351221
0.4444268047809601,2,detailed,90.76174926757812,99.96781158447266,0.012695216573774815
0.4441826045513153,2,detailed,90.923828125,100.0,0.012300695292651653
0.4444461166858673,2,detailed,91.08589935302734,100.0,0.01207828801125288
0.44525986909866333,2,detailed,90.923828125,100.0,0.012040051631629467
0.4453599750995636,2,detailed,91.24797058105469,100.0,0.012058350257575512
0.4458523690700531,2,detailed,90.923828125,99.96781158447266,0.012019921094179153
0.44551780819892883,2,detailed,91.08589935302734,100.0,0.011873881332576275
0.44579148292541504,2,detailed,90.923828125,100.0,0.011640774086117744
0.4459701180458069,2,detailed,90.76174926757812,100.0,0.011429620906710625
0.44596701860427856,2,detailed,90.923828125,100.0,0.011314960196614265
0.446289986371994,2,detailed,90.76174926757812,100.0,0.011290239170193672
0.44617119431495667,2,detailed,91.08589935302734,100.0,0.011296484619379044
0.44677862524986267,2,detailed,90.76174926757812,99.96781158447266,0.011266563087701797
0.4468919038772583,2,detailed,90.923828125,100.0,0.011197271756827831
0.44722363352775574,2,detailed,90.76174926757812,100.0,0.011070286855101585
0.4470754861831665,2,detailed,90.923828125,100.0,0.010917124338448048
0.44698566198349,2,detailed,90.923828125,100.0,0.010792549699544907
0.44701018929481506,2,detailed,90.923828125,100.0,0.010723888874053955
0.4468470811843872,2,detailed,90.923828125,100.0,0.010700774379074574
0.44713038206100464,2,detailed,90.76174926757812,100.0,0.010695995762944221
0.44717758893966675,2,detailed,91.08589935302734,100.0,0.010686506517231464
0.44755589962005615,2,detailed,90.76174926757812,100.0,0.010652625933289528
0.44743612408638,2,detailed,91.08589935302734,100.0,0.010594486258924007
0.4474775195121765,2,detailed,90.76174926757812,100.0,0.010521501302719116
0.44712069630622864,2,detailed,90.76174926757812,100.0,0.01044082548469305
0.4468764662742615,2,detailed,90.923828125,100.0,0.010360470041632652
0.44661635160446167,2,detailed,90.923828125,100.0,0.010301736183464527
0.4463833272457123,2,detailed,90.923828125,100.0,0.010270033031702042
0.44652023911476135,2,detailed,90.76174926757812,100.0,0.010259117931127548
0.44658803939819336,2,detailed,91.08589935302734,100.0,0.010258295573294163
0.4470826983451843,2,detailed,90.76174926757812,100.0,0.010255093686282635
0.44708937406539917,2,detailed,91.24797058105469,100.0,0.010250835679471493
0.4474213123321533,2,detailed,90.76174926757812,100.0,0.01023887563496828
0.4470793604850769,2,detailed,91.24797058105469,100.0,0.010219549760222435
0.44714078307151794,2,detailed,90.76174926757812,100.0,0.010181822814047337
0.44682446122169495,2,detailed,91.08589935302734,100.0,0.01012419257313013
0.4467637240886688,2,detailed,90.923828125,100.0,0.010062103159725666
0.446637362241745,2,detailed,90.923828125,100.0,0.010012434795498848
0.4464559257030487,2,detailed,91.08589935302734,100.0,0.009996742941439152
0.4465664327144623,2,detailed,90.76174926757812,100.0,0.010005083866417408
0.44642043113708496,2,detailed,91.08589935302734,100.0,0.010009746067225933
0.446613609790802,2,detailed,90.76174926757812,100.0,0.010005894117057323
0.4464746415615082,2,detailed,91.08589935302734,100.0,0.009981521405279636
0.4464913606643677,2,detailed,90.76174926757812,100.0,0.009951336309313774
0.4463379383087158,2,detailed,90.923828125,100.0,0.009914495050907135
0.4462233781814575,2,detailed,90.923828125,100.0,0.009888922795653343
0.4462167024612427,2,detailed,90.76174926757812,100.0,0.00988101214170456
0.44608843326568604,2,detailed,91.24797058105469,100.0,0.0098837586119771
0.446222722530365,2,detailed,90.76174926757812,100.0,0.009887956082820892
0.4461779296398163,2,detailed,91.24797058105469,100.0,0.00988797377794981
0.44644951820373535,2,detailed,90.76174926757812,100.0,0.009884616360068321
0.4465062916278839,2,detailed,91.24797058105469,100.0,0.009876282885670662
0.4467666447162628,2,detailed,90.76174926757812,100.0,0.009864021092653275
0.44674721360206604,2,detailed,91.24797058105469,100.0,0.009845389053225517
0.44679033756256104,2,detailed,90.76174926757812,100.0,0.00982467457652092
0.4467903971672058,2,detailed,90.923828125,100.0,0.009805192239582539
0.4467962384223938,2,detailed,90.923828125,100.0,0.009795697405934334
0.4468771517276764,2,detailed,90.76174926757812,100.0,0.00979601126164198
0.4467763602733612,2,detailed,91.24797058105469,100.0,0.009797338396310806
0.4468369483947754,2,detailed,90.76174926757812,100.0,0.00979609601199627
0.44678348302841187,2,detailed,91.08589935302734,100.0,0.009788956493139267
0.4468567669391632,2,detailed,90.923828125,100.0,0.009779642336070538
0.44686755537986755,2,detailed,90.923828125,100.0,0.009769480675458908
0.4468908905982971,2,detailed,90.923828125,100.0,0.009762858971953392
0.44698309898376465,2,detailed,90.923828125,100.0,0.009760797023773193
0.44701841473579407,2,detailed,90.923828125,100.0,0.009761583991348743
0.44716036319732666,2,detailed,90.76174926757812,100.0,0.009762418456375599
0.4471461772918701,2,detailed,91.08589935302734,100.0,0.009761565364897251
0.44724634289741516,2,detailed,90.76174926757812,100.0,0.009759447537362576
0.4471873342990875,2,detailed,91.08589935302734,100.0,0.009755687788128853
0.4472492039203644,2,detailed,90.76174926757812,100.0,0.009750858880579472
0.447238028049469,2,detailed,91.08589935302734,100.0,0.009745363146066666
0.44728657603263855,2,detailed,90.76174926757812,100.0,0.00974001083523035
0.4473037123680115,2,detailed,90.76174926757812,100.0,0.0097360759973526
0.44728317856788635,2,detailed,91.08589935302734,100.0,0.009734182618558407
0.44729936122894287,2,detailed,90.76174926757812,100.0,0.009733924642205238
0.44727185368537903,2,detailed,91.08589935302734,100.0,0.009734493680298328
0.44737008213996887,2,detailed,90.76174926757812,100.0,0.009735124185681343
0.4473784863948822,2,detailed,91.08589935302734,100.0,0.009736117906868458
0.44751590490341187,2,detailed,90.76174926757812,100.0,0.009737247601151466
0.4475347399711609,2,detailed,91.08589935302734,100.0,0.009739162400364876
0.4477112591266632,2,detailed,90.76174926757812,100.0,0.009741139598190784
0.44772788882255554,2,detailed,91.24797058105469,100.0,0.009743494912981987
0.44788724184036255,2,detailed,90.76174926757812,100.0,0.009744844399392605
0.447830468416214,2,detailed,91.24797058105469,100.0,0.009744425304234028
0.4479050040245056,2,detailed,90.76174926757812,100.0,0.00974038802087307
0.44785624742507935,2,detailed,91.08589935302734,100.0,0.009731940925121307
0.4478934705257416,2,detailed,91.08589935302734,100.0,0.009722163900732994
0.44793760776519775,2,detailed,90.76174926757812,100.0,0.009717531502246857
0.4479166865348816,2,detailed,91.08589935302734,100.0,0.009720726870000362
0.4479856789112091,2,detailed,90.76174926757812,100.0,0.009724919684231281
0.4479648470878601,2,detailed,91.08589935302734,100.0,0.00972373690456152
0.44801145792007446,2,detailed,90.923828125,100.0,0.009718257002532482
0.4480370283126831,2,detailed,90.76174926757812,100.0,0.009714104235172272
0.44798874855041504,2,detailed,91.08589935302734,100.0,0.009715108200907707
0.44798457622528076,2,detailed,90.76174926757812,100.0,0.00971758458763361
0.4479203224182129,2,detailed,91.08589935302734,100.0,0.009717381559312344
0.447946697473526,2,detailed,90.923828125,100.0,0.009714066982269287
0.4479938745498657,2,detailed,90.923828125,100.0,0.00971144251525402
0.44799694418907166,2,detailed,91.08589935302734,100.0,0.00971174892038107
0.4480169713497162,2,detailed,90.76174926757812,100.0,0.00971315149217844
0.44797226786613464,2,detailed,91.08589935302734,100.0,0.00971315149217844
0.44797390699386597,2,detailed,90.923828125,100.0,0.009711206890642643
0.44797593355178833,2,detailed,90.923828125,100.0,0.009709448553621769
0.4479619860649109,2,detailed,91.08589935302734,100.0,0.009709329344332218
0.4479781687259674,2,detailed,90.76174926757812,100.0,0.009710117243230343
0.4479612410068512,2,detailed,91.08589935302734,100.0,0.009710336104035378
0.4479954242706299,2,detailed,90.923828125,100.0,0.009709334000945091
0.44802093505859375,2,detailed,90.923828125,100.0,0.009708086960017681
0.44802558422088623,2,detailed,91.08589935302734,100.0,0.00970758032053709
0.44803479313850403,2,detailed,90.923828125,100.0,0.009707869961857796
0.4480094015598297,2,detailed,91.08589935302734,100.0,0.009708183817565441
0.44801732897758484,2,detailed,90.923828125,100.0,0.009707852266728878
0.4480096995830536,2,detailed,91.08589935302734,100.0,0.009707202203571796
0.44801202416419983,2,detailed,91.08589935302734,100.0,0.009706567972898483
0.4480157494544983,2,detailed,90.923828125,100.0,0.009706337936222553
0.44800853729248047,2,detailed,91.08589935302734,100.0,0.009706452488899231
0.4480166435241699,2,detailed,90.923828125,100.0,0.00970660150051117
0.4480113387107849,2,detailed,91.08589935302734,100.0,0.009706615470349789
0.4480343461036682,2,detailed,90.923828125,100.0,0.009706352837383747
0.4480537474155426,2,detailed,91.08589935302734,100.0,0.009705985896289349
0.4480668306350708,2,detailed,90.923828125,100.0,0.009705604054033756
0.4480624496936798,2,detailed,90.923828125,100.0,0.009705346077680588
0.44805675745010376,2,detailed,91.08589935302734,100.0,0.009705238044261932
0.448068231344223,2,detailed,90.923828125,100.0,0.009705242700874805
0.44808003306388855,2,detailed,91.08589935302734,100.0,0.009705298580229282
0.44810083508491516,2,detailed,90.923828125,100.0,0.009705334901809692
0.4481040835380554,2,detailed,91.08589935302734,100.0,0.009705369360744953
0.44811758399009705,2,detailed,90.923828125,100.0,0.009705347009003162
0.44811901450157166,2,detailed,91.08589935302734,100.0,0.009705337695777416
0.4481354355812073,2,detailed,90.923828125,100.0,0.009705260396003723
0.44813692569732666,2,detailed,91.08589935302734,100.0,0.009705213829874992
0.4481543302536011,2,detailed,90.923828125,100.0,0.009705073200166225
0.4481646716594696,2,detailed,91.08589935302734,100.0,0.009704937227070332
0.4481889605522156,2,detailed,90.923828125,100.0,0.009704727679491043
0.4482058882713318,2,detailed,91.08589935302734,100.0,0.009704534895718098
0.44822388887405396,2,detailed,91.08589935302734,100.0,0.009704343043267727
0.4482356011867523,2,detailed,91.08589935302734,100.0,0.009704219177365303
0.4482371211051941,2,detailed,91.08589935302734,100.0,0.009704171679913998
0.4482366442680359,2,detailed,90.923828125,100.0,0.00970418006181717
0.4482336640357971,2,detailed,91.08589935302734,100.0,0.009704211726784706
0.4482416808605194,2,detailed,90.923828125,100.0,0.009704222902655602
0.44824308156967163,2,detailed,91.08589935302734,100.0,0.009704227559268475
0.44824615120887756,2,detailed,90.923828125,100.0,0.009704197756946087
0.4482436776161194,2,detailed,91.08589935302734,100.0,0.009704174473881721
0.4482508897781372,2,detailed,90.923828125,100.0,0.009704113006591797
0.44825366139411926,2,detailed,91.08589935302734,100.0,0.009704066440463066
0.44826096296310425,2,detailed,90.923828125,100.0,0.009703997522592545
0.44826430082321167,2,detailed,91.08589935302734,100.0,0.009703935123980045
0.44826948642730713,2,detailed,91.08589935302734,100.0,0.0097038634121418
0.44827231764793396,2,detailed,91.08589935302734,100.0,0.009703801944851875
0.4482710659503937,2,detailed,91.08589935302734,100.0,0.00970375444740057
0.4482702612876892,2,detailed,91.08589935302734,100.0,0.00970372837036848
0.448273628950119,2,detailed,91.08589935302734,100.0,0.009703720919787884
0.448272705078125,2,detailed,90.923828125,100.0,0.009703723713755608
0.44826897978782654,2,detailed,91.08589935302734,100.0,0.00970374047756195
0.44826650619506836,2,detailed,90.923828125,100.0,0.009703769348561764
0.4482680857181549,2,detailed,91.08589935302734,100.0,0.00970383919775486
0.4482801556587219,2,detailed,90.923828125,100.0,0.00970394816249609
0.4482892155647278,2,detailed,91.08589935302734,100.0,0.009704232215881348
0.4483143985271454,2,detailed,90.76174926757812,100.0,0.009704693220555782
0.44833067059516907,2,detailed,91.08589935302734,100.0,0.00970582477748394
0.4484010934829712,2,detailed,90.76174926757812,100.0,0.009707793593406677
0.4484516382217407,2,detailed,90.923828125,100.0,0.009712696075439453
0.44871068000793457,2,detailed,90.59967803955078,100.0,0.00972414668649435
0.4490784704685211,2,detailed,91.24797058105469,100.0,0.00976409763097763
0.4524739384651184,2,detailed,90.923828125,99.96781158447266,0.009931354783475399
0.47095057368278503,2,detailed,90.76174926757812,99.93563079833984,0.01101124007254839
0.7621992230415344,2,detailed,85.57536315917969,99.58158874511719,0.02088264748454094
2.7524800300598145,2,detailed,80.71312713623047,93.40199279785156,0.19646601378917694
0.9670295119285583,2,detailed,84.92706298828125,78.40360260009766,2.2164909839630127
2.4239392280578613,2,detailed,68.88168334960938,90.05471801757812,0.3296143710613251
0.4831884205341339,2,detailed,90.4375991821289,64.14547729492188,1.6721549034118652
1.5072171688079834,2,detailed,82.17179870605469,94.97908020019531,0.16650903224945068
1.1843816041946411,2,detailed,82.82009887695312,82.29803466796875,1.2951639890670776
0.5075821876525879,2,detailed,88.81685638427734,83.45671081542969,1.005298376083374
0.49601268768310547,2,detailed,88.81685638427734,91.08464813232422,0.3069271445274353
1.0021330118179321,2,detailed,82.82009887695312,94.43193054199219,0.17828229069709778
1.151212453842163,2,detailed,81.19934844970703,87.44770050048828,0.5001490712165833
0.758712112903595,2,detailed,84.92706298828125,85.38783264160156,0.6228243112564087
0.459023654460907,2,detailed,90.27552795410156,90.02252960205078,0.35668984055519104
0.4183981120586395,2,detailed,89.14100646972656,93.88477325439453,0.20870205760002136
0.4696696698665619,2,detailed,88.33063507080078,92.62954711914062,0.250456303358078
0.4851711690425873,2,detailed,88.1685562133789,90.79497528076172,0.3329615294933319
0.4537312984466553,2,detailed,88.49270629882812,90.50531005859375,0.3561781048774719
0.41552695631980896,2,detailed,89.46515655517578,91.11683654785156,0.3169732391834259
0.4033055901527405,2,detailed,90.76174926757812,92.46862030029297,0.26016542315483093
0.4421803653240204,2,detailed,90.27552795410156,93.65947723388672,0.21721670031547546
0.4766300618648529,2,detailed,89.62722778320312,93.85259246826172,0.20707780122756958
0.4810185134410858,2,detailed,89.14100646972656,93.78822326660156,0.21625353395938873
0.4561254680156708,2,detailed,89.14100646972656,93.72384643554688,0.21531172096729279
0.42376410961151123,2,detailed,90.59967803955078,93.88477325439453,0.20087815821170807
0.39567193388938904,2,detailed,90.4375991821289,94.43193054199219,0.18501786887645721
0.385349303483963,2,detailed,90.59967803955078,94.52848052978516,0.17877672612667084
0.38346126675605774,2,detailed,90.59967803955078,94.59285736083984,0.18054324388504028
0.38565587997436523,2,detailed,91.08589935302734,94.5606689453125,0.17682673037052155
0.39629870653152466,2,detailed,91.08589935302734,94.78596496582031,0.16585585474967957
0.4142398238182068,2,detailed,89.3030776977539,95.04344940185547,0.15668247640132904
0.42464137077331543,2,detailed,88.97892761230469,95.46186065673828,0.1546117216348648
0.4170657694339752,2,detailed,88.97892761230469,95.5905990600586,0.15357066690921783
0.39931926131248474,2,detailed,90.11344909667969,95.81590270996094,0.14708736538887024
0.3848241865634918,2,detailed,90.76174926757812,96.1055679321289,0.13875922560691833
0.37787458300590515,2,detailed,90.76174926757812,96.0090103149414,0.13430967926979065
0.3758475184440613,2,detailed,90.923828125,95.9768295288086,0.13241928815841675
0.37793177366256714,2,detailed,90.59967803955078,96.16993713378906,0.12810678780078888
0.3850439786911011,2,detailed,90.923828125,96.2986831665039,0.12140809744596481
