dataset,i_set,test_loss,train_loss,test_acc,train_acc
systemic,1,0.2347230762243271,0.3614008128643036,95.45454406738281,91.7779312133789
systemic,1,0.23459599912166595,0.36115843057632446,95.45454406738281,91.7779312133789
systemic,1,0.23446936905384064,0.3609165847301483,95.45454406738281,91.7779312133789
systemic,1,0.23434321582317352,0.36067530512809753,95.45454406738281,91.7779312133789
systemic,1,0.23421750962734222,0.36043450236320496,95.45454406738281,91.7779312133789
systemic,1,0.23409222066402435,0.36019426584243774,95.45454406738281,91.7779312133789
systemic,1,0.23396740853786469,0.3599545359611511,95.45454406738281,91.7779312133789
systemic,1,0.23384299874305725,0.35971537232398987,95.45454406738281,91.7779312133789
systemic,1,0.2337190806865692,0.3594766855239868,95.45454406738281,91.7779312133789
systemic,1,0.2335955798625946,0.35923856496810913,95.45454406738281,91.7779312133789
systemic,1,0.2334725558757782,0.35900092124938965,95.45454406738281,91.7779312133789
systemic,1,0.23334991931915283,0.35876381397247314,95.45454406738281,91.7779312133789
systemic,1,0.23322775959968567,0.35852721333503723,95.45454406738281,91.7779312133789
systemic,1,0.23310603201389313,0.3582911491394043,95.45454406738281,91.7779312133789
systemic,1,0.2329847365617752,0.35805559158325195,95.45454406738281,91.7779312133789
systemic,1,0.2328638881444931,0.3578204810619354,95.45454406738281,91.7779312133789
systemic,1,0.23274344205856323,0.3575859069824219,95.45454406738281,91.7779312133789
systemic,1,0.23262345790863037,0.3573518693447113,95.45454406738281,91.7779312133789
systemic,1,0.23250392079353333,0.35711830854415894,95.45454406738281,91.7779312133789
systemic,1,0.23238477110862732,0.35688522458076477,95.45454406738281,91.81307220458984
systemic,1,0.23226606845855713,0.3566526472568512,95.45454406738281,91.81307220458984
systemic,1,0.23214781284332275,0.3564205765724182,95.45454406738281,91.81307220458984
systemic,1,0.23202994465827942,0.35618898272514343,95.45454406738281,91.81307220458984
systemic,1,0.2319125086069107,0.35595792531967163,95.45454406738281,91.81307220458984
systemic,1,0.231795534491539,0.35572731494903564,95.45454406738281,91.81307220458984
systemic,1,0.23167893290519714,0.35549718141555786,95.45454406738281,91.81307220458984
systemic,1,0.2315627932548523,0.35526755452156067,95.45454406738281,91.81307220458984
systemic,1,0.23144705593585968,0.3550384044647217,95.45454406738281,91.84820556640625
systemic,1,0.2313317507505417,0.3548097312450409,95.45454406738281,91.84820556640625
systemic,1,0.23121684789657593,0.3545815348625183,95.45454406738281,91.84820556640625
systemic,1,0.2311023622751236,0.3543538451194763,95.45454406738281,91.81307220458984
systemic,1,0.2309882938861847,0.35412663221359253,95.45454406738281,91.81307220458984
systemic,1,0.23087462782859802,0.35389983654022217,95.45454406738281,91.81307220458984
systemic,1,0.23076140880584717,0.3536735475063324,95.45454406738281,91.84820556640625
systemic,1,0.23064857721328735,0.3534477651119232,95.45454406738281,91.84820556640625
systemic,1,0.23053616285324097,0.35322239995002747,95.45454406738281,91.84820556640625
systemic,1,0.23042415082454681,0.3529975116252899,95.45454406738281,91.81307220458984
systemic,1,0.2303125411272049,0.35277310013771057,95.45454406738281,91.81307220458984
systemic,1,0.2302013486623764,0.35254916548728943,95.45454406738281,91.81307220458984
systemic,1,0.23009057343006134,0.3523256480693817,95.45454406738281,91.81307220458984
systemic,1,0.22998018562793732,0.3521026372909546,95.45454406738281,91.84820556640625
systemic,1,0.22987020015716553,0.3518800437450409,95.45454406738281,91.84820556640625
systemic,1,0.22976063191890717,0.3516579568386078,95.45454406738281,91.84820556640625
systemic,1,0.22965145111083984,0.3514362871646881,95.45454406738281,91.84820556640625
systemic,1,0.22954268753528595,0.35121509432792664,95.45454406738281,91.84820556640625
systemic,1,0.22943434119224548,0.3509942889213562,95.45454406738281,91.88334655761719
systemic,1,0.22932633757591248,0.35077401995658875,95.45454406738281,91.88334655761719
systemic,1,0.22921879589557648,0.3505541682243347,95.45454406738281,91.88334655761719
systemic,1,0.22911158204078674,0.3503347635269165,95.45454406738281,91.88334655761719
systemic,1,0.22900481522083282,0.3501158654689789,95.45454406738281,91.88334655761719
systemic,1,0.22889843583106995,0.3498973250389099,95.45454406738281,91.88334655761719
systemic,1,0.2287924438714981,0.34967926144599915,95.45454406738281,91.88334655761719
systemic,1,0.2286868840456009,0.3494616448879242,95.45454406738281,91.88334655761719
systemic,1,0.22858168184757233,0.34924447536468506,95.45454406738281,91.84820556640625
systemic,1,0.2284768521785736,0.34902772307395935,95.45454406738281,91.88334655761719
systemic,1,0.22837243974208832,0.34881147742271423,95.45454406738281,91.88334655761719
systemic,1,0.22826839983463287,0.34859561920166016,95.45454406738281,91.88334655761719
systemic,1,0.22816476225852966,0.3483801782131195,95.45454406738281,91.9184799194336
systemic,1,0.2280615121126175,0.34816521406173706,95.45454406738281,91.9184799194336
systemic,1,0.22795864939689636,0.34795066714286804,95.45454406738281,91.9184799194336
systemic,1,0.22785615921020508,0.34773653745651245,95.45454406738281,91.9184799194336
systemic,1,0.22775408625602722,0.34752288460731506,95.45454406738281,91.9184799194336
systemic,1,0.2276523858308792,0.3473096489906311,95.45454406738281,91.9184799194336
systemic,1,0.22755105793476105,0.3470968008041382,95.45454406738281,91.9184799194336
systemic,1,0.22745011746883392,0.34688442945480347,95.45454406738281,91.9184799194336
systemic,1,0.22734956443309784,0.3466724753379822,95.45454406738281,91.9184799194336
systemic,1,0.2272493839263916,0.3464609384536743,95.45454406738281,91.9184799194336
systemic,1,0.2271496206521988,0.34624984860420227,95.45454406738281,91.84820556640625
systemic,1,0.22705018520355225,0.34603917598724365,95.45454406738281,91.84820556640625
systemic,1,0.22695113718509674,0.34582892060279846,95.45454406738281,91.84820556640625
systemic,1,0.22685247659683228,0.3456191122531891,95.45454406738281,91.84820556640625
systemic,1,0.22675420343875885,0.34540969133377075,95.45454406738281,91.84820556640625
systemic,1,0.22665631771087646,0.34520068764686584,95.45454406738281,91.84820556640625
systemic,1,0.22655877470970154,0.34499210119247437,95.45454406738281,91.84820556640625
systemic,1,0.22646164894104004,0.3447839617729187,95.45454406738281,91.84820556640625
systemic,1,0.2263648360967636,0.34457623958587646,95.45454406738281,91.84820556640625
systemic,1,0.2262684404850006,0.34436896443367004,95.45454406738281,91.88334655761719
systemic,1,0.22617243230342865,0.34416207671165466,95.45454406738281,91.88334655761719
systemic,1,0.22607678174972534,0.3439555764198303,95.45454406738281,91.9184799194336
systemic,1,0.2259814739227295,0.3437495231628418,95.45454406738281,91.9184799194336
systemic,1,0.22588656842708588,0.3435438871383667,95.27971649169922,91.9184799194336
systemic,1,0.22579200565814972,0.34333863854408264,95.27971649169922,91.95362091064453
systemic,1,0.2256978303194046,0.3431338369846344,95.27971649169922,91.95362091064453
systemic,1,0.22560404241085052,0.3429294228553772,95.27971649169922,91.9184799194336
systemic,1,0.2255105823278427,0.3427254259586334,95.27971649169922,91.95362091064453
systemic,1,0.22541750967502594,0.3425218164920807,95.27971649169922,91.95362091064453
systemic,1,0.225324809551239,0.34231865406036377,95.27971649169922,91.95362091064453
systemic,1,0.22523248195648193,0.3421158790588379,95.27971649169922,91.95362091064453
systemic,1,0.2251404970884323,0.34191352128982544,95.27971649169922,92.02389526367188
systemic,1,0.22504888474941254,0.34171155095100403,95.27971649169922,92.05902862548828
systemic,1,0.2249576449394226,0.34151002764701843,95.27971649169922,92.02389526367188
systemic,1,0.22486673295497894,0.3413088917732239,95.27971649169922,92.02389526367188
systemic,1,0.2247762382030487,0.34110817313194275,95.27971649169922,92.02389526367188
systemic,1,0.22468605637550354,0.34090784192085266,95.27971649169922,92.02389526367188
systemic,1,0.22459624707698822,0.340707927942276,95.27971649169922,92.02389526367188
systemic,1,0.22450682520866394,0.3405084013938904,95.27971649169922,92.02389526367188
systemic,1,0.22441773116588593,0.3403092920780182,95.27971649169922,92.02389526367188
systemic,1,0.22432900965213776,0.34011057019233704,95.27971649169922,92.02389526367188
systemic,1,0.22424063086509705,0.3399122357368469,95.10489654541016,92.02389526367188
systemic,1,0.224152609705925,0.33971431851387024,95.10489654541016,92.05902862548828
systemic,1,0.22406496107578278,0.339516818523407,95.10489654541016,92.05902862548828
systemic,1,0.22397765517234802,0.3393196761608124,95.10489654541016,92.09416961669922
systemic,1,0.22389072179794312,0.339123010635376,95.10489654541016,92.12930297851562
systemic,1,0.22380411624908447,0.33892667293548584,95.10489654541016,92.12930297851562
systemic,1,0.22371786832809448,0.3387307822704315,95.10489654541016,92.12930297851562
systemic,1,0.22363200783729553,0.33853527903556824,95.10489654541016,92.12930297851562
systemic,1,0.22354647517204285,0.3383401334285736,95.10489654541016,92.12930297851562
systemic,1,0.22346127033233643,0.33814537525177,95.10489654541016,92.12930297851562
systemic,1,0.22337646782398224,0.33795106410980225,95.10489654541016,92.12930297851562
systemic,1,0.22329197824001312,0.3377571105957031,95.10489654541016,92.12930297851562
systemic,1,0.22320786118507385,0.33756357431411743,95.10489654541016,92.12930297851562
systemic,1,0.22312407195568085,0.3373704254627228,95.10489654541016,92.12930297851562
systemic,1,0.2230406403541565,0.3371776342391968,95.10489654541016,92.12930297851562
systemic,1,0.2229575514793396,0.336985319852829,95.10489654541016,92.12930297851562
systemic,1,0.22287483513355255,0.33679336309432983,95.10489654541016,92.12930297851562
systemic,1,0.22279243171215057,0.33660176396369934,95.10489654541016,92.12930297851562
systemic,1,0.22271038591861725,0.3364105820655823,95.10489654541016,92.12930297851562
systemic,1,0.22262869775295258,0.33621978759765625,95.10489654541016,92.12930297851562
systemic,1,0.22254732251167297,0.33602938055992126,95.10489654541016,92.12930297851562
systemic,1,0.2224663347005844,0.3358393609523773,95.10489654541016,92.12930297851562
systemic,1,0.22238564491271973,0.3356497585773468,95.10489654541016,92.12930297851562
systemic,1,0.22230534255504608,0.3354605436325073,95.10489654541016,92.16444396972656
systemic,1,0.2222253531217575,0.3352716863155365,95.10489654541016,92.16444396972656
systemic,1,0.2221456915140152,0.3350832760334015,95.10489654541016,92.16444396972656
systemic,1,0.22206641733646393,0.33489519357681274,95.10489654541016,92.16444396972656
systemic,1,0.22198745608329773,0.33470749855041504,95.10489654541016,92.12930297851562
systemic,1,0.2219088226556778,0.3345201909542084,95.10489654541016,92.12930297851562
systemic,1,0.2218305468559265,0.3343333303928375,95.10489654541016,92.12930297851562
systemic,1,0.2217526137828827,0.3341468274593353,95.10489654541016,92.12930297851562
systemic,1,0.22167500853538513,0.3339606821537018,95.10489654541016,92.12930297851562
systemic,1,0.22159774601459503,0.33377495408058167,95.10489654541016,92.12930297851562
systemic,1,0.22152085602283478,0.3335896134376526,95.10489654541016,92.12930297851562
systemic,1,0.2214442491531372,0.33340463042259216,95.10489654541016,92.12930297851562
systemic,1,0.2213679850101471,0.3332200348377228,95.10489654541016,92.12930297851562
systemic,1,0.22129207849502563,0.3330358564853668,95.10489654541016,92.12930297851562
systemic,1,0.22121649980545044,0.33285200595855713,95.10489654541016,92.12930297851562
systemic,1,0.2211412489414215,0.33266860246658325,95.10489654541016,92.12930297851562
systemic,1,0.22106634080410004,0.332485556602478,95.10489654541016,92.12930297851562
systemic,1,0.22099176049232483,0.33230289816856384,95.10489654541016,92.12930297851562
systemic,1,0.2209175080060959,0.3321206271648407,95.10489654541016,92.12930297851562
systemic,1,0.2208435982465744,0.3319387137889862,95.10489654541016,92.09416961669922
systemic,1,0.22077003121376038,0.33175721764564514,95.10489654541016,92.09416961669922
systemic,1,0.22069677710533142,0.33157607913017273,95.10489654541016,92.09416961669922
systemic,1,0.22062385082244873,0.33139532804489136,95.10489654541016,92.09416961669922
systemic,1,0.2205512672662735,0.3312149941921234,95.10489654541016,92.09416961669922
systemic,1,0.22047901153564453,0.33103498816490173,95.10489654541016,92.09416961669922
systemic,1,0.22040706872940063,0.3308553695678711,95.10489654541016,92.12930297851562
systemic,1,0.220335453748703,0.3306761682033539,95.10489654541016,92.12930297851562
systemic,1,0.22026418149471283,0.33049729466438293,95.10489654541016,92.16444396972656
systemic,1,0.22019323706626892,0.3303188383579254,95.10489654541016,92.16444396972656
systemic,1,0.22012263536453247,0.33014076948165894,95.10489654541016,92.16444396972656
systemic,1,0.2200523316860199,0.3299630582332611,95.10489654541016,92.16444396972656
systemic,1,0.21998237073421478,0.3297857642173767,95.10489654541016,92.12930297851562
systemic,1,0.21991272270679474,0.3296087682247162,95.10489654541016,92.12930297851562
systemic,1,0.21984340250492096,0.3294322192668915,95.10489654541016,92.12930297851562
systemic,1,0.21977439522743225,0.3292560577392578,95.10489654541016,92.12930297851562
systemic,1,0.2197057455778122,0.3290802538394928,95.10489654541016,92.12930297851562
systemic,1,0.21963737905025482,0.32890480756759644,95.10489654541016,92.12930297851562
systemic,1,0.2195693552494049,0.3287297785282135,95.10489654541016,92.12930297851562
systemic,1,0.21950165927410126,0.3285551071166992,95.10489654541016,92.12930297851562
systemic,1,0.21943427622318268,0.3283807933330536,95.10489654541016,92.12930297851562
systemic,1,0.21936720609664917,0.3282069265842438,95.10489654541016,92.16444396972656
systemic,1,0.21930046379566193,0.32803335785865784,95.10489654541016,92.16444396972656
systemic,1,0.21923406422138214,0.3278602063655853,95.10489654541016,92.16444396972656
systemic,1,0.21916794776916504,0.32768741250038147,95.10489654541016,92.16444396972656
systemic,1,0.2191021740436554,0.32751497626304626,95.10489654541016,92.19957733154297
systemic,1,0.21903671324253082,0.3273429572582245,95.10489654541016,92.16444396972656
systemic,1,0.21897155046463013,0.32717129588127136,95.10489654541016,92.16444396972656
systemic,1,0.21890674531459808,0.32700005173683167,95.10489654541016,92.16444396972656
systemic,1,0.21884222328662872,0.32682910561561584,95.10489654541016,92.16444396972656
systemic,1,0.21877801418304443,0.32665857672691345,95.10489654541016,92.16444396972656
systemic,1,0.2187141329050064,0.3264884352684021,95.10489654541016,92.16444396972656
systemic,1,0.21865057945251465,0.3263186812400818,95.10489654541016,92.16444396972656
systemic,1,0.21858732402324677,0.3261492848396301,95.10489654541016,92.16444396972656
systemic,1,0.21852438151836395,0.3259802460670471,95.10489654541016,92.16444396972656
systemic,1,0.2184617519378662,0.32581159472465515,95.10489654541016,92.12930297851562
systemic,1,0.21839942038059235,0.32564330101013184,95.10489654541016,92.12930297851562
systemic,1,0.21833744645118713,0.32547539472579956,95.10489654541016,92.12930297851562
systemic,1,0.2182757556438446,0.32530784606933594,95.10489654541016,92.12930297851562
systemic,1,0.21821437776088715,0.32514071464538574,95.10489654541016,92.12930297851562
systemic,1,0.21815329790115356,0.3249739408493042,95.10489654541016,92.09416961669922
systemic,1,0.21809254586696625,0.3248075246810913,95.10489654541016,92.05902862548828
systemic,1,0.218032106757164,0.32464146614074707,95.10489654541016,92.05902862548828
systemic,1,0.21797198057174683,0.32447582483291626,95.10489654541016,92.02389526367188
systemic,1,0.21791216731071472,0.3243105411529541,95.10489654541016,91.98875427246094
systemic,1,0.2178526222705841,0.3241456151008606,95.10489654541016,91.98875427246094
systemic,1,0.21779341995716095,0.32398107647895813,95.10489654541016,91.98875427246094
systemic,1,0.21773451566696167,0.3238169252872467,95.10489654541016,91.98875427246094
systemic,1,0.21767592430114746,0.32365313172340393,95.10489654541016,91.98875427246094
systemic,1,0.21761766076087952,0.3234896659851074,95.10489654541016,91.95362091064453
systemic,1,0.21755968034267426,0.32332664728164673,95.10489654541016,91.95362091064453
systemic,1,0.21750199794769287,0.3231639564037323,95.10489654541016,91.95362091064453
systemic,1,0.21744461357593536,0.3230016231536865,95.10489654541016,91.95362091064453
systemic,1,0.21738754212856293,0.3228397071361542,95.10489654541016,91.95362091064453
systemic,1,0.21733078360557556,0.3226781487464905,94.93006896972656,91.95362091064453
systemic,1,0.21727433800697327,0.32251691818237305,94.93006896972656,91.95362091064453
systemic,1,0.21721817553043365,0.32235613465309143,94.93006896972656,91.95362091064453
systemic,1,0.2171623557806015,0.3221956789493561,94.93006896972656,91.95362091064453
systemic,1,0.21710678935050964,0.32203561067581177,94.93006896972656,91.98875427246094
systemic,1,0.21705156564712524,0.3218759000301361,94.93006896972656,92.02389526367188
systemic,1,0.21699659526348114,0.3217165470123291,94.93006896972656,92.02389526367188
systemic,1,0.2169419676065445,0.32155758142471313,94.93006896972656,92.05902862548828
systemic,1,0.21688760817050934,0.3213990032672882,94.93006896972656,92.05902862548828
systemic,1,0.21683356165885925,0.32124078273773193,94.93006896972656,92.09416961669922
systemic,1,0.21677982807159424,0.3210829198360443,94.93006896972656,92.12930297851562
systemic,1,0.2167263925075531,0.32092538475990295,94.93006896972656,92.16444396972656
systemic,1,0.21667324006557465,0.3207682967185974,94.93006896972656,92.16444396972656
systemic,1,0.21662037074565887,0.3206115663051605,94.93006896972656,92.16444396972656
systemic,1,0.21656781435012817,0.3204551935195923,94.93006896972656,92.19957733154297
systemic,1,0.21651554107666016,0.3202991485595703,94.93006896972656,92.19957733154297
systemic,1,0.2164635956287384,0.32014352083206177,94.93006896972656,92.19957733154297
systemic,1,0.21641191840171814,0.3199882209300995,94.93006896972656,92.19957733154297
systemic,1,0.21636055409908295,0.31983333826065063,94.93006896972656,92.19957733154297
systemic,1,0.21630948781967163,0.31967881321907043,94.93006896972656,92.19957733154297
systemic,1,0.2162586897611618,0.3195246160030365,94.93006896972656,92.19957733154297
systemic,1,0.21620818972587585,0.319370836019516,94.93006896972656,92.19957733154297
systemic,1,0.21615800261497498,0.3192174434661865,94.93006896972656,92.19957733154297
