train_acc,test_acc,i_set,train_loss,test_loss,dataset
89.6652603149414,87.32611846923828,4,0.47243228554725647,0.5015570521354675,detailed
89.6652603149414,87.32611846923828,4,0.47204717993736267,0.5013439059257507,detailed
89.6652603149414,87.32611846923828,4,0.4716731905937195,0.501141369342804,detailed
89.69775390625,87.32611846923828,4,0.4713180363178253,0.5009373426437378,detailed
89.73025512695312,87.32611846923828,4,0.470964252948761,0.5007323026657104,detailed
89.73025512695312,87.32611846923828,4,0.47060689330101013,0.5005257725715637,detailed
89.73025512695312,87.32611846923828,4,0.4702456295490265,0.5003183484077454,detailed
89.73025512695312,87.32611846923828,4,0.4698806703090668,0.5001108050346375,detailed
89.79525756835938,87.32611846923828,4,0.46951210498809814,0.4999028146266937,detailed
89.82775115966797,87.48068237304688,4,0.46914011240005493,0.4996943473815918,detailed
89.8602523803711,87.48068237304688,4,0.46876463294029236,0.4994852542877197,detailed
89.79525756835938,87.63523864746094,4,0.46838581562042236,0.4992757737636566,detailed
89.79525756835938,87.63523864746094,4,0.4680035412311554,0.49906596541404724,detailed
89.76275634765625,87.63523864746094,4,0.46761801838874817,0.49885597825050354,detailed
89.76275634765625,87.63523864746094,4,0.46722903847694397,0.49864599108695984,detailed
89.76275634765625,87.63523864746094,4,0.466836541891098,0.49843618273735046,detailed
89.73025512695312,87.63523864746094,4,0.46644070744514465,0.49822714924812317,detailed
89.73025512695312,87.63523864746094,4,0.46604177355766296,0.49801838397979736,detailed
89.73025512695312,87.63523864746094,4,0.4656396806240082,0.4978097975254059,detailed
89.69775390625,87.48068237304688,4,0.4652346074581146,0.49760183691978455,detailed
89.69775390625,87.48068237304688,4,0.46482667326927185,0.4973948001861572,detailed
89.6652603149414,87.48068237304688,4,0.464415967464447,0.49718841910362244,detailed
89.60025787353516,87.32611846923828,4,0.4640026390552521,0.4969826638698578,detailed
89.60025787353516,87.32611846923828,4,0.4635864794254303,0.496778279542923,detailed
89.60025787353516,87.32611846923828,4,0.46316784620285034,0.4965745508670807,detailed
89.63275909423828,87.32611846923828,4,0.46274682879447937,0.4963720142841339,detailed
89.60025787353516,87.32611846923828,4,0.4623236060142517,0.4961714744567871,detailed
89.63275909423828,87.32611846923828,4,0.4618989825248718,0.49597421288490295,detailed
89.73025512695312,87.48068237304688,4,0.4614729583263397,0.4957767724990845,detailed
89.73025512695312,87.48068237304688,4,0.4610447883605957,0.49557796120643616,detailed
89.73025512695312,87.48068237304688,4,0.4606132209300995,0.4953797161579132,detailed
89.79525756835938,87.48068237304688,4,0.4601764380931854,0.4951847195625305,detailed
89.82775115966797,87.48068237304688,4,0.45973387360572815,0.49499228596687317,detailed
89.82775115966797,87.48068237304688,4,0.4592839181423187,0.4948006868362427,detailed
89.82775115966797,87.48068237304688,4,0.45882758498191833,0.4946106970310211,detailed
89.82775115966797,87.48068237304688,4,0.4583655297756195,0.49442192912101746,detailed
89.89275360107422,87.48068237304688,4,0.45789724588394165,0.49423858523368835,detailed
89.8602523803711,87.48068237304688,4,0.45742344856262207,0.4940606653690338,detailed
89.82775115966797,87.48068237304688,4,0.45694684982299805,0.49388840794563293,detailed
89.79525756835938,87.32611846923828,4,0.4564680755138397,0.4937226176261902,detailed
89.8602523803711,87.17156219482422,4,0.45598772168159485,0.4935625195503235,detailed
89.82775115966797,87.17156219482422,4,0.45550602674484253,0.49340829253196716,detailed
89.79525756835938,87.01699829101562,4,0.4550228416919708,0.4932596981525421,detailed
89.76275634765625,87.17156219482422,4,0.45453816652297974,0.49311894178390503,detailed
89.73025512695312,87.17156219482422,4,0.45405349135398865,0.4929857552051544,detailed
89.76275634765625,87.17156219482422,4,0.45356884598731995,0.49286067485809326,detailed
89.79525756835938,87.17156219482422,4,0.45308566093444824,0.49274495244026184,detailed
89.79525756835938,87.17156219482422,4,0.4526043236255646,0.49263784289360046,detailed
89.76275634765625,87.17156219482422,4,0.45212578773498535,0.49254047870635986,detailed
89.76275634765625,87.17156219482422,4,0.4516499638557434,0.4924551248550415,detailed
89.79525756835938,87.17156219482422,4,0.45117735862731934,0.4923824667930603,detailed
89.79525756835938,87.32611846923828,4,0.45070868730545044,0.49232181906700134,detailed
89.82775115966797,87.48068237304688,4,0.4502444863319397,0.4922729432582855,detailed
89.79525756835938,87.63523864746094,4,0.4497852325439453,0.49223682284355164,detailed
89.76275634765625,87.63523864746094,4,0.4493314325809479,0.4922138452529907,detailed
89.76275634765625,87.63523864746094,4,0.4488845765590668,0.49220484495162964,detailed
89.76275634765625,87.63523864746094,4,0.4484443664550781,0.4922106862068176,detailed
89.76275634765625,87.48068237304688,4,0.4480111598968506,0.4922325909137726,detailed
89.79525756835938,87.48068237304688,4,0.44758594036102295,0.4922693073749542,detailed
89.79525756835938,87.48068237304688,4,0.44717010855674744,0.49232232570648193,detailed
89.82775115966797,87.32611846923828,4,0.4467637836933136,0.4923909604549408,detailed
89.8602523803711,87.32611846923828,4,0.44636738300323486,0.49247604608535767,detailed
89.8602523803711,87.32611846923828,4,0.4459814131259918,0.49257826805114746,detailed
89.82775115966797,87.17156219482422,4,0.4456065893173218,0.49269741773605347,detailed
89.89275360107422,87.32611846923828,4,0.44524335861206055,0.4928334951400757,detailed
89.95774841308594,87.17156219482422,4,0.4448916018009186,0.49298614263534546,detailed
89.92525482177734,86.86244201660156,4,0.44455215334892273,0.49315574765205383,detailed
89.92525482177734,86.86244201660156,4,0.4442262053489685,0.49334239959716797,detailed
89.92525482177734,87.01699829101562,4,0.4439135491847992,0.49354496598243713,detailed
89.92525482177734,87.01699829101562,4,0.4436143636703491,0.4937627613544464,detailed
90.05525207519531,87.01699829101562,4,0.44332924485206604,0.4939958155155182,detailed
90.05525207519531,86.86244201660156,4,0.44305843114852905,0.4942436218261719,detailed
90.0877456665039,86.86244201660156,4,0.4428023099899292,0.494505912065506,detailed
90.05525207519531,87.01699829101562,4,0.44256100058555603,0.4947834610939026,detailed
90.0877456665039,86.86244201660156,4,0.44233450293540955,0.4950738847255707,detailed
90.05525207519531,86.86244201660156,4,0.4421229660511017,0.4953750967979431,detailed
90.02275085449219,86.86244201660156,4,0.4419260323047638,0.49568629264831543,detailed
90.02275085449219,86.86244201660156,4,0.44174331426620483,0.4960067570209503,detailed
90.05525207519531,86.86244201660156,4,0.4415750205516815,0.4963349401950836,detailed
90.05525207519531,86.7078857421875,4,0.4414207339286804,0.4966711699962616,detailed
90.02275085449219,86.5533218383789,4,0.4412800073623657,0.4970135986804962,detailed
89.99024963378906,86.5533218383789,4,0.4411526024341583,0.49735963344573975,detailed
89.95774841308594,86.5533218383789,4,0.4410381019115448,0.4977067708969116,detailed
89.95774841308594,86.86244201660156,4,0.44093602895736694,0.4980549216270447,detailed
89.92525482177734,86.86244201660156,4,0.44084569811820984,0.49840155243873596,detailed
89.92525482177734,86.86244201660156,4,0.44076618552207947,0.498744934797287,detailed
89.89275360107422,86.7078857421875,4,0.4406967759132385,0.4990830421447754,detailed
89.89275360107422,86.7078857421875,4,0.44063687324523926,0.49941572546958923,detailed
89.8602523803711,86.7078857421875,4,0.4405861496925354,0.4997408390045166,detailed
89.82775115966797,86.7078857421875,4,0.44054344296455383,0.5000566840171814,detailed
89.82775115966797,86.7078857421875,4,0.4405079185962677,0.5003610253334045,detailed
89.82775115966797,86.7078857421875,4,0.4404788911342621,0.5006522536277771,detailed
89.82775115966797,86.86244201660156,4,0.4404553771018982,0.5009288191795349,detailed
89.82775115966797,86.7078857421875,4,0.4404366910457611,0.5011894702911377,detailed
89.79525756835938,86.7078857421875,4,0.44042208790779114,0.5014333724975586,detailed
89.79525756835938,86.7078857421875,4,0.4404110908508301,0.5016606450080872,detailed
89.76275634765625,86.5533218383789,4,0.4404030442237854,0.501870334148407,detailed
89.76275634765625,86.5533218383789,4,0.4403969645500183,0.5020599961280823,detailed
89.76275634765625,86.5533218383789,4,0.44039249420166016,0.5022302865982056,detailed
89.76275634765625,86.5533218383789,4,0.44038915634155273,0.5023806095123291,detailed
89.76275634765625,86.5533218383789,4,0.4403865337371826,0.5025108456611633,detailed
89.76275634765625,86.5533218383789,4,0.44038423895835876,0.5026211738586426,detailed
89.76275634765625,86.5533218383789,4,0.4403819441795349,0.5027123093605042,detailed
89.76275634765625,86.5533218383789,4,0.44037947058677673,0.5027852654457092,detailed
89.76275634765625,86.5533218383789,4,0.44037652015686035,0.502839982509613,detailed
89.73025512695312,86.5533218383789,4,0.44037291407585144,0.5028771758079529,detailed
89.73025512695312,86.5533218383789,4,0.4403687119483948,0.5028982758522034,detailed
89.73025512695312,86.5533218383789,4,0.4403638541698456,0.5029052495956421,detailed
89.73025512695312,86.5533218383789,4,0.4403585195541382,0.5028994679450989,detailed
89.73025512695312,86.5533218383789,4,0.4403526484966278,0.5028820037841797,detailed
89.73025512695312,86.5533218383789,4,0.44034627079963684,0.5028539299964905,detailed
89.73025512695312,86.5533218383789,4,0.44033947587013245,0.502816379070282,detailed
89.76275634765625,86.5533218383789,4,0.4403323531150818,0.5027709603309631,detailed
89.76275634765625,86.5533218383789,4,0.4403251111507416,0.5027192831039429,detailed
89.76275634765625,86.5533218383789,4,0.44031786918640137,0.5026623010635376,detailed
89.76275634765625,86.5533218383789,4,0.4403105080127716,0.5026013851165771,detailed
89.76275634765625,86.5533218383789,4,0.440303236246109,0.502537727355957,detailed
89.76275634765625,86.5533218383789,4,0.44029608368873596,0.5024724006652832,detailed
89.76275634765625,86.5533218383789,4,0.4402889907360077,0.5024065971374512,detailed
89.76275634765625,86.5533218383789,4,0.44028207659721375,0.5023409128189087,detailed
89.76275634765625,86.5533218383789,4,0.44027528166770935,0.5022763013839722,detailed
89.76275634765625,86.5533218383789,4,0.44026869535446167,0.5022134780883789,detailed
89.76275634765625,86.5533218383789,4,0.4402622878551483,0.5021527409553528,detailed
89.76275634765625,86.5533218383789,4,0.4402559697628021,0.5020948052406311,detailed
89.76275634765625,86.5533218383789,4,0.4402497708797455,0.5020399689674377,detailed
89.76275634765625,86.5533218383789,4,0.4402437210083008,0.5019892454147339,detailed
89.76275634765625,86.5533218383789,4,0.4402376115322113,0.5019425749778748,detailed
89.76275634765625,86.5533218383789,4,0.4402315616607666,0.5019002556800842,detailed
89.76275634765625,86.5533218383789,4,0.4402255415916443,0.5018624663352966,detailed
89.76275634765625,86.5533218383789,4,0.440219521522522,0.5018289685249329,detailed
89.76275634765625,86.5533218383789,4,0.4402134418487549,0.5017996430397034,detailed
89.76275634765625,86.5533218383789,4,0.4402073621749878,0.501774787902832,detailed
89.76275634765625,86.5533218383789,4,0.4402012526988983,0.501754641532898,detailed
89.76275634765625,86.5533218383789,4,0.44019514322280884,0.5017380118370056,detailed
89.76275634765625,86.5533218383789,4,0.4401887357234955,0.501724362373352,detailed
89.76275634765625,86.5533218383789,4,0.4401821494102478,0.5017133355140686,detailed
89.76275634765625,86.5533218383789,4,0.4401758015155792,0.5017068982124329,detailed
89.76275634765625,86.5533218383789,4,0.4401692748069763,0.5017042756080627,detailed
89.76275634765625,86.5533218383789,4,0.44016262888908386,0.5017051100730896,detailed
89.76275634765625,86.5533218383789,4,0.440155953168869,0.5017098188400269,detailed
89.76275634765625,86.5533218383789,4,0.44014930725097656,0.5017171502113342,detailed
89.76275634765625,86.5533218383789,4,0.44014260172843933,0.5017271041870117,detailed
89.76275634765625,86.5533218383789,4,0.44013580679893494,0.5017393827438354,detailed
89.76275634765625,86.5533218383789,4,0.4401290714740753,0.5017542243003845,detailed
89.76275634765625,86.5533218383789,4,0.4401223659515381,0.5017696022987366,detailed
89.76275634765625,86.5533218383789,4,0.44011518359184265,0.5017863512039185,detailed
89.76275634765625,86.5533218383789,4,0.44010812044143677,0.5018046498298645,detailed
89.76275634765625,86.5533218383789,4,0.44010090827941895,0.5018231868743896,detailed
89.76275634765625,86.5533218383789,4,0.4400937557220459,0.5018419623374939,detailed
89.76275634765625,86.5533218383789,4,0.44008657336235046,0.501861035823822,detailed
89.76275634765625,86.5533218383789,4,0.44007930159568787,0.5018798112869263,detailed
89.76275634765625,86.5533218383789,4,0.44007185101509094,0.5018979907035828,detailed
89.76275634765625,86.5533218383789,4,0.4400642514228821,0.5019151568412781,detailed
89.76275634765625,86.5533218383789,4,0.4400565028190613,0.5019314289093018,detailed
89.76275634765625,86.5533218383789,4,0.4400486350059509,0.5019463300704956,detailed
89.76275634765625,86.5533218383789,4,0.44004008173942566,0.501957893371582,detailed
89.76275634765625,86.5533218383789,4,0.4400302767753601,0.5019616484642029,detailed
89.76275634765625,86.5533218383789,4,0.44002148509025574,0.5019633173942566,detailed
89.76275634765625,86.5533218383789,4,0.44001305103302,0.5019641518592834,detailed
89.76275634765625,86.5533218383789,4,0.4400046467781067,0.5019649863243103,detailed
89.76275634765625,86.5533218383789,4,0.43999627232551575,0.5019651651382446,detailed
89.76275634765625,86.5533218383789,4,0.4399876594543457,0.5019649863243103,detailed
89.76275634765625,86.5533218383789,4,0.43997886776924133,0.5019646883010864,detailed
89.76275634765625,86.5533218383789,4,0.4399699866771698,0.5019646883010864,detailed
89.76275634765625,86.5533218383789,4,0.43996089696884155,0.5019643306732178,detailed
89.76275634765625,86.5533218383789,4,0.4399518072605133,0.5019640326499939,detailed
89.76275634765625,86.5533218383789,4,0.43994268774986267,0.50196373462677,detailed
89.76275634765625,86.5533218383789,4,0.43993356823921204,0.5019633173942566,detailed
89.76275634765625,86.5533218383789,4,0.4399243891239166,0.5019627809524536,detailed
89.76275634765625,86.5533218383789,4,0.4399150609970093,0.5019621849060059,detailed
89.76275634765625,86.5533218383789,4,0.43990540504455566,0.5019614696502686,detailed
89.76275634765625,86.5533218383789,4,0.43989551067352295,0.5019606351852417,detailed
89.76275634765625,86.5533218383789,4,0.4398854672908783,0.501960277557373,detailed
89.76275634765625,86.5533218383789,4,0.43987515568733215,0.501960813999176,detailed
89.76275634765625,86.5533218383789,4,0.43986451625823975,0.5019627809524536,detailed
89.76275634765625,86.5533218383789,4,0.43985381722450256,0.5019658207893372,detailed
89.76275634765625,86.5533218383789,4,0.4398428201675415,0.5019696354866028,detailed
89.76275634765625,86.5533218383789,4,0.43983152508735657,0.5019732713699341,detailed
89.76275634765625,86.5533218383789,4,0.4398201107978821,0.5019771456718445,detailed
89.76275634765625,86.5533218383789,4,0.4398086667060852,0.501980721950531,detailed
89.76275634765625,86.5533218383789,4,0.4397972524166107,0.5019839406013489,detailed
89.76275634765625,86.5533218383789,4,0.43978556990623474,0.5019863843917847,detailed
89.79525756835938,86.5533218383789,4,0.43977364897727966,0.5019874572753906,detailed
89.79525756835938,86.5533218383789,4,0.4397614598274231,0.5019872188568115,detailed
89.79525756835938,86.5533218383789,4,0.4397488534450531,0.501985490322113,detailed
89.79525756835938,86.5533218383789,4,0.4397360682487488,0.5019829273223877,detailed
89.79525756835938,86.5533218383789,4,0.4397229850292206,0.501979649066925,detailed
89.79525756835938,86.5533218383789,4,0.43970948457717896,0.5019749999046326,detailed
89.79525756835938,86.5533218383789,4,0.43969568610191345,0.501970648765564,detailed
89.79525756835938,86.5533218383789,4,0.4396815598011017,0.5019657611846924,detailed
89.79525756835938,86.5533218383789,4,0.43966731429100037,0.5019584894180298,detailed
89.79525756835938,86.5533218383789,4,0.43965259194374084,0.5019487142562866,detailed
89.79525756835938,86.5533218383789,4,0.4396372139453888,0.5019400119781494,detailed
89.79525756835938,86.5533218383789,4,0.4396219849586487,0.5019333362579346,detailed
89.79525756835938,86.5533218383789,4,0.4396066665649414,0.5019271969795227,detailed
89.79525756835938,86.5533218383789,4,0.4395908713340759,0.5019229054450989,detailed
89.79525756835938,86.5533218383789,4,0.4395747184753418,0.5019188523292542,detailed
89.79525756835938,86.5533218383789,4,0.4395580291748047,0.5019171833992004,detailed
89.79525756835938,86.5533218383789,4,0.4395413100719452,0.5019168853759766,detailed
89.79525756835938,86.5533218383789,4,0.4395259618759155,0.5019158720970154,detailed
89.79525756835938,86.5533218383789,4,0.4395105838775635,0.5019146203994751,detailed
89.79525756835938,86.5533218383789,4,0.43949493765830994,0.5019146800041199,detailed
89.79525756835938,86.5533218383789,4,0.43947887420654297,0.5019171237945557,detailed
89.79525756835938,86.5533218383789,4,0.43946200609207153,0.5019230246543884,detailed
89.79525756835938,86.5533218383789,4,0.43944504857063293,0.5019286870956421,detailed
89.79525756835938,86.5533218383789,4,0.43942782282829285,0.5019335150718689,detailed
89.79525756835938,86.5533218383789,4,0.43941035866737366,0.5019380450248718,detailed
89.79525756835938,86.5533218383789,4,0.4393922686576843,0.5019416213035583,detailed
89.79525756835938,86.5533218383789,4,0.4393734037876129,0.5019457340240479,detailed
89.79525756835938,86.5533218383789,4,0.43935340642929077,0.5019510984420776,detailed
89.79525756835938,86.5533218383789,4,0.43933185935020447,0.5019588470458984,detailed
89.79525756835938,86.5533218383789,4,0.4393099844455719,0.5019693374633789,detailed
89.79525756835938,86.5533218383789,4,0.4392894506454468,0.5019771456718445,detailed
89.79525756835938,86.5533218383789,4,0.4392685890197754,0.5019830465316772,detailed
89.79525756835938,86.5533218383789,4,0.4392467141151428,0.5019886493682861,detailed
89.79525756835938,86.5533218383789,4,0.43922415375709534,0.5019932985305786,detailed
89.79525756835938,86.5533218383789,4,0.4392010569572449,0.5019972324371338,detailed
89.79525756835938,86.5533218383789,4,0.43917685747146606,0.5019998550415039,detailed
89.79525756835938,86.5533218383789,4,0.43915221095085144,0.501998782157898,detailed
89.79525756835938,86.5533218383789,4,0.4391278326511383,0.5019943714141846,detailed
89.79525756835938,86.5533218383789,4,0.4391041100025177,0.5019879937171936,detailed
89.79525756835938,86.5533218383789,4,0.4390800893306732,0.5019810199737549,detailed
89.79525756835938,86.5533218383789,4,0.4390560984611511,0.5019731521606445,detailed
89.79525756835938,86.5533218383789,4,0.4390316605567932,0.5019615888595581,detailed
89.79525756835938,86.5533218383789,4,0.4390067458152771,0.5019490718841553,detailed
89.79525756835938,86.5533218383789,4,0.4389813542366028,0.5019341707229614,detailed
89.79525756835938,86.5533218383789,4,0.4389553964138031,0.5019171833992004,detailed
89.79525756835938,86.5533218383789,4,0.43892866373062134,0.5018998384475708,detailed
89.79525756835938,86.5533218383789,4,0.438901424407959,0.501883327960968,detailed
89.79525756835938,86.5533218383789,4,0.43887385725975037,0.501866340637207,detailed
89.79525756835938,86.5533218383789,4,0.4388457238674164,0.5018511414527893,detailed
89.79525756835938,86.5533218383789,4,0.43881696462631226,0.5018370747566223,detailed
89.79525756835938,86.5533218383789,4,0.4387872815132141,0.50182044506073,detailed
89.79525756835938,86.5533218383789,4,0.4387569725513458,0.5017955899238586,detailed
89.79525756835938,86.5533218383789,4,0.43872523307800293,0.5017669200897217,detailed
89.79525756835938,86.5533218383789,4,0.43869563937187195,0.5017398595809937,detailed
89.79525756835938,86.5533218383789,4,0.43866580724716187,0.501715362071991,detailed
89.79525756835938,86.5533218383789,4,0.43863558769226074,0.5016936659812927,detailed
89.79525756835938,86.5533218383789,4,0.43860507011413574,0.5016744136810303,detailed
89.79525756835938,86.5533218383789,4,0.4385741949081421,0.50165855884552,detailed
89.79525756835938,86.5533218383789,4,0.4385428726673126,0.5016427636146545,detailed
89.79525756835938,86.5533218383789,4,0.438510924577713,0.5016293525695801,detailed
89.79525756835938,86.5533218383789,4,0.43847858905792236,0.5016162991523743,detailed
89.79525756835938,86.5533218383789,4,0.43844547867774963,0.501603901386261,detailed
89.79525756835938,86.5533218383789,4,0.4384116530418396,0.5015950202941895,detailed
89.79525756835938,86.5533218383789,4,0.4383770823478699,0.501591682434082,detailed
89.79525756835938,86.5533218383789,4,0.43834152817726135,0.5015901923179626,detailed
89.79525756835938,86.5533218383789,4,0.4383048713207245,0.501590371131897,detailed
89.79525756835938,86.5533218383789,4,0.4382673501968384,0.5015885829925537,detailed
89.76275634765625,86.5533218383789,4,0.43822941184043884,0.501583993434906,detailed
89.76275634765625,86.5533218383789,4,0.4381907880306244,0.5015791654586792,detailed
89.76275634765625,86.5533218383789,4,0.43815097212791443,0.5015753507614136,detailed
89.76275634765625,86.5533218383789,4,0.43811044096946716,0.5015709400177002,detailed
89.76275634765625,86.5533218383789,4,0.4380686581134796,0.5015677809715271,detailed
89.76275634765625,86.5533218383789,4,0.43802595138549805,0.5015593767166138,detailed
89.76275634765625,86.5533218383789,4,0.4379822909832001,0.5015482902526855,detailed
89.76275634765625,86.5533218383789,4,0.43793779611587524,0.5015358924865723,detailed
89.76275634765625,86.5533218383789,4,0.4378931522369385,0.5015209317207336,detailed
89.76275634765625,86.5533218383789,4,0.437847375869751,0.5015048980712891,detailed
89.76275634765625,86.5533218383789,4,0.4378010630607605,0.5014875531196594,detailed
89.76275634765625,86.5533218383789,4,0.43775367736816406,0.5014697313308716,detailed
89.76275634765625,86.5533218383789,4,0.43770506978034973,0.5014532804489136,detailed
89.76275634765625,86.5533218383789,4,0.4376557171344757,0.501436173915863,detailed
89.76275634765625,86.5533218383789,4,0.43760499358177185,0.5014206767082214,detailed
89.76275634765625,86.5533218383789,4,0.4375530779361725,0.5014065504074097,detailed
89.76275634765625,86.7078857421875,4,0.437500536441803,0.5013908743858337,detailed
89.79525756835938,86.7078857421875,4,0.4374473989009857,0.5013723969459534,detailed
89.79525756835938,86.7078857421875,4,0.43739351630210876,0.5013539791107178,detailed
89.79525756835938,86.7078857421875,4,0.43733853101730347,0.5013293623924255,detailed
89.79525756835938,86.7078857421875,4,0.43728169798851013,0.5013037323951721,detailed
89.79525756835938,86.7078857421875,4,0.4372243285179138,0.5012767910957336,detailed
89.79525756835938,86.7078857421875,4,0.4371654987335205,0.5012494325637817,detailed
89.79525756835938,86.7078857421875,4,0.4371081292629242,0.5012209415435791,detailed
89.82775115966797,86.7078857421875,4,0.4370505213737488,0.5011920928955078,detailed
89.82775115966797,86.7078857421875,4,0.43699195981025696,0.5011635422706604,detailed
89.82775115966797,86.7078857421875,4,0.4369329512119293,0.5011393427848816,detailed
89.82775115966797,86.7078857421875,4,0.4368724524974823,0.5011180639266968,detailed
89.82775115966797,86.7078857421875,4,0.4368106424808502,0.5010972023010254,detailed
89.82775115966797,86.7078857421875,4,0.43674829602241516,0.5010751485824585,detailed
89.89275360107422,86.7078857421875,4,0.4366852939128876,0.501049816608429,detailed
89.89275360107422,86.7078857421875,4,0.43662160634994507,0.5010229349136353,detailed
89.89275360107422,86.7078857421875,4,0.43655717372894287,0.5009937882423401,detailed
89.89275360107422,86.7078857421875,4,0.4364919066429138,0.500963032245636,detailed
89.89275360107422,86.7078857421875,4,0.43642598390579224,0.5009307861328125,detailed
89.89275360107422,86.7078857421875,4,0.4363591969013214,0.5008950233459473,detailed
89.89275360107422,86.7078857421875,4,0.4362905025482178,0.5008574724197388,detailed
89.89275360107422,86.7078857421875,4,0.43622082471847534,0.5008220672607422,detailed
89.89275360107422,86.7078857421875,4,0.43615037202835083,0.5007894039154053,detailed
89.89275360107422,86.7078857421875,4,0.4360789656639099,0.500759482383728,detailed
89.89275360107422,86.7078857421875,4,0.4360065162181854,0.500734269618988,detailed
89.89275360107422,86.7078857421875,4,0.43593358993530273,0.5007119178771973,detailed
89.89275360107422,86.7078857421875,4,0.4358585476875305,0.5006951689720154,detailed
89.89275360107422,86.7078857421875,4,0.43578094244003296,0.5006882548332214,detailed
89.89275360107422,86.7078857421875,4,0.43570223450660706,0.5006822943687439,detailed
