train_loss,train_acc,dataset,i_set,test_acc,test_loss
0.44902876019477844,89.6217269897461,detailed,3,88.11410522460938,0.4904325306415558
0.4484899640083313,89.6217269897461,detailed,3,88.2725830078125,0.4900340735912323
0.44797229766845703,89.6217269897461,detailed,3,88.2725830078125,0.4896627366542816
0.4474776089191437,89.68638610839844,detailed,3,88.2725830078125,0.48932090401649475
0.44700703024864197,89.68638610839844,detailed,3,88.2725830078125,0.4890095293521881
0.446563184261322,89.65406036376953,detailed,3,88.2725830078125,0.4887259602546692
0.44614484906196594,89.68638610839844,detailed,3,88.43106079101562,0.48847296833992004
0.4457555413246155,89.71871948242188,detailed,3,88.43106079101562,0.4882471263408661
0.4453938901424408,89.78337860107422,detailed,3,88.2725830078125,0.48805415630340576
0.4450632333755493,89.68638610839844,detailed,3,88.43106079101562,0.48789069056510925
0.4447643756866455,89.6217269897461,detailed,3,88.58953857421875,0.48775917291641235
0.44449737668037415,89.68638610839844,detailed,3,88.43106079101562,0.48766008019447327
0.44426143169403076,89.71871948242188,detailed,3,88.2725830078125,0.48759207129478455
0.4440572261810303,89.71871948242188,detailed,3,88.2725830078125,0.48755696415901184
0.4438832998275757,89.81571197509766,detailed,3,88.2725830078125,0.48755064606666565
0.4437371492385864,89.78337860107422,detailed,3,88.11410522460938,0.48756900429725647
0.44361546635627747,89.71871948242188,detailed,3,88.2725830078125,0.48760658502578735
0.44351643323898315,89.68638610839844,detailed,3,88.2725830078125,0.48766225576400757
0.44343703985214233,89.58939361572266,detailed,3,88.2725830078125,0.4877317547798157
0.4433751702308655,89.58939361572266,detailed,3,88.2725830078125,0.4878121316432953
0.44332653284072876,89.6217269897461,detailed,3,88.2725830078125,0.48789966106414795
0.44328856468200684,89.55706787109375,detailed,3,88.2725830078125,0.4879922866821289
0.4432581663131714,89.55706787109375,detailed,3,88.2725830078125,0.4880857765674591
0.4432324469089508,89.52473449707031,detailed,3,88.43106079101562,0.48817652463912964
0.44320911169052124,89.52473449707031,detailed,3,88.2725830078125,0.48826226592063904
0.44318631291389465,89.52473449707031,detailed,3,88.2725830078125,0.4883425831794739
0.44316259026527405,89.49240112304688,detailed,3,88.2725830078125,0.4884149432182312
0.44313663244247437,89.49240112304688,detailed,3,88.2725830078125,0.48847848176956177
0.4431074261665344,89.49240112304688,detailed,3,88.2725830078125,0.4885333478450775
0.44307535886764526,89.49240112304688,detailed,3,88.2725830078125,0.48857811093330383
0.4430393874645233,89.46006774902344,detailed,3,88.2725830078125,0.48861607909202576
0.4429994225502014,89.46006774902344,detailed,3,88.2725830078125,0.4886464476585388
0.4429565370082855,89.46006774902344,detailed,3,88.2725830078125,0.4886704385280609
0.44291141629219055,89.46006774902344,detailed,3,88.2725830078125,0.48868829011917114
0.4428640902042389,89.49240112304688,detailed,3,88.2725830078125,0.4886997938156128
0.4428156018257141,89.49240112304688,detailed,3,88.11410522460938,0.48870816826820374
0.4427664577960968,89.46006774902344,detailed,3,88.11410522460938,0.4887135326862335
0.4427175521850586,89.46006774902344,detailed,3,88.11410522460938,0.4887145161628723
0.44266942143440247,89.46006774902344,detailed,3,88.11410522460938,0.48871374130249023
0.44262173771858215,89.46006774902344,detailed,3,88.11410522460938,0.48871296644210815
0.44257476925849915,89.46006774902344,detailed,3,88.2725830078125,0.4887118935585022
0.4425290822982788,89.49240112304688,detailed,3,88.2725830078125,0.48871010541915894
0.44248509407043457,89.49240112304688,detailed,3,88.2725830078125,0.4887087047100067
0.4424428343772888,89.49240112304688,detailed,3,88.2725830078125,0.4887101650238037
0.442402184009552,89.52473449707031,detailed,3,88.2725830078125,0.48871490359306335
0.4423629939556122,89.58939361572266,detailed,3,88.2725830078125,0.4887217581272125
0.4423249363899231,89.6217269897461,detailed,3,88.2725830078125,0.4887312352657318
0.4422886371612549,89.6217269897461,detailed,3,88.2725830078125,0.4887435734272003
0.4422543942928314,89.6217269897461,detailed,3,88.2725830078125,0.4887597858905792
0.4422217309474945,89.6217269897461,detailed,3,88.2725830078125,0.4887784421443939
0.4421900510787964,89.58939361572266,detailed,3,88.2725830078125,0.48879769444465637
0.4421590566635132,89.58939361572266,detailed,3,88.2725830078125,0.488818496465683
0.44212809205055237,89.55706787109375,detailed,3,88.2725830078125,0.48884016275405884
0.4420973062515259,89.58939361572266,detailed,3,88.2725830078125,0.488863080739975
0.4420661926269531,89.58939361572266,detailed,3,88.2725830078125,0.488887757062912
0.4420347809791565,89.58939361572266,detailed,3,88.2725830078125,0.4889141023159027
0.44200369715690613,89.58939361572266,detailed,3,88.2725830078125,0.4889426529407501
0.4419725239276886,89.58939361572266,detailed,3,88.2725830078125,0.4889727234840393
0.4419410228729248,89.58939361572266,detailed,3,88.2725830078125,0.48900431394577026
0.44190943241119385,89.58939361572266,detailed,3,88.2725830078125,0.4890361428260803
0.44187796115875244,89.58939361572266,detailed,3,88.2725830078125,0.4890686273574829
0.4418468475341797,89.58939361572266,detailed,3,88.2725830078125,0.4891018569469452
0.44181570410728455,89.58939361572266,detailed,3,88.2725830078125,0.4891355633735657
0.4417842924594879,89.58939361572266,detailed,3,88.2725830078125,0.48916980624198914
0.4417528510093689,89.58939361572266,detailed,3,88.2725830078125,0.4892038404941559
0.44172120094299316,89.58939361572266,detailed,3,88.2725830078125,0.48923665285110474
0.4416884779930115,89.58939361572266,detailed,3,88.2725830078125,0.4892703890800476
0.4416547417640686,89.58939361572266,detailed,3,88.2725830078125,0.48930490016937256
0.44162169098854065,89.58939361572266,detailed,3,88.2725830078125,0.4893404245376587
0.4415897727012634,89.58939361572266,detailed,3,88.2725830078125,0.48937517404556274
0.44155824184417725,89.58939361572266,detailed,3,88.2725830078125,0.48941028118133545
0.4415263831615448,89.58939361572266,detailed,3,88.2725830078125,0.4894476532936096
0.44149503111839294,89.58939361572266,detailed,3,88.2725830078125,0.4894822835922241
0.44146406650543213,89.58939361572266,detailed,3,88.2725830078125,0.4895155131816864
0.441432923078537,89.58939361572266,detailed,3,88.2725830078125,0.4895475208759308
0.44140201807022095,89.58939361572266,detailed,3,88.2725830078125,0.4895782768726349
0.44137099385261536,89.58939361572266,detailed,3,88.2725830078125,0.4896093010902405
0.4413398504257202,89.58939361572266,detailed,3,88.2725830078125,0.48964136838912964
0.44130873680114746,89.6217269897461,detailed,3,88.2725830078125,0.4896727502346039
0.4412773847579956,89.6217269897461,detailed,3,88.2725830078125,0.4897025227546692
0.4412452280521393,89.6217269897461,detailed,3,88.2725830078125,0.48973149061203003
0.44121241569519043,89.6217269897461,detailed,3,88.2725830078125,0.489761620759964
0.4411788284778595,89.6217269897461,detailed,3,88.2725830078125,0.48979073762893677
0.44114524126052856,89.68638610839844,detailed,3,88.2725830078125,0.4898219406604767
0.44111254811286926,89.68638610839844,detailed,3,88.2725830078125,0.4898522198200226
0.44107794761657715,89.68638610839844,detailed,3,88.2725830078125,0.48988422751426697
0.4410432279109955,89.68638610839844,detailed,3,88.2725830078125,0.4899194538593292
0.4410090446472168,89.68638610839844,detailed,3,88.2725830078125,0.48995378613471985
0.4409746527671814,89.68638610839844,detailed,3,88.2725830078125,0.48998793959617615
0.44093993306159973,89.68638610839844,detailed,3,88.2725830078125,0.49001815915107727
0.440903902053833,89.68638610839844,detailed,3,88.2725830078125,0.49004262685775757
0.4408661127090454,89.68638610839844,detailed,3,88.2725830078125,0.4900659918785095
0.440828800201416,89.68638610839844,detailed,3,88.2725830078125,0.4900887608528137
0.4407915771007538,89.68638610839844,detailed,3,88.2725830078125,0.4901115596294403
0.4407535791397095,89.68638610839844,detailed,3,88.2725830078125,0.4901328384876251
0.440714567899704,89.68638610839844,detailed,3,88.2725830078125,0.4901549220085144
0.44067516922950745,89.68638610839844,detailed,3,88.2725830078125,0.4901758134365082
0.4406360685825348,89.68638610839844,detailed,3,88.2725830078125,0.49019598960876465
0.4405965209007263,89.68638610839844,detailed,3,88.2725830078125,0.490215927362442
0.4405570924282074,89.68638610839844,detailed,3,88.2725830078125,0.49023541808128357
0.44051820039749146,89.65406036376953,detailed,3,88.2725830078125,0.4902563989162445
0.44047972559928894,89.65406036376953,detailed,3,88.2725830078125,0.49028003215789795
0.4404405653476715,89.65406036376953,detailed,3,88.43106079101562,0.4903047978878021
0.44040077924728394,89.65406036376953,detailed,3,88.58953857421875,0.49032917618751526
0.4403601288795471,89.68638610839844,detailed,3,88.58953857421875,0.49035418033599854
0.4403194785118103,89.68638610839844,detailed,3,88.58953857421875,0.49038082361221313
0.4402787685394287,89.68638610839844,detailed,3,88.58953857421875,0.49041053652763367
0.4402376413345337,89.68638610839844,detailed,3,88.58953857421875,0.4904392659664154
0.44019627571105957,89.68638610839844,detailed,3,88.58953857421875,0.49046817421913147
0.44015413522720337,89.71871948242188,detailed,3,88.58953857421875,0.4904957115650177
0.44011205434799194,89.71871948242188,detailed,3,88.58953857421875,0.4905236065387726
0.44007018208503723,89.68638610839844,detailed,3,88.58953857421875,0.49054932594299316
0.44002828001976013,89.68638610839844,detailed,3,88.58953857421875,0.49057382345199585
0.43998655676841736,89.68638610839844,detailed,3,88.58953857421875,0.49059557914733887
0.43994495272636414,89.68638610839844,detailed,3,88.58953857421875,0.49061623215675354
0.43990346789360046,89.68638610839844,detailed,3,88.58953857421875,0.4906352162361145
0.43986159563064575,89.68638610839844,detailed,3,88.58953857421875,0.4906521439552307
0.4398190677165985,89.68638610839844,detailed,3,88.58953857421875,0.49066728353500366
0.43977588415145874,89.68638610839844,detailed,3,88.58953857421875,0.49067968130111694
0.43973180651664734,89.68638610839844,detailed,3,88.58953857421875,0.49068939685821533
0.43968692421913147,89.68638610839844,detailed,3,88.58953857421875,0.49069684743881226
0.439641535282135,89.68638610839844,detailed,3,88.58953857421875,0.4907042384147644
0.439595490694046,89.68638610839844,detailed,3,88.58953857421875,0.4907130002975464
0.43954792618751526,89.68638610839844,detailed,3,88.58953857421875,0.4907209277153015
0.43949925899505615,89.68638610839844,detailed,3,88.58953857421875,0.49072837829589844
0.43945008516311646,89.68638610839844,detailed,3,88.58953857421875,0.4907359182834625
0.4394005537033081,89.68638610839844,detailed,3,88.58953857421875,0.490742027759552
0.43935102224349976,89.68638610839844,detailed,3,88.58953857421875,0.4907459020614624
0.43930158019065857,89.68638610839844,detailed,3,88.58953857421875,0.4907507300376892
0.4392516314983368,89.68638610839844,detailed,3,88.58953857421875,0.4907546937465668
0.4392004609107971,89.68638610839844,detailed,3,88.58953857421875,0.4907595217227936
0.43914851546287537,89.68638610839844,detailed,3,88.58953857421875,0.4907645583152771
0.4390958547592163,89.68638610839844,detailed,3,88.58953857421875,0.49076852202415466
0.43904274702072144,89.68638610839844,detailed,3,88.58953857421875,0.49077194929122925
0.43898874521255493,89.68638610839844,detailed,3,88.58953857421875,0.4907749891281128
0.43893420696258545,89.68638610839844,detailed,3,88.58953857421875,0.49077925086021423
0.43887943029403687,89.68638610839844,detailed,3,88.58953857421875,0.490784615278244
0.4388241767883301,89.68638610839844,detailed,3,88.58953857421875,0.4907910227775574
0.4387681782245636,89.71871948242188,detailed,3,88.58953857421875,0.49079710245132446
0.438710480928421,89.75105285644531,detailed,3,88.58953857421875,0.4908022880554199
0.43865108489990234,89.75105285644531,detailed,3,88.58953857421875,0.4908085763454437
0.4385911822319031,89.75105285644531,detailed,3,88.58953857421875,0.4908137917518616
0.4385315477848053,89.75105285644531,detailed,3,88.58953857421875,0.4908207058906555
0.43847185373306274,89.75105285644531,detailed,3,88.58953857421875,0.4908260703086853
0.4384114742279053,89.75105285644531,detailed,3,88.58953857421875,0.49083662033081055
0.4383511245250702,89.75105285644531,detailed,3,88.58953857421875,0.4908464252948761
0.43828752636909485,89.75105285644531,detailed,3,88.58953857421875,0.4908547103404999
0.4382205009460449,89.71871948242188,detailed,3,88.58953857421875,0.4908663034439087
0.4381517469882965,89.71871948242188,detailed,3,88.58953857421875,0.49088066816329956
0.4380826950073242,89.71871948242188,detailed,3,88.58953857421875,0.490894079208374
0.4380125403404236,89.71871948242188,detailed,3,88.58953857421875,0.49090325832366943
0.4379408359527588,89.71871948242188,detailed,3,88.43106079101562,0.4909083843231201
0.43786802887916565,89.71871948242188,detailed,3,88.43106079101562,0.4909099340438843
0.4377938508987427,89.71871948242188,detailed,3,88.43106079101562,0.4909076988697052
0.4377182424068451,89.71871948242188,detailed,3,88.43106079101562,0.49090108275413513
0.4376409649848938,89.71871948242188,detailed,3,88.43106079101562,0.4908970594406128
0.4375610649585724,89.71871948242188,detailed,3,88.43106079101562,0.490890771150589
0.4374794065952301,89.71871948242188,detailed,3,88.43106079101562,0.4908826947212219
0.4373960494995117,89.71871948242188,detailed,3,88.58953857421875,0.4908764660358429
0.43731316924095154,89.71871948242188,detailed,3,88.58953857421875,0.4908696115016937
0.4372323453426361,89.71871948242188,detailed,3,88.58953857421875,0.4908659756183624
0.4371489882469177,89.71871948242188,detailed,3,88.58953857421875,0.4908658266067505
0.4370633661746979,89.71871948242188,detailed,3,88.58953857421875,0.4908668100833893
0.4369765818119049,89.71871948242188,detailed,3,88.58953857421875,0.4908676743507385
0.43688860535621643,89.71871948242188,detailed,3,88.58953857421875,0.4908682107925415
0.4367986023426056,89.71871948242188,detailed,3,88.58953857421875,0.49086809158325195
0.4367068409919739,89.71871948242188,detailed,3,88.58953857421875,0.4908645749092102
0.4366131126880646,89.71871948242188,detailed,3,88.58953857421875,0.4908575117588043
0.4365186095237732,89.75105285644531,detailed,3,88.58953857421875,0.4908474087715149
0.4364219307899475,89.71871948242188,detailed,3,88.58953857421875,0.4908350706100464
0.43632397055625916,89.71871948242188,detailed,3,88.58953857421875,0.49082085490226746
0.43622320890426636,89.75105285644531,detailed,3,88.58953857421875,0.49080586433410645
0.43612000346183777,89.75105285644531,detailed,3,88.58953857421875,0.4907907545566559
0.4360158145427704,89.75105285644531,detailed,3,88.58953857421875,0.4907756447792053
0.43591004610061646,89.75105285644531,detailed,3,88.58953857421875,0.4907571077346802
0.4358031749725342,89.75105285644531,detailed,3,88.58953857421875,0.49073612689971924
0.43569517135620117,89.75105285644531,detailed,3,88.58953857421875,0.4907105267047882
0.4355841279029846,89.75105285644531,detailed,3,88.58953857421875,0.490681916475296
0.43547120690345764,89.75105285644531,detailed,3,88.58953857421875,0.4906524419784546
0.43535658717155457,89.75105285644531,detailed,3,88.58953857421875,0.49062255024909973
0.4352405369281769,89.75105285644531,detailed,3,88.58953857421875,0.4905910789966583
0.4351233243942261,89.75105285644531,detailed,3,88.58953857421875,0.4905577600002289
0.4350045919418335,89.75105285644531,detailed,3,88.58953857421875,0.4905247688293457
0.43488335609436035,89.75105285644531,detailed,3,88.58953857421875,0.4904915988445282
0.43475982546806335,89.75105285644531,detailed,3,88.58953857421875,0.4904624819755554
0.4346342384815216,89.75105285644531,detailed,3,88.58953857421875,0.49043452739715576
0.4345073699951172,89.75105285644531,detailed,3,88.58953857421875,0.49040648341178894
0.43437841534614563,89.75105285644531,detailed,3,88.58953857421875,0.4903758466243744
0.43424808979034424,89.75105285644531,detailed,3,88.58953857421875,0.4903455674648285
0.43411505222320557,89.75105285644531,detailed,3,88.58953857421875,0.4903145432472229
0.4339798092842102,89.75105285644531,detailed,3,88.58953857421875,0.49028265476226807
0.4338419437408447,89.75105285644531,detailed,3,88.58953857421875,0.4902474582195282
0.4337018132209778,89.75105285644531,detailed,3,88.58953857421875,0.4902028441429138
0.4335572123527527,89.75105285644531,detailed,3,88.58953857421875,0.4901580810546875
0.43340715765953064,89.75105285644531,detailed,3,88.58953857421875,0.49011531472206116
0.43325740098953247,89.75105285644531,detailed,3,88.58953857421875,0.49007081985473633
0.4331077039241791,89.75105285644531,detailed,3,88.58953857421875,0.49002373218536377
0.43295496702194214,89.78337860107422,detailed,3,88.58953857421875,0.4899791181087494
0.43279820680618286,89.75105285644531,detailed,3,88.58953857421875,0.4899360239505768
0.4326355755329132,89.75105285644531,detailed,3,88.58953857421875,0.48989197611808777
0.43246689438819885,89.75105285644531,detailed,3,88.74801635742188,0.48984718322753906
0.43229350447654724,89.81571197509766,detailed,3,88.74801635742188,0.4898042380809784
0.4321165978908539,89.81571197509766,detailed,3,88.74801635742188,0.48976343870162964
0.4319382905960083,89.81571197509766,detailed,3,88.74801635742188,0.4897215962409973
0.43175891041755676,89.81571197509766,detailed,3,88.74801635742188,0.4896705746650696
0.4315805435180664,89.81571197509766,detailed,3,88.74801635742188,0.48961979150772095
0.43139931559562683,89.81571197509766,detailed,3,88.74801635742188,0.4895726144313812
0.43121203780174255,89.81571197509766,detailed,3,88.74801635742188,0.4895305633544922
0.431022047996521,89.81571197509766,detailed,3,88.74801635742188,0.48948928713798523
0.430826872587204,89.81571197509766,detailed,3,88.74801635742188,0.48944592475891113
0.4306276738643646,89.81571197509766,detailed,3,88.74801635742188,0.4893963038921356
0.43042442202568054,89.81571197509766,detailed,3,88.74801635742188,0.4893415868282318
0.430217444896698,89.8480453491211,detailed,3,88.74801635742188,0.4892929494380951
0.4300082325935364,89.8480453491211,detailed,3,88.74801635742188,0.48924845457077026
0.4297986626625061,89.8480453491211,detailed,3,88.74801635742188,0.48919910192489624
0.42959049344062805,89.8480453491211,detailed,3,88.74801635742188,0.48914793133735657
0.4293767809867859,89.8480453491211,detailed,3,88.74801635742188,0.48910021781921387
0.4291583299636841,89.91270446777344,detailed,3,88.74801635742188,0.48905178904533386
0.4289350211620331,89.91270446777344,detailed,3,88.74801635742188,0.4890040159225464
0.4287087321281433,89.91270446777344,detailed,3,88.74801635742188,0.48895516991615295
0.4284783601760864,89.91270446777344,detailed,3,88.74801635742188,0.4889005124568939
0.42824649810791016,89.91270446777344,detailed,3,88.74801635742188,0.4888462424278259
0.4280127286911011,89.88037872314453,detailed,3,88.74801635742188,0.4887881278991699
0.42777469754219055,89.88037872314453,detailed,3,88.74801635742188,0.48872750997543335
0.42753174901008606,89.8480453491211,detailed,3,88.74801635742188,0.48866403102874756
0.4272841215133667,89.8480453491211,detailed,3,88.74801635742188,0.48859748244285583
0.4270305335521698,89.91270446777344,detailed,3,88.74801635742188,0.48852744698524475
0.4267716705799103,89.88037872314453,detailed,3,88.74801635742188,0.48845455050468445
0.42650920152664185,89.88037872314453,detailed,3,88.74801635742188,0.4883795380592346
0.4262433350086212,89.88037872314453,detailed,3,88.74801635742188,0.48830002546310425
0.4259716272354126,89.88037872314453,detailed,3,88.74801635742188,0.4882141351699829
0.4256902039051056,89.88037872314453,detailed,3,88.74801635742188,0.48811817169189453
0.4253996014595032,89.88037872314453,detailed,3,88.74801635742188,0.4880181550979614
0.4250990152359009,89.88037872314453,detailed,3,88.74801635742188,0.4879208505153656
0.42479443550109863,89.94503784179688,detailed,3,88.74801635742188,0.48783379793167114
0.42449700832366943,89.94503784179688,detailed,3,88.74801635742188,0.48776140809059143
0.42420607805252075,89.94503784179688,detailed,3,88.74801635742188,0.48769012093544006
0.42390763759613037,89.94503784179688,detailed,3,88.74801635742188,0.4876134991645813
0.4236019253730774,89.91270446777344,detailed,3,88.74801635742188,0.4875324070453644
0.4232894480228424,89.88037872314453,detailed,3,88.74801635742188,0.48744651675224304
0.42297181487083435,89.97737121582031,detailed,3,88.74801635742188,0.48735615611076355
0.4226483702659607,89.97737121582031,detailed,3,88.906494140625,0.48726341128349304
0.4223194420337677,89.91270446777344,detailed,3,88.906494140625,0.4871697723865509
0.42198431491851807,89.94503784179688,detailed,3,88.906494140625,0.4870704710483551
0.4216422140598297,89.94503784179688,detailed,3,88.74801635742188,0.48696887493133545
0.4212929308414459,89.94503784179688,detailed,3,88.74801635742188,0.48686861991882324
0.420937716960907,89.94503784179688,detailed,3,88.74801635742188,0.4867595434188843
0.4205775558948517,89.97737121582031,detailed,3,88.74801635742188,0.4866389334201813
0.4202202260494232,89.97737121582031,detailed,3,89.06497955322266,0.4865334928035736
0.4198598265647888,89.94503784179688,detailed,3,89.06497955322266,0.48644325137138367
0.41949498653411865,89.94503784179688,detailed,3,89.06497955322266,0.48635661602020264
0.4191282093524933,89.94503784179688,detailed,3,89.06497955322266,0.48626700043678284
0.4187558591365814,89.94503784179688,detailed,3,89.22345733642578,0.48617643117904663
0.4183758795261383,89.94503784179688,detailed,3,89.22345733642578,0.48608553409576416
0.4179915487766266,89.97737121582031,detailed,3,89.22345733642578,0.48598912358283997
0.4176000952720642,90.00969696044922,detailed,3,89.22345733642578,0.4858938455581665
0.417205810546875,90.0743637084961,detailed,3,89.06497955322266,0.4857971668243408
0.416810005903244,90.13902282714844,detailed,3,89.06497955322266,0.48569855093955994
0.4164102077484131,90.106689453125,detailed,3,89.06497955322266,0.4856010377407074
0.4160066246986389,90.0743637084961,detailed,3,89.06497955322266,0.48551204800605774
0.41559937596321106,90.0743637084961,detailed,3,89.06497955322266,0.4854283332824707
0.415187269449234,90.0743637084961,detailed,3,89.06497955322266,0.48534679412841797
0.4147719144821167,90.13902282714844,detailed,3,89.06497955322266,0.48526912927627563
0.4143528938293457,90.13902282714844,detailed,3,89.06497955322266,0.4851984679698944
0.41393154859542847,90.17135620117188,detailed,3,89.06497955322266,0.48512640595436096
0.41350823640823364,90.17135620117188,detailed,3,89.06497955322266,0.4850555956363678
0.4130805730819702,90.13902282714844,detailed,3,89.22345733642578,0.4849851727485657
0.41264769434928894,90.20368194580078,detailed,3,89.22345733642578,0.48491281270980835
0.41221076250076294,90.17135620117188,detailed,3,89.22345733642578,0.4848441481590271
0.41177040338516235,90.13902282714844,detailed,3,89.22345733642578,0.48477497696876526
0.41132867336273193,90.17135620117188,detailed,3,89.22345733642578,0.484714150428772
0.41088321805000305,90.20368194580078,detailed,3,89.22345733642578,0.4846626818180084
0.41043582558631897,90.23601531982422,detailed,3,89.22345733642578,0.48461416363716125
0.4099850654602051,90.23601531982422,detailed,3,89.22345733642578,0.484566867351532
0.4095305800437927,90.23601531982422,detailed,3,89.22345733642578,0.48452451825141907
0.4090712368488312,90.23601531982422,detailed,3,89.22345733642578,0.48448479175567627
0.40861064195632935,90.20368194580078,detailed,3,89.3819351196289,0.48446008563041687
0.4081476330757141,90.23601531982422,detailed,3,89.3819351196289,0.4844445586204529
0.40768179297447205,90.20368194580078,detailed,3,89.3819351196289,0.48443421721458435
