i_set,dataset,test_loss,test_acc,train_loss,train_acc
5,detailed,0.43760573863983154,88.70703887939453,0.510028600692749,89.11018371582031
5,detailed,0.4373474717140198,88.70703887939453,0.5097391605377197,89.11018371582031
5,detailed,0.4370921552181244,88.70703887939453,0.5094457268714905,89.11018371582031
5,detailed,0.43683961033821106,88.70703887939453,0.5091497898101807,89.11018371582031
5,detailed,0.43658673763275146,88.70703887939453,0.5088518857955933,89.07805633544922
5,detailed,0.4363316595554352,88.70703887939453,0.5085558295249939,89.07805633544922
5,detailed,0.43607762455940247,88.70703887939453,0.5082610845565796,89.07805633544922
5,detailed,0.4358285963535309,88.70703887939453,0.507968544960022,89.11018371582031
5,detailed,0.43559563159942627,88.70703887939453,0.5076857209205627,89.04593658447266
5,detailed,0.4353695213794708,88.70703887939453,0.5074169635772705,89.04593658447266
5,detailed,0.4351394772529602,88.70703887939453,0.5071608424186707,89.04593658447266
5,detailed,0.4349033534526825,88.70703887939453,0.5069032907485962,89.07805633544922
5,detailed,0.4346609115600586,88.70703887939453,0.5066403746604919,89.07805633544922
5,detailed,0.4344123899936676,88.70703887939453,0.5063707232475281,89.11018371582031
5,detailed,0.4341583549976349,88.70703887939453,0.5060944557189941,89.14230346679688
5,detailed,0.43390002846717834,88.70703887939453,0.5058121085166931,89.11018371582031
5,detailed,0.4336365759372711,88.70703887939453,0.5055243968963623,89.11018371582031
5,detailed,0.43336790800094604,88.70703887939453,0.5052310228347778,89.11018371582031
5,detailed,0.4330945312976837,88.70703887939453,0.5049317479133606,89.11018371582031
5,detailed,0.43281638622283936,88.70703887939453,0.5046271681785583,89.11018371582031
5,detailed,0.43253353238105774,88.70703887939453,0.5043173432350159,89.11018371582031
5,detailed,0.4322461783885956,88.70703887939453,0.5040022134780884,89.07805633544922
5,detailed,0.4319545030593872,88.70703887939453,0.5036816000938416,89.07805633544922
5,detailed,0.4316587746143341,88.70703887939453,0.5033555030822754,89.07805633544922
5,detailed,0.43135973811149597,88.70703887939453,0.5030243396759033,89.04593658447266
5,detailed,0.43105724453926086,88.70703887939453,0.502689003944397,89.04593658447266
5,detailed,0.4307507872581482,88.70703887939453,0.5023488998413086,89.0138168334961
5,detailed,0.4304386079311371,88.70703887939453,0.5020036697387695,89.0138168334961
5,detailed,0.4301198422908783,88.70703887939453,0.5016524791717529,89.0138168334961
5,detailed,0.42979520559310913,88.70703887939453,0.5012944936752319,89.0138168334961
5,detailed,0.42946314811706543,88.70703887939453,0.5009287595748901,89.0138168334961
5,detailed,0.4291216731071472,88.54337310791016,0.5005550384521484,89.04593658447266
5,detailed,0.42877277731895447,88.54337310791016,0.5001721382141113,89.07805633544922
5,detailed,0.4284162223339081,88.54337310791016,0.49977970123291016,89.14230346679688
5,detailed,0.4280521869659424,88.54337310791016,0.4993779957294464,89.14230346679688
5,detailed,0.4276815354824066,88.54337310791016,0.4989674687385559,89.14230346679688
5,detailed,0.4273037314414978,88.70703887939453,0.4985490143299103,89.14230346679688
5,detailed,0.426919549703598,88.70703887939453,0.4981226623058319,89.11018371582031
5,detailed,0.4265282154083252,88.70703887939453,0.4976882338523865,89.11018371582031
5,detailed,0.4261302351951599,88.70703887939453,0.4972454011440277,89.11018371582031
5,detailed,0.42572537064552307,88.70703887939453,0.4967947006225586,89.11018371582031
5,detailed,0.4253147542476654,88.8707046508789,0.4963364005088806,89.11018371582031
5,detailed,0.4248988926410675,88.8707046508789,0.49587100744247437,89.11018371582031
5,detailed,0.4244774281978607,88.8707046508789,0.49539825320243835,89.20655059814453
5,detailed,0.4240488111972809,88.8707046508789,0.49491938948631287,89.20655059814453
5,detailed,0.4236128032207489,88.70703887939453,0.4944346249103546,89.20655059814453
5,detailed,0.42316964268684387,88.8707046508789,0.4939417243003845,89.20655059814453
5,detailed,0.4227202534675598,88.8707046508789,0.4934404194355011,89.20655059814453
5,detailed,0.4222652018070221,88.8707046508789,0.49293121695518494,89.14230346679688
5,detailed,0.42180436849594116,88.8707046508789,0.49241429567337036,89.20655059814453
5,detailed,0.4213374853134155,88.8707046508789,0.4918898344039917,89.20655059814453
5,detailed,0.42086419463157654,88.8707046508789,0.4913572669029236,89.20655059814453
5,detailed,0.42038393020629883,88.8707046508789,0.4908168315887451,89.20655059814453
5,detailed,0.4198971092700958,88.8707046508789,0.4902684688568115,89.20655059814453
5,detailed,0.41940462589263916,88.8707046508789,0.48971226811408997,89.20655059814453
5,detailed,0.418907105922699,88.8707046508789,0.4891488552093506,89.23867797851562
5,detailed,0.41840508580207825,89.03437042236328,0.48857831954956055,89.30292510986328
5,detailed,0.4178982675075531,89.03437042236328,0.48800134658813477,89.33504486083984
5,detailed,0.41738757491111755,89.03437042236328,0.4874178469181061,89.36717224121094
5,detailed,0.4168719947338104,89.03437042236328,0.48682746291160583,89.36717224121094
5,detailed,0.41635197401046753,88.8707046508789,0.48623043298721313,89.36717224121094
5,detailed,0.41582754254341125,88.8707046508789,0.48562702536582947,89.4314193725586
5,detailed,0.41530004143714905,89.03437042236328,0.48501744866371155,89.4314193725586
5,detailed,0.4147696793079376,89.03437042236328,0.48440223932266235,89.4314193725586
5,detailed,0.41423556208610535,89.03437042236328,0.4837813675403595,89.3992919921875
5,detailed,0.4136981964111328,89.03437042236328,0.4831552505493164,89.3992919921875
5,detailed,0.4131586253643036,88.8707046508789,0.4825252294540405,89.3992919921875
5,detailed,0.4126172363758087,88.8707046508789,0.48189130425453186,89.3992919921875
5,detailed,0.41207394003868103,88.70703887939453,0.4812537133693695,89.36717224121094
5,detailed,0.4115302264690399,88.70703887939453,0.48061296343803406,89.36717224121094
5,detailed,0.4109860062599182,88.70703887939453,0.4799695611000061,89.36717224121094
5,detailed,0.410441517829895,88.8707046508789,0.47932448983192444,89.30292510986328
5,detailed,0.40989774465560913,88.8707046508789,0.4786783456802368,89.36717224121094
5,detailed,0.4093558192253113,88.8707046508789,0.47803181409835815,89.3992919921875
5,detailed,0.40881651639938354,88.8707046508789,0.47738540172576904,89.4314193725586
5,detailed,0.4082809090614319,89.03437042236328,0.4767395853996277,89.33504486083984
5,detailed,0.407749205827713,89.03437042236328,0.4760947823524475,89.36717224121094
5,detailed,0.4072232246398926,89.03437042236328,0.47545239329338074,89.3992919921875
5,detailed,0.4067034125328064,88.8707046508789,0.4748132824897766,89.3992919921875
5,detailed,0.4061911702156067,88.70703887939453,0.47417813539505005,89.3992919921875
5,detailed,0.40568676590919495,88.54337310791016,0.47354766726493835,89.4314193725586
5,detailed,0.4051910936832428,88.70703887939453,0.47292250394821167,89.4314193725586
5,detailed,0.40470585227012634,88.8707046508789,0.472303569316864,89.3992919921875
5,detailed,0.4042321741580963,88.8707046508789,0.4716922640800476,89.36717224121094
5,detailed,0.40376967191696167,88.8707046508789,0.4710901379585266,89.36717224121094
5,detailed,0.40331950783729553,88.8707046508789,0.47049638628959656,89.3992919921875
5,detailed,0.4028833508491516,88.8707046508789,0.46991249918937683,89.3992919921875
5,detailed,0.4024626910686493,88.70703887939453,0.46934011578559875,89.36717224121094
5,detailed,0.40205785632133484,88.70703887939453,0.46878087520599365,89.3992919921875
5,detailed,0.4016691744327545,88.70703887939453,0.46823644638061523,89.3992919921875
5,detailed,0.4012996554374695,88.70703887939453,0.4677077829837799,89.4314193725586
5,detailed,0.40095070004463196,88.8707046508789,0.46719545125961304,89.4314193725586
5,detailed,0.4006216824054718,89.03437042236328,0.46670129895210266,89.4314193725586
5,detailed,0.4003128111362457,89.03437042236328,0.46622592210769653,89.3992919921875
5,detailed,0.40002548694610596,89.03437042236328,0.46576988697052,89.4314193725586
5,detailed,0.3997604548931122,89.03437042236328,0.4653349220752716,89.46353912353516
5,detailed,0.3995163142681122,89.03437042236328,0.4649212956428528,89.52778625488281
5,detailed,0.3992941081523895,89.03437042236328,0.4645298421382904,89.52778625488281
5,detailed,0.39909401535987854,89.03437042236328,0.46416136622428894,89.5599136352539
5,detailed,0.3989175856113434,89.03437042236328,0.4638156592845917,89.59203338623047
5,detailed,0.39876317977905273,89.19803619384766,0.46349284052848816,89.65628051757812
5,detailed,0.3986293375492096,89.19803619384766,0.46319350600242615,89.62415313720703
5,detailed,0.3985215127468109,89.19803619384766,0.4629175066947937,89.59203338623047
5,detailed,0.3984350562095642,89.19803619384766,0.46266549825668335,89.59203338623047
5,detailed,0.39836326241493225,89.19803619384766,0.4624370038509369,89.52778625488281
5,detailed,0.39830875396728516,89.19803619384766,0.46223050355911255,89.46353912353516
5,detailed,0.39827075600624084,89.5253677368164,0.46204638481140137,89.49566650390625
5,detailed,0.39825066924095154,89.68903350830078,0.46188363432884216,89.49566650390625
5,detailed,0.39824432134628296,89.68903350830078,0.46174123883247375,89.3992919921875
5,detailed,0.39825063943862915,89.68903350830078,0.46161720156669617,89.46353912353516
5,detailed,0.39826786518096924,89.68903350830078,0.46151086688041687,89.46353912353516
5,detailed,0.398294597864151,89.85269927978516,0.4614208936691284,89.36717224121094
5,detailed,0.3983290493488312,89.68903350830078,0.4613455533981323,89.33504486083984
5,detailed,0.3983650207519531,89.68903350830078,0.4612833559513092,89.33504486083984
5,detailed,0.398402601480484,89.68903350830078,0.4612327516078949,89.33504486083984
5,detailed,0.39844000339508057,89.68903350830078,0.4611927568912506,89.3992919921875
5,detailed,0.39847531914711,89.68903350830078,0.46116021275520325,89.23867797851562
5,detailed,0.39851057529449463,89.85269927978516,0.46113502979278564,89.27079772949219
5,detailed,0.3985438644886017,89.68903350830078,0.46111565828323364,89.23867797851562
5,detailed,0.39857417345046997,89.68903350830078,0.46110057830810547,89.20655059814453
5,detailed,0.39859968423843384,89.68903350830078,0.461088627576828,89.20655059814453
5,detailed,0.39861732721328735,89.68903350830078,0.4610794484615326,89.20655059814453
5,detailed,0.3986250162124634,89.68903350830078,0.46107128262519836,89.23867797851562
5,detailed,0.3986239731311798,89.5253677368164,0.4610624313354492,89.23867797851562
5,detailed,0.39861440658569336,89.5253677368164,0.4610532522201538,89.23867797851562
5,detailed,0.3985978066921234,89.5253677368164,0.46104344725608826,89.23867797851562
5,detailed,0.3985743522644043,89.5253677368164,0.46103203296661377,89.23867797851562
5,detailed,0.39854350686073303,89.5253677368164,0.4610191583633423,89.23867797851562
5,detailed,0.3985026478767395,89.5253677368164,0.46100473403930664,89.23867797851562
5,detailed,0.39845219254493713,89.5253677368164,0.4609885513782501,89.23867797851562
5,detailed,0.39839670062065125,89.5253677368164,0.46097034215927124,89.23867797851562
5,detailed,0.3983396589756012,89.5253677368164,0.4609511196613312,89.23867797851562
5,detailed,0.3982834815979004,89.5253677368164,0.4609330892562866,89.23867797851562
5,detailed,0.3982263207435608,89.5253677368164,0.4609158933162689,89.23867797851562
5,detailed,0.39816826581954956,89.85269927978516,0.46089833974838257,89.23867797851562
5,detailed,0.39810910820961,89.85269927978516,0.46088045835494995,89.23867797851562
5,detailed,0.39804893732070923,89.85269927978516,0.46086254715919495,89.23867797851562
5,detailed,0.3979889750480652,89.85269927978516,0.46084463596343994,89.23867797851562
5,detailed,0.39793145656585693,89.85269927978516,0.4608272910118103,89.23867797851562
5,detailed,0.3978765308856964,89.85269927978516,0.46081072092056274,89.23867797851562
5,detailed,0.3978257477283478,89.85269927978516,0.46079495549201965,89.23867797851562
5,detailed,0.3977770209312439,89.85269927978516,0.46078017354011536,89.23867797851562
5,detailed,0.39772844314575195,89.85269927978516,0.4607665240764618,89.23867797851562
5,detailed,0.3976779878139496,89.85269927978516,0.46075335144996643,89.23867797851562
5,detailed,0.3976266086101532,89.85269927978516,0.4607398509979248,89.23867797851562
5,detailed,0.3975782096385956,89.85269927978516,0.4607270359992981,89.23867797851562
5,detailed,0.39753258228302,89.85269927978516,0.4607149064540863,89.23867797851562
5,detailed,0.3974909782409668,89.85269927978516,0.4607029855251312,89.23867797851562
5,detailed,0.3974536061286926,89.85269927978516,0.46069154143333435,89.23867797851562
5,detailed,0.3974184989929199,89.85269927978516,0.46068036556243896,89.23867797851562
5,detailed,0.3973849415779114,89.85269927978516,0.4606691598892212,89.17443084716797
5,detailed,0.3973531126976013,89.85269927978516,0.46065789461135864,89.17443084716797
5,detailed,0.39732253551483154,89.85269927978516,0.46064695715904236,89.17443084716797
5,detailed,0.39729365706443787,89.85269927978516,0.4606360197067261,89.17443084716797
5,detailed,0.3972666263580322,89.85269927978516,0.46062514185905457,89.20655059814453
5,detailed,0.39724111557006836,89.85269927978516,0.46061408519744873,89.20655059814453
5,detailed,0.3972160220146179,89.85269927978516,0.46060290932655334,89.17443084716797
5,detailed,0.397190123796463,89.85269927978516,0.4605918526649475,89.17443084716797
5,detailed,0.39716440439224243,89.85269927978516,0.46058061718940735,89.17443084716797
5,detailed,0.3971400260925293,89.85269927978516,0.46056944131851196,89.17443084716797
5,detailed,0.3971173167228699,89.85269927978516,0.46055805683135986,89.17443084716797
5,detailed,0.3970961570739746,89.85269927978516,0.46054700016975403,89.17443084716797
5,detailed,0.39707598090171814,89.85269927978516,0.4605359435081482,89.17443084716797
5,detailed,0.3970566689968109,89.85269927978516,0.46052467823028564,89.17443084716797
5,detailed,0.39703771471977234,89.85269927978516,0.4605134427547455,89.20655059814453
5,detailed,0.3970182538032532,89.85269927978516,0.4605024456977844,89.20655059814453
5,detailed,0.3969990909099579,89.85269927978516,0.46049124002456665,89.20655059814453
5,detailed,0.39697933197021484,89.85269927978516,0.46047988533973694,89.20655059814453
5,detailed,0.39695948362350464,89.85269927978516,0.4604686498641968,89.20655059814453
5,detailed,0.3969394266605377,89.85269927978516,0.4604574143886566,89.20655059814453
5,detailed,0.396919310092926,89.85269927978516,0.4604460597038269,89.20655059814453
5,detailed,0.39689865708351135,89.85269927978516,0.4604347050189972,89.20655059814453
5,detailed,0.39687788486480713,89.85269927978516,0.46042338013648987,89.20655059814453
5,detailed,0.39685702323913574,89.85269927978516,0.4604121148586273,89.20655059814453
5,detailed,0.39683663845062256,89.85269927978516,0.4604008197784424,89.20655059814453
5,detailed,0.3968160152435303,89.85269927978516,0.4603893756866455,89.20655059814453
5,detailed,0.39679524302482605,89.85269927978516,0.46037811040878296,89.20655059814453
5,detailed,0.3967745304107666,89.85269927978516,0.4603666365146637,89.20655059814453
5,detailed,0.39675483107566833,89.85269927978516,0.46035492420196533,89.20655059814453
5,detailed,0.39673683047294617,89.85269927978516,0.4603425860404968,89.20655059814453
5,detailed,0.3967122435569763,89.85269927978516,0.46033260226249695,89.20655059814453
5,detailed,0.3966829776763916,89.85269927978516,0.4603205621242523,89.20655059814453
5,detailed,0.39665624499320984,89.85269927978516,0.46030929684638977,89.20655059814453
5,detailed,0.39663246273994446,89.85269927978516,0.4602987766265869,89.20655059814453
5,detailed,0.39661163091659546,89.85269927978516,0.460287481546402,89.20655059814453
5,detailed,0.3965938091278076,89.85269927978516,0.4602757692337036,89.17443084716797
5,detailed,0.3965703845024109,89.85269927978516,0.460265189409256,89.17443084716797
5,detailed,0.39654263854026794,89.85269927978516,0.46025440096855164,89.17443084716797
5,detailed,0.39651742577552795,89.85269927978516,0.46024373173713684,89.17443084716797
5,detailed,0.39649397134780884,89.85269927978516,0.460233598947525,89.17443084716797
5,detailed,0.39647263288497925,89.85269927978516,0.46022263169288635,89.17443084716797
5,detailed,0.39645200967788696,89.85269927978516,0.4602114260196686,89.17443084716797
5,detailed,0.3964286148548126,89.85269927978516,0.4602011442184448,89.20655059814453
5,detailed,0.3964037597179413,89.85269927978516,0.46019020676612854,89.20655059814453
5,detailed,0.3963806927204132,89.85269927978516,0.4601786732673645,89.20655059814453
5,detailed,0.39636051654815674,89.85269927978516,0.46016740798950195,89.20655059814453
5,detailed,0.39634254574775696,89.85269927978516,0.4601558446884155,89.20655059814453
5,detailed,0.39632222056388855,89.85269927978516,0.46014437079429626,89.20655059814453
5,detailed,0.39630088210105896,89.85269927978516,0.46013322472572327,89.20655059814453
5,detailed,0.3962802290916443,89.85269927978516,0.46012187004089355,89.23867797851562
5,detailed,0.39626166224479675,89.85269927978516,0.46011075377464294,89.23867797851562
5,detailed,0.3962439000606537,89.85269927978516,0.46010005474090576,89.23867797851562
5,detailed,0.3962273895740509,89.85269927978516,0.46008867025375366,89.23867797851562
5,detailed,0.3962114751338959,89.85269927978516,0.4600772261619568,89.23867797851562
5,detailed,0.3961942195892334,89.85269927978516,0.4600658118724823,89.23867797851562
5,detailed,0.3961758017539978,89.85269927978516,0.4600539803504944,89.27079772949219
5,detailed,0.3961566686630249,89.85269927978516,0.46004170179367065,89.27079772949219
5,detailed,0.39613449573516846,89.85269927978516,0.46002885699272156,89.30292510986328
5,detailed,0.3961084187030792,89.85269927978516,0.46001508831977844,89.30292510986328
5,detailed,0.39608097076416016,89.85269927978516,0.46000024676322937,89.30292510986328
5,detailed,0.3960583806037903,89.85269927978516,0.45998457074165344,89.30292510986328
5,detailed,0.3960353434085846,89.85269927978516,0.4599701762199402,89.30292510986328
5,detailed,0.39601075649261475,89.85269927978516,0.4599565267562866,89.30292510986328
5,detailed,0.39598920941352844,89.85269927978516,0.4599430561065674,89.30292510986328
5,detailed,0.39596793055534363,89.85269927978516,0.45993003249168396,89.30292510986328
5,detailed,0.3959459662437439,89.85269927978516,0.45991626381874084,89.30292510986328
5,detailed,0.3959232568740845,89.85269927978516,0.4599028527736664,89.30292510986328
5,detailed,0.3958989083766937,89.85269927978516,0.45988985896110535,89.30292510986328
5,detailed,0.395877867937088,89.85269927978516,0.45987600088119507,89.30292510986328
5,detailed,0.3958575427532196,89.85269927978516,0.45986226201057434,89.30292510986328
5,detailed,0.3958367109298706,89.85269927978516,0.4598481357097626,89.30292510986328
5,detailed,0.3958161473274231,89.85269927978516,0.4598330855369568,89.30292510986328
5,detailed,0.39579474925994873,89.85269927978516,0.4598183333873749,89.30292510986328
5,detailed,0.3957720994949341,89.85269927978516,0.45980361104011536,89.30292510986328
5,detailed,0.3957500755786896,89.85269927978516,0.45978832244873047,89.30292510986328
5,detailed,0.3957260847091675,89.85269927978516,0.45977357029914856,89.30292510986328
5,detailed,0.3957015573978424,89.85269927978516,0.4597586393356323,89.30292510986328
5,detailed,0.39567750692367554,89.85269927978516,0.4597433805465698,89.30292510986328
5,detailed,0.3956538736820221,89.85269927978516,0.45972809195518494,89.30292510986328
5,detailed,0.39563295245170593,89.85269927978516,0.45971256494522095,89.30292510986328
5,detailed,0.39560842514038086,89.85269927978516,0.45969679951667786,89.30292510986328
5,detailed,0.3955804407596588,89.85269927978516,0.4596814215183258,89.30292510986328
5,detailed,0.39554670453071594,89.85269927978516,0.45966580510139465,89.30292510986328
5,detailed,0.395513653755188,89.85269927978516,0.4596495032310486,89.30292510986328
5,detailed,0.39548325538635254,89.85269927978516,0.45963385701179504,89.33504486083984
5,detailed,0.39545655250549316,89.85269927978516,0.4596182107925415,89.33504486083984
5,detailed,0.3954312801361084,89.85269927978516,0.4596014618873596,89.33504486083984
5,detailed,0.3954055905342102,89.85269927978516,0.4595848619937897,89.33504486083984
5,detailed,0.39537709951400757,89.85269927978516,0.45956844091415405,89.33504486083984
5,detailed,0.39534586668014526,89.85269927978516,0.45955151319503784,89.33504486083984
5,detailed,0.39531245827674866,89.85269927978516,0.45953404903411865,89.33504486083984
5,detailed,0.3952796757221222,89.85269927978516,0.4595167338848114,89.33504486083984
5,detailed,0.3952510952949524,89.85269927978516,0.4594992399215698,89.33504486083984
5,detailed,0.3952253460884094,89.85269927978516,0.4594818949699402,89.33504486083984
5,detailed,0.3951982855796814,89.85269927978516,0.45946428179740906,89.33504486083984
5,detailed,0.3951667249202728,89.85269927978516,0.4594462215900421,89.33504486083984
5,detailed,0.3951353132724762,89.85269927978516,0.4594281315803528,89.33504486083984
5,detailed,0.39510712027549744,89.85269927978516,0.4594103693962097,89.36717224121094
5,detailed,0.39508140087127686,89.85269927978516,0.45939162373542786,89.36717224121094
5,detailed,0.39505138993263245,89.85269927978516,0.4593730568885803,89.36717224121094
5,detailed,0.3950183391571045,89.85269927978516,0.45935407280921936,89.36717224121094
5,detailed,0.39498746395111084,89.85269927978516,0.45933443307876587,89.36717224121094
5,detailed,0.39495861530303955,89.85269927978516,0.4593147337436676,89.36717224121094
5,detailed,0.3949316442012787,89.85269927978516,0.4592946171760559,89.36717224121094
5,detailed,0.3949010968208313,89.85269927978516,0.4592762291431427,89.36717224121094
5,detailed,0.3948681354522705,89.85269927978516,0.45925769209861755,89.36717224121094
5,detailed,0.3948374390602112,89.85269927978516,0.45923852920532227,89.36717224121094
5,detailed,0.3948137164115906,89.85269927978516,0.4592190086841583,89.36717224121094
5,detailed,0.3947865962982178,89.85269927978516,0.459199994802475,89.36717224121094
5,detailed,0.39475637674331665,89.85269927978516,0.45917925238609314,89.36717224121094
5,detailed,0.394722580909729,89.85269927978516,0.459159255027771,89.36717224121094
5,detailed,0.3946889340877533,89.85269927978516,0.45913854241371155,89.36717224121094
5,detailed,0.39465683698654175,89.85269927978516,0.4591173827648163,89.36717224121094
5,detailed,0.3946264684200287,89.85269927978516,0.4590974450111389,89.36717224121094
5,detailed,0.3945946991443634,89.85269927978516,0.45907729864120483,89.36717224121094
5,detailed,0.39456409215927124,89.85269927978516,0.4590565860271454,89.36717224121094
5,detailed,0.39453375339508057,89.85269927978516,0.4590356647968292,89.36717224121094
5,detailed,0.3945010006427765,89.85269927978516,0.4590138792991638,89.36717224121094
5,detailed,0.3944653272628784,89.85269927978516,0.458992063999176,89.36717224121094
5,detailed,0.39443132281303406,89.85269927978516,0.45896998047828674,89.36717224121094
5,detailed,0.39440006017684937,89.85269927978516,0.45894843339920044,89.36717224121094
5,detailed,0.39436742663383484,89.85269927978516,0.45892664790153503,89.36717224121094
5,detailed,0.394330769777298,89.85269927978516,0.45890459418296814,89.36717224121094
5,detailed,0.39429062604904175,89.85269927978516,0.4588819444179535,89.3992919921875
5,detailed,0.3942521810531616,89.85269927978516,0.4588588774204254,89.3992919921875
5,detailed,0.39421361684799194,89.85269927978516,0.45883485674858093,89.3992919921875
5,detailed,0.39417243003845215,89.85269927978516,0.4588114321231842,89.3992919921875
5,detailed,0.3941298723220825,89.85269927978516,0.458787739276886,89.3992919921875
5,detailed,0.3940871059894562,89.85269927978516,0.45876407623291016,89.3992919921875
5,detailed,0.39404869079589844,89.85269927978516,0.4587400555610657,89.3992919921875
5,detailed,0.39401134848594666,89.85269927978516,0.4587157666683197,89.3992919921875
5,detailed,0.3939720392227173,89.85269927978516,0.4586913585662842,89.3992919921875
5,detailed,0.3939306139945984,89.85269927978516,0.45866692066192627,89.3992919921875
5,detailed,0.39388802647590637,89.85269927978516,0.4586421847343445,89.3992919921875
5,detailed,0.39384397864341736,89.85269927978516,0.45861679315567017,89.3992919921875
5,detailed,0.393798828125,89.85269927978516,0.45859116315841675,89.3992919921875
5,detailed,0.3937535881996155,89.85269927978516,0.4585653841495514,89.3992919921875
5,detailed,0.39370688796043396,89.85269927978516,0.4585389792919159,89.3992919921875
5,detailed,0.3936613202095032,89.85269927978516,0.4585127830505371,89.3992919921875
5,detailed,0.3936168849468231,89.85269927978516,0.4584859311580658,89.3992919921875
5,detailed,0.39357006549835205,89.85269927978516,0.4584587514400482,89.3992919921875
5,detailed,0.3935230076313019,89.85269927978516,0.45843076705932617,89.3992919921875
5,detailed,0.3934739828109741,89.85269927978516,0.4584029018878937,89.3992919921875
5,detailed,0.39342382550239563,89.85269927978516,0.4583744406700134,89.3992919921875
5,detailed,0.39337217807769775,89.85269927978516,0.45834511518478394,89.3992919921875
5,detailed,0.3933154344558716,89.85269927978516,0.4583154320716858,89.3992919921875
5,detailed,0.39325734972953796,89.85269927978516,0.45828479528427124,89.3992919921875
5,detailed,0.39319926500320435,89.85269927978516,0.45825350284576416,89.3992919921875
5,detailed,0.3931416869163513,89.85269927978516,0.45822182297706604,89.3992919921875
5,detailed,0.393083781003952,89.85269927978516,0.4581894278526306,89.3992919921875
5,detailed,0.3930243253707886,89.68903350830078,0.45815566182136536,89.3992919921875
5,detailed,0.392965167760849,89.68903350830078,0.4581223130226135,89.3992919921875
5,detailed,0.39290377497673035,89.68903350830078,0.458089679479599,89.46353912353516
5,detailed,0.39283841848373413,89.68903350830078,0.4580552577972412,89.46353912353516
5,detailed,0.39276912808418274,89.68903350830078,0.45801910758018494,89.46353912353516
5,detailed,0.3927002549171448,89.68903350830078,0.45798248052597046,89.46353912353516
5,detailed,0.392634779214859,89.68903350830078,0.4579446315765381,89.46353912353516
5,detailed,0.3925739824771881,89.68903350830078,0.45790576934814453,89.46353912353516
5,detailed,0.392516165971756,89.68903350830078,0.45786818861961365,89.46353912353516
5,detailed,0.39246034622192383,89.68903350830078,0.4578316807746887,89.46353912353516
5,detailed,0.39240312576293945,89.68903350830078,0.45779746770858765,89.46353912353516
5,detailed,0.3923434615135193,89.68903350830078,0.45776334404945374,89.46353912353516
5,detailed,0.39228230714797974,89.68903350830078,0.4577280879020691,89.46353912353516
5,detailed,0.39221566915512085,89.68903350830078,0.4576924443244934,89.46353912353516
5,detailed,0.39214611053466797,89.68903350830078,0.45765551924705505,89.46353912353516
5,detailed,0.3920762240886688,89.68903350830078,0.45761746168136597,89.46353912353516
5,detailed,0.3920044004917145,89.68903350830078,0.4575790464878082,89.46353912353516
5,detailed,0.39193031191825867,89.68903350830078,0.45754051208496094,89.46353912353516
5,detailed,0.3918553292751312,89.68903350830078,0.45750123262405396,89.46353912353516
5,detailed,0.3917761743068695,89.68903350830078,0.4574609398841858,89.4314193725586
5,detailed,0.39170384407043457,89.68903350830078,0.45742055773735046,89.4314193725586
5,detailed,0.39163434505462646,89.68903350830078,0.45738038420677185,89.4314193725586
5,detailed,0.39156216382980347,89.68903350830078,0.4573402404785156,89.4314193725586
