train_loss,dataset,test_loss,i_set,test_acc,train_acc
0.4174899160861969,systemic,0.26648199558258057,1,95.10489654541016,91.32115173339844
0.41658318042755127,systemic,0.2659572660923004,1,95.27971649169922,91.32115173339844
0.41572296619415283,systemic,0.26543521881103516,1,95.27971649169922,91.32115173339844
0.4148677885532379,systemic,0.2649078965187073,1,95.27971649169922,91.32115173339844
0.41400235891342163,systemic,0.2643727958202362,1,95.27971649169922,91.35629272460938
0.413125604391098,systemic,0.26383423805236816,1,95.45454406738281,91.35629272460938
0.41224053502082825,systemic,0.2632948160171509,1,95.45454406738281,91.39142608642578
0.41134724020957947,systemic,0.2627522051334381,1,95.45454406738281,91.39142608642578
0.4104449152946472,systemic,0.26220259070396423,1,95.45454406738281,91.39142608642578
0.4095326364040375,systemic,0.2616454064846039,1,95.45454406738281,91.42656707763672
0.4086063802242279,systemic,0.2610802948474884,1,95.45454406738281,91.42656707763672
0.40766406059265137,systemic,0.26050662994384766,1,95.45454406738281,91.42656707763672
0.4067057967185974,systemic,0.2599242925643921,1,95.45454406738281,91.42656707763672
0.4057307541370392,systemic,0.2593334913253784,1,95.45454406738281,91.46170043945312
0.404738187789917,systemic,0.2587341368198395,1,95.45454406738281,91.49684143066406
0.40372684597969055,systemic,0.25812360644340515,1,95.45454406738281,91.53197479248047
0.4026966989040375,systemic,0.25750017166137695,1,95.45454406738281,91.53197479248047
0.40164461731910706,systemic,0.2568652927875519,1,95.45454406738281,91.56710815429688
0.40057292580604553,systemic,0.256218820810318,1,95.45454406738281,91.56710815429688
0.3994828462600708,systemic,0.25555965304374695,1,95.45454406738281,91.53197479248047
0.3983705937862396,systemic,0.25488778948783875,1,95.45454406738281,91.53197479248047
0.3972338140010834,systemic,0.2542041838169098,1,95.6293716430664,91.53197479248047
0.3960740566253662,systemic,0.25350749492645264,1,95.6293716430664,91.56710815429688
0.3948906660079956,systemic,0.2527957558631897,1,95.6293716430664,91.60224914550781
0.39368242025375366,systemic,0.25207021832466125,1,95.6293716430664,91.56710815429688
0.3924471437931061,systemic,0.2513311505317688,1,95.6293716430664,91.56710815429688
0.39118582010269165,systemic,0.2505781352519989,1,95.6293716430664,91.60224914550781
0.38989922404289246,systemic,0.24981388449668884,1,95.6293716430664,91.60224914550781
0.38858839869499207,systemic,0.24903829395771027,1,95.45454406738281,91.60224914550781
0.3872510492801666,systemic,0.24824950098991394,1,95.45454406738281,91.63738250732422
0.3858869969844818,systemic,0.2474486529827118,1,95.45454406738281,91.67252349853516
0.38449788093566895,systemic,0.24663671851158142,1,95.45454406738281,91.67252349853516
0.3830830454826355,systemic,0.24581365287303925,1,95.45454406738281,91.7779312133789
0.3816438317298889,systemic,0.244979590177536,1,95.27971649169922,91.7779312133789
0.3801805078983307,systemic,0.2441355288028717,1,95.27971649169922,91.7779312133789
0.37869346141815186,systemic,0.2432815134525299,1,95.27971649169922,91.84820556640625
0.37718284130096436,systemic,0.24241821467876434,1,95.45454406738281,91.84820556640625
0.3756486475467682,systemic,0.24154609441757202,1,95.45454406738281,91.9184799194336
0.37409093976020813,systemic,0.24066513776779175,1,95.45454406738281,91.88334655761719
0.37250977754592896,systemic,0.23977628350257874,1,95.45454406738281,91.88334655761719
0.3709055781364441,systemic,0.23888009786605835,1,95.45454406738281,91.88334655761719
0.3692784309387207,systemic,0.2379770576953888,1,95.45454406738281,91.9184799194336
0.3676293194293976,systemic,0.23706750571727753,1,95.27971649169922,91.9184799194336
0.3659583330154419,systemic,0.23615191876888275,1,95.27971649169922,91.9184799194336
0.3642668128013611,systemic,0.23523183166980743,1,95.27971649169922,91.95362091064453
0.3625542223453522,systemic,0.23430798947811127,1,95.27971649169922,91.9184799194336
0.36082082986831665,systemic,0.23338109254837036,1,95.27971649169922,91.98875427246094
0.3590674102306366,systemic,0.23245178163051605,1,95.27971649169922,92.02389526367188
0.3572939336299896,systemic,0.23151887953281403,1,95.45454406738281,92.05902862548828
0.35550081729888916,systemic,0.23058302700519562,1,95.45454406738281,92.05902862548828
0.35368841886520386,systemic,0.22964711487293243,1,95.27971649169922,92.12930297851562
0.35185763239860535,systemic,0.22871187329292297,1,95.27971649169922,92.09416961669922
0.3500088155269623,systemic,0.22777888178825378,1,95.27971649169922,92.12930297851562
0.3481452763080597,systemic,0.22684918344020844,1,95.27971649169922,92.16444396972656
0.34626755118370056,systemic,0.22592376172542572,1,95.27971649169922,92.16444396972656
0.3443770408630371,systemic,0.22500385344028473,1,95.27971649169922,92.19957733154297
0.3424749970436096,systemic,0.22409068048000336,1,95.27971649169922,92.2347183227539
0.3405627906322479,systemic,0.2231859266757965,1,95.27971649169922,92.26985168457031
0.33864209055900574,systemic,0.22229096293449402,1,95.27971649169922,92.19957733154297
0.33671489357948303,systemic,0.22140729427337646,1,95.27971649169922,92.19957733154297
0.3347829282283783,systemic,0.22053653001785278,1,95.27971649169922,92.19957733154297
0.33284783363342285,systemic,0.2196802794933319,1,95.27971649169922,92.19957733154297
0.3309113085269928,systemic,0.21884053945541382,1,95.10489654541016,92.2347183227539
0.3289753198623657,systemic,0.2180192768573761,1,95.10489654541016,92.30499267578125
0.32704129815101624,systemic,0.21721884608268738,1,95.10489654541016,92.34012603759766
0.3251115679740906,systemic,0.21644124388694763,1,94.93006896972656,92.34012603759766
0.3231878876686096,systemic,0.21568773686885834,1,95.10489654541016,92.44554138183594
0.3212725520133972,systemic,0.21496039628982544,1,95.10489654541016,92.48067474365234
0.3193674683570862,systemic,0.21426008641719818,1,95.27971649169922,92.5860824584961
0.317474901676178,systemic,0.2135881632566452,1,95.27971649169922,92.69149780273438
0.3155973553657532,systemic,0.21294791996479034,1,95.27971649169922,92.76177215576172
0.31373804807662964,systemic,0.21234138309955597,1,95.27971649169922,92.79690551757812
0.3118995428085327,systemic,0.21177047491073608,1,95.27971649169922,92.76177215576172
0.3100835084915161,systemic,0.21123632788658142,1,95.27971649169922,92.72663116455078
0.3082917332649231,systemic,0.2107388973236084,1,95.27971649169922,92.69149780273438
0.30652645230293274,systemic,0.21027958393096924,1,95.27971649169922,92.69149780273438
0.30478957295417786,systemic,0.20985762774944305,1,95.27971649169922,92.76177215576172
0.3030833899974823,systemic,0.20947472751140594,1,95.27971649169922,92.76177215576172
0.301410049200058,systemic,0.2091326266527176,1,95.10489654541016,92.72663116455078
0.2997726500034332,systemic,0.20883218944072723,1,95.10489654541016,92.79690551757812
0.2981726825237274,systemic,0.20857377350330353,1,94.93006896972656,92.79690551757812
0.29661282896995544,systemic,0.2083582580089569,1,94.93006896972656,92.76177215576172
0.29509639739990234,systemic,0.20818808674812317,1,94.93006896972656,92.76177215576172
0.2936248183250427,systemic,0.20806583762168884,1,94.75524139404297,92.79690551757812
0.2921999394893646,systemic,0.20799201726913452,1,94.75524139404297,92.79690551757812
0.290823757648468,systemic,0.20796550810337067,1,94.5804214477539,92.72663116455078
0.28949853777885437,systemic,0.20798417925834656,1,94.5804214477539,92.69149780273438
0.28822556138038635,systemic,0.20804788172245026,1,94.5804214477539,92.83204650878906
0.2870059311389923,systemic,0.20815642178058624,1,94.5804214477539,92.93745422363281
0.2858407199382782,systemic,0.20831061899662018,1,94.5804214477539,92.93745422363281
0.28473323583602905,systemic,0.2085116058588028,1,94.5804214477539,92.97259521484375
0.2836844027042389,systemic,0.20875893533229828,1,94.5804214477539,93.00772857666016
0.2826923131942749,systemic,0.20904973149299622,1,94.40559387207031,93.00772857666016
0.28175702691078186,systemic,0.20938192307949066,1,94.40559387207031,93.00772857666016
0.2808791697025299,systemic,0.2097524106502533,1,94.40559387207031,93.00772857666016
0.28005850315093994,systemic,0.21015788614749908,1,94.40559387207031,93.0428695678711
0.27929502725601196,systemic,0.21059587597846985,1,94.23076629638672,93.00772857666016
0.27858826518058777,systemic,0.21106640994548798,1,94.05594635009766,92.93745422363281
0.2779383063316345,systemic,0.21156911551952362,1,94.05594635009766,92.86717987060547
0.2773434817790985,systemic,0.21210074424743652,1,94.05594635009766,92.93745422363281
0.2768018841743469,systemic,0.21265847980976105,1,94.05594635009766,92.93745422363281
0.27630969882011414,systemic,0.21323667466640472,1,94.05594635009766,92.93745422363281
0.2758665978908539,systemic,0.21382780373096466,1,94.05594635009766,92.9023208618164
0.2754720449447632,systemic,0.21442805230617523,1,94.05594635009766,93.0780029296875
0.27512216567993164,systemic,0.2150294929742813,1,94.05594635009766,93.11314392089844
0.2748138904571533,systemic,0.21563050150871277,1,94.05594635009766,93.25369262695312
0.27454426884651184,systemic,0.21622954308986664,1,94.05594635009766,93.25369262695312
0.2743099331855774,systemic,0.21682539582252502,1,94.05594635009766,93.21855163574219
0.2741085886955261,systemic,0.21741056442260742,1,94.05594635009766,93.21855163574219
0.27393731474876404,systemic,0.21798035502433777,1,94.23076629638672,93.11314392089844
0.2737923860549927,systemic,0.21852973103523254,1,94.23076629638672,93.11314392089844
0.2736703157424927,systemic,0.21905465424060822,1,94.23076629638672,93.18341827392578
0.2735680043697357,systemic,0.219554603099823,1,94.23076629638672,93.14827728271484
0.27348193526268005,systemic,0.22002427279949188,1,94.05594635009766,93.28882598876953
0.2734084129333496,systemic,0.22045987844467163,1,93.88111877441406,93.35910034179688
0.2733443081378937,systemic,0.22085407376289368,1,93.88111877441406,93.42937469482422
0.2732873857021332,systemic,0.22120778262615204,1,93.88111877441406,93.42937469482422
0.2732400894165039,systemic,0.2215219885110855,1,93.88111877441406,93.39424133300781
0.2731979787349701,systemic,0.22180110216140747,1,93.88111877441406,93.46450805664062
0.27316075563430786,systemic,0.22204406559467316,1,93.88111877441406,93.46450805664062
0.2731254994869232,systemic,0.22225210070610046,1,93.70629119873047,93.46450805664062
0.2730907201766968,systemic,0.22242499887943268,1,93.70629119873047,93.46450805664062
0.27305614948272705,systemic,0.2225639671087265,1,93.70629119873047,93.46450805664062
0.27302059531211853,systemic,0.22266648709774017,1,93.70629119873047,93.46450805664062
0.27298450469970703,systemic,0.22273512184619904,1,93.70629119873047,93.46450805664062
0.27294921875,systemic,0.2227737158536911,1,93.70629119873047,93.46450805664062
0.27291256189346313,systemic,0.22278305888175964,1,93.70629119873047,93.46450805664062
0.27287378907203674,systemic,0.2227659821510315,1,93.70629119873047,93.46450805664062
0.2728331387042999,systemic,0.22272539138793945,1,93.70629119873047,93.49964904785156
0.2727912366390228,systemic,0.2226652055978775,1,93.70629119873047,93.49964904785156
0.2727486789226532,systemic,0.22258886694908142,1,93.70629119873047,93.49964904785156
0.2727058529853821,systemic,0.22249846160411835,1,93.70629119873047,93.49964904785156
0.2726626694202423,systemic,0.2223951816558838,1,93.70629119873047,93.49964904785156
0.2726193368434906,systemic,0.22228258848190308,1,93.70629119873047,93.49964904785156
0.27257606387138367,systemic,0.22216318547725677,1,93.70629119873047,93.49964904785156
0.27253323793411255,systemic,0.2220396250486374,1,93.70629119873047,93.49964904785156
0.2724909484386444,systemic,0.22191394865512848,1,93.70629119873047,93.46450805664062
0.2724492847919464,systemic,0.22178801894187927,1,93.70629119873047,93.46450805664062
0.27240848541259766,systemic,0.22166316211223602,1,93.70629119873047,93.46450805664062
0.27236828207969666,systemic,0.2215413749217987,1,93.70629119873047,93.46450805664062
0.2723291516304016,systemic,0.22142428159713745,1,93.88111877441406,93.46450805664062
0.2722909450531006,systemic,0.221313014626503,1,93.88111877441406,93.46450805664062
0.27225345373153687,systemic,0.22120793163776398,1,93.88111877441406,93.46450805664062
0.2722167372703552,systemic,0.22111010551452637,1,93.88111877441406,93.46450805664062
0.2721807360649109,systemic,0.2210204154253006,1,93.88111877441406,93.46450805664062
0.2721453011035919,systemic,0.22093968093395233,1,93.88111877441406,93.46450805664062
0.2721104621887207,systemic,0.2208678424358368,1,93.88111877441406,93.46450805664062
0.27207595109939575,systemic,0.2208045870065689,1,93.88111877441406,93.46450805664062
0.2720419764518738,systemic,0.2207496464252472,1,93.88111877441406,93.46450805664062
0.27200859785079956,systemic,0.22070194780826569,1,93.88111877441406,93.46450805664062
0.27197548747062683,systemic,0.22066129744052887,1,93.88111877441406,93.46450805664062
0.2719424366950989,systemic,0.22062774002552032,1,93.88111877441406,93.46450805664062
0.2719094157218933,systemic,0.22060157358646393,1,93.88111877441406,93.46450805664062
0.27187657356262207,systemic,0.22058187425136566,1,93.88111877441406,93.46450805664062
0.2718439996242523,systemic,0.22056789696216583,1,93.88111877441406,93.46450805664062
0.2718120217323303,systemic,0.2205573469400406,1,93.88111877441406,93.46450805664062
0.2717798054218292,systemic,0.22054965794086456,1,93.88111877441406,93.46450805664062
0.2717486321926117,systemic,0.220542311668396,1,93.88111877441406,93.46450805664062
0.271717369556427,systemic,0.22053508460521698,1,93.88111877441406,93.46450805664062
0.2716856002807617,systemic,0.22052820026874542,1,93.88111877441406,93.46450805664062
0.27165377140045166,systemic,0.22052380442619324,1,93.88111877441406,93.46450805664062
0.2716221511363983,systemic,0.2205217480659485,1,93.88111877441406,93.46450805664062
0.2715907692909241,systemic,0.22052286565303802,1,93.88111877441406,93.49964904785156
0.2715602219104767,systemic,0.22052744030952454,1,93.88111877441406,93.49964904785156
0.271528959274292,systemic,0.2205355167388916,1,93.88111877441406,93.49964904785156
0.2714983820915222,systemic,0.22054645419120789,1,93.88111877441406,93.49964904785156
0.2714678645133972,systemic,0.2205597162246704,1,93.88111877441406,93.53478240966797
0.27143728733062744,systemic,0.22057464718818665,1,93.70629119873047,93.53478240966797
0.2714068293571472,systemic,0.2205905318260193,1,93.70629119873047,93.53478240966797
0.2713764011859894,systemic,0.22060668468475342,1,93.70629119873047,93.53478240966797
0.2713461220264435,systemic,0.2206217646598816,1,93.70629119873047,93.53478240966797
0.2713161110877991,systemic,0.2206319272518158,1,93.70629119873047,93.53478240966797
0.2712860107421875,systemic,0.2206370234489441,1,93.70629119873047,93.53478240966797
0.2712562382221222,systemic,0.22063776850700378,1,93.70629119873047,93.53478240966797
0.2712264358997345,systemic,0.2206357717514038,1,93.70629119873047,93.53478240966797
0.2711966931819916,systemic,0.22063207626342773,1,93.70629119873047,93.53478240966797
0.2711673378944397,systemic,0.2206270843744278,1,93.70629119873047,93.53478240966797
0.27113792300224304,systemic,0.22062157094478607,1,93.70629119873047,93.5699234008789
0.271108478307724,systemic,0.22061552107334137,1,93.70629119873047,93.5699234008789
0.2710791826248169,systemic,0.22060807049274445,1,93.70629119873047,93.5699234008789
0.2710501551628113,systemic,0.2205990105867386,1,93.70629119873047,93.5699234008789
0.2710209786891937,systemic,0.22058898210525513,1,93.70629119873047,93.5699234008789
0.27099183201789856,systemic,0.2205774486064911,1,93.70629119873047,93.5699234008789
0.2709628939628601,systemic,0.22056284546852112,1,93.70629119873047,93.5699234008789
0.27093395590782166,systemic,0.22054500877857208,1,93.70629119873047,93.60505676269531
0.27090510725975037,systemic,0.22052405774593353,1,93.70629119873047,93.60505676269531
0.2708762586116791,systemic,0.22050073742866516,1,93.70629119873047,93.60505676269531
0.27084729075431824,systemic,0.22047792375087738,1,93.70629119873047,93.60505676269531
0.2708185911178589,systemic,0.22045597434043884,1,93.70629119873047,93.60505676269531
0.2707899212837219,systemic,0.22043576836585999,1,93.70629119873047,93.60505676269531
0.27076131105422974,systemic,0.2204170823097229,1,93.70629119873047,93.60505676269531
0.2707326114177704,systemic,0.22039900720119476,1,93.70629119873047,93.60505676269531
0.27070412039756775,systemic,0.2203812599182129,1,93.70629119873047,93.60505676269531
0.2706754803657532,systemic,0.22036395967006683,1,93.70629119873047,93.64019775390625
0.27064695954322815,systemic,0.22034741938114166,1,93.70629119873047,93.64019775390625
0.2706184387207031,systemic,0.22033146023750305,1,93.70629119873047,93.64019775390625
0.27058982849121094,systemic,0.22031494975090027,1,93.70629119873047,93.64019775390625
0.2705610692501068,systemic,0.2202979475259781,1,93.70629119873047,93.64019775390625
0.27053239941596985,systemic,0.22028060257434845,1,93.70629119873047,93.64019775390625
0.2705038785934448,systemic,0.22026295959949493,1,93.70629119873047,93.64019775390625
0.270474910736084,systemic,0.22024619579315186,1,93.70629119873047,93.64019775390625
0.27044621109962463,systemic,0.22022974491119385,1,93.70629119873047,93.64019775390625
0.27041754126548767,systemic,0.22021257877349854,1,93.70629119873047,93.60505676269531
0.2703888416290283,systemic,0.22019468247890472,1,93.70629119873047,93.60505676269531
0.2703600823879242,systemic,0.22017545998096466,1,93.70629119873047,93.60505676269531
0.27033141255378723,systemic,0.22015482187271118,1,93.70629119873047,93.60505676269531
0.27030253410339355,systemic,0.22013473510742188,1,93.70629119873047,93.60505676269531
0.2702738046646118,systemic,0.2201155722141266,1,93.70629119873047,93.60505676269531
0.2702449560165405,systemic,0.2200954258441925,1,93.70629119873047,93.60505676269531
0.2702161371707916,systemic,0.22007252275943756,1,93.70629119873047,93.60505676269531
0.27018749713897705,systemic,0.22004640102386475,1,93.70629119873047,93.64019775390625
0.27015867829322815,systemic,0.22001725435256958,1,93.70629119873047,93.64019775390625
0.27012959122657776,systemic,0.21998676657676697,1,93.70629119873047,93.64019775390625
0.27010056376457214,systemic,0.21995586156845093,1,93.70629119873047,93.64019775390625
0.2700712978839874,systemic,0.21992436051368713,1,93.70629119873047,93.64019775390625
0.27004215121269226,systemic,0.21989282965660095,1,93.70629119873047,93.64019775390625
0.2700129747390747,systemic,0.2198631912469864,1,93.70629119873047,93.64019775390625
0.26998370885849,systemic,0.2198358178138733,1,93.70629119873047,93.64019775390625
0.26995447278022766,systemic,0.2198113054037094,1,93.70629119873047,93.64019775390625
0.26992514729499817,systemic,0.21978971362113953,1,93.70629119873047,93.64019775390625
0.2698957920074463,systemic,0.21977047622203827,1,93.70629119873047,93.64019775390625
0.2698661684989929,systemic,0.21975263953208923,1,93.70629119873047,93.64019775390625
0.2698366045951843,systemic,0.21973638236522675,1,93.70629119873047,93.60505676269531
0.26980695128440857,systemic,0.21972180902957916,1,93.70629119873047,93.60505676269531
0.2697770893573761,systemic,0.2197081744670868,1,93.70629119873047,93.60505676269531
0.2697470784187317,systemic,0.219694122672081,1,93.70629119873047,93.60505676269531
0.26971712708473206,systemic,0.2196786105632782,1,93.70629119873047,93.60505676269531
0.26968705654144287,systemic,0.21966175734996796,1,93.70629119873047,93.60505676269531
0.2696567177772522,systemic,0.21964295208454132,1,93.70629119873047,93.60505676269531
0.2696261703968048,systemic,0.2196238487958908,1,93.70629119873047,93.60505676269531
0.2695954442024231,systemic,0.21960443258285522,1,93.70629119873047,93.60505676269531
0.2695644795894623,systemic,0.21958380937576294,1,93.70629119873047,93.5699234008789
0.26953232288360596,systemic,0.2195603847503662,1,93.70629119873047,93.5699234008789
0.2694999873638153,systemic,0.21953637897968292,1,93.70629119873047,93.5699234008789
0.2694678008556366,systemic,0.2195129245519638,1,93.70629119873047,93.5699234008789
0.26943519711494446,systemic,0.21948890388011932,1,93.70629119873047,93.5699234008789
0.2694028615951538,systemic,0.21946847438812256,1,93.70629119873047,93.5699234008789
0.26937147974967957,systemic,0.2194521427154541,1,93.70629119873047,93.5699234008789
0.2693398594856262,systemic,0.21943965554237366,1,93.70629119873047,93.5699234008789
0.26930633187294006,systemic,0.21943053603172302,1,93.70629119873047,93.5699234008789
0.2692732810974121,systemic,0.2194238156080246,1,93.70629119873047,93.5699234008789
0.2692399024963379,systemic,0.21941684186458588,1,93.70629119873047,93.5699234008789
0.26920774579048157,systemic,0.2194044589996338,1,93.70629119873047,93.5699234008789
0.26917538046836853,systemic,0.2193869948387146,1,93.70629119873047,93.5699234008789
0.2691417932510376,systemic,0.21936573088169098,1,93.70629119873047,93.5699234008789
0.26910772919654846,systemic,0.21933956444263458,1,93.70629119873047,93.5699234008789
0.26907414197921753,systemic,0.21931393444538116,1,93.70629119873047,93.5699234008789
0.2690413296222687,systemic,0.21928878128528595,1,93.70629119873047,93.5699234008789
0.2690083384513855,systemic,0.21926572918891907,1,93.70629119873047,93.5699234008789
0.26897409558296204,systemic,0.21924452483654022,1,93.70629119873047,93.5699234008789
0.2689397633075714,systemic,0.21922433376312256,1,93.70629119873047,93.5699234008789
0.2689056396484375,systemic,0.2192041575908661,1,93.70629119873047,93.5699234008789
0.2688717544078827,systemic,0.21918171644210815,1,93.70629119873047,93.5699234008789
0.2688376009464264,systemic,0.21915532648563385,1,93.70629119873047,93.5699234008789
0.2688029408454895,systemic,0.2191278040409088,1,93.70629119873047,93.5699234008789
0.2687682509422302,systemic,0.21910183131694794,1,93.70629119873047,93.5699234008789
0.26873376965522766,systemic,0.21907949447631836,1,93.70629119873047,93.5699234008789
0.26869896054267883,systemic,0.21905632317066193,1,93.70629119873047,93.5699234008789
0.26866424083709717,systemic,0.2190314531326294,1,93.70629119873047,93.5699234008789
0.2686285972595215,systemic,0.21900761127471924,1,93.70629119873047,93.5699234008789
0.26859384775161743,systemic,0.21898391842842102,1,93.70629119873047,93.5699234008789
0.26855868101119995,systemic,0.21895618736743927,1,93.70629119873047,93.60505676269531
0.26852336525917053,systemic,0.21892443299293518,1,93.70629119873047,93.60505676269531
0.26848655939102173,systemic,0.2188926339149475,1,93.70629119873047,93.60505676269531
0.2684510052204132,systemic,0.21886366605758667,1,93.70629119873047,93.60505676269531
0.2684151828289032,systemic,0.21883492171764374,1,93.70629119873047,93.60505676269531
0.26837894320487976,systemic,0.21881084144115448,1,93.70629119873047,93.60505676269531
0.26834285259246826,systemic,0.21878933906555176,1,93.70629119873047,93.60505676269531
0.26830676198005676,systemic,0.21876758337020874,1,93.70629119873047,93.60505676269531
0.2682704031467438,systemic,0.21874423325061798,1,93.70629119873047,93.64019775390625
0.2682339549064636,systemic,0.21872025728225708,1,93.70629119873047,93.64019775390625
0.2681974470615387,systemic,0.2186945378780365,1,93.70629119873047,93.64019775390625
0.26816055178642273,systemic,0.2186668962240219,1,93.70629119873047,93.64019775390625
0.2681231200695038,systemic,0.21863827109336853,1,93.70629119873047,93.64019775390625
0.26808562874794006,systemic,0.21860818564891815,1,93.70629119873047,93.64019775390625
0.2680482268333435,systemic,0.21858234703540802,1,93.70629119873047,93.64019775390625
0.2680102586746216,systemic,0.21855774521827698,1,93.70629119873047,93.64019775390625
0.2679719924926758,systemic,0.2185346484184265,1,93.70629119873047,93.64019775390625
0.26793357729911804,systemic,0.21850980818271637,1,93.70629119873047,93.64019775390625
0.2678949534893036,systemic,0.21848881244659424,1,93.70629119873047,93.64019775390625
0.267856240272522,systemic,0.21846531331539154,1,93.70629119873047,93.64019775390625
0.26781710982322693,systemic,0.21843846142292023,1,93.70629119873047,93.64019775390625
0.2677776515483856,systemic,0.21841144561767578,1,93.70629119873047,93.64019775390625
0.2677379250526428,systemic,0.21838434040546417,1,93.70629119873047,93.64019775390625
0.26769787073135376,systemic,0.21835502982139587,1,93.70629119873047,93.64019775390625
0.26765745878219604,systemic,0.21832624077796936,1,93.70629119873047,93.64019775390625
0.26761701703071594,systemic,0.21829986572265625,1,93.70629119873047,93.64019775390625
0.26757603883743286,systemic,0.21827132999897003,1,93.70629119873047,93.64019775390625
0.2675348222255707,systemic,0.21824166178703308,1,93.70629119873047,93.64019775390625
0.2674935758113861,systemic,0.2182147055864334,1,93.70629119873047,93.64019775390625
0.2674518823623657,systemic,0.21818707883358002,1,93.70629119873047,93.67533111572266
0.267410010099411,systemic,0.21815839409828186,1,93.70629119873047,93.64019775390625
0.2673678398132324,systemic,0.21812933683395386,1,93.70629119873047,93.64019775390625
0.26732581853866577,systemic,0.21809375286102295,1,93.70629119873047,93.64019775390625
0.2672829031944275,systemic,0.2180604785680771,1,93.70629119873047,93.64019775390625
0.26724013686180115,systemic,0.21803005039691925,1,93.70629119873047,93.60505676269531
0.2671966850757599,systemic,0.2179979681968689,1,93.70629119873047,93.60505676269531
