train_acc,test_acc,i_set,train_loss,dataset,test_loss
93.2631607055664,89.96479034423828,4,0.28968191146850586,systemic,0.3993963599205017
93.2631607055664,89.96479034423828,4,0.28886768221855164,systemic,0.39809826016426086
93.33333587646484,89.96479034423828,4,0.2880474328994751,systemic,0.3967885375022888
93.36842346191406,90.1408462524414,4,0.2872220277786255,systemic,0.3954620957374573
93.4385986328125,90.1408462524414,4,0.28639087080955505,systemic,0.3941207528114319
93.4385986328125,90.31690216064453,4,0.28555482625961304,systemic,0.39276644587516785
93.4385986328125,90.31690216064453,4,0.2847152352333069,systemic,0.39140135049819946
93.40351104736328,90.31690216064453,4,0.2838723063468933,systemic,0.39002588391304016
93.40351104736328,90.31690216064453,4,0.28302672505378723,systemic,0.388641357421875
93.40351104736328,90.49295806884766,4,0.2821791470050812,systemic,0.38724905252456665
93.40351104736328,90.49295806884766,4,0.28133073449134827,systemic,0.3858499526977539
93.33333587646484,90.66901397705078,4,0.28048232197761536,systemic,0.3844432830810547
93.33333587646484,90.66901397705078,4,0.2796344459056854,systemic,0.38302865624427795
93.40351104736328,90.8450698852539,4,0.2787872850894928,systemic,0.3816075026988983
93.40351104736328,90.8450698852539,4,0.2779417037963867,systemic,0.38018232583999634
93.47368621826172,90.8450698852539,4,0.27709877490997314,systemic,0.378754198551178
93.47368621826172,90.8450698852539,4,0.27625957131385803,systemic,0.37732499837875366
93.47368621826172,90.8450698852539,4,0.27542486786842346,systemic,0.3758973181247711
93.50877380371094,90.8450698852539,4,0.2745961844921112,systemic,0.37447309494018555
93.47368621826172,90.8450698852539,4,0.27377498149871826,systemic,0.37305396795272827
93.54386138916016,90.8450698852539,4,0.2729624807834625,systemic,0.37164032459259033
93.47368621826172,90.8450698852539,4,0.27215972542762756,systemic,0.3702354431152344
93.40351104736328,90.8450698852539,4,0.2713679373264313,systemic,0.3688414990901947
93.40351104736328,91.02112579345703,4,0.2705884873867035,systemic,0.36746057868003845
93.2631607055664,91.02112579345703,4,0.2698226571083069,systemic,0.36609411239624023
93.2631607055664,90.8450698852539,4,0.26907169818878174,systemic,0.3647438585758209
93.22807312011719,90.8450698852539,4,0.2683368921279907,systemic,0.3634113073348999
93.22807312011719,91.02112579345703,4,0.26761960983276367,systemic,0.3620997667312622
93.2631607055664,91.02112579345703,4,0.26692062616348267,systemic,0.3608110249042511
93.22807312011719,91.02112579345703,4,0.2662414312362671,systemic,0.3595461845397949
93.22807312011719,91.02112579345703,4,0.2655831277370453,systemic,0.3583056628704071
93.15789794921875,91.19718170166016,4,0.26494652032852173,systemic,0.3570924699306488
93.29824829101562,91.19718170166016,4,0.2643323838710785,systemic,0.3559093773365021
93.29824829101562,91.19718170166016,4,0.2637411057949066,systemic,0.354758620262146
93.36842346191406,91.02112579345703,4,0.2631731629371643,systemic,0.35364097356796265
93.29824829101562,91.02112579345703,4,0.26262953877449036,systemic,0.352558970451355
93.29824829101562,91.02112579345703,4,0.2621105909347534,systemic,0.3515138626098633
93.33333587646484,91.02112579345703,4,0.26161617040634155,systemic,0.35050851106643677
93.33333587646484,91.02112579345703,4,0.2611484229564667,systemic,0.3495427668094635
93.47368621826172,91.37323760986328,4,0.2607072591781616,systemic,0.3486168086528778
93.4385986328125,91.37323760986328,4,0.2602921724319458,systemic,0.34772801399230957
93.40351104736328,91.5492935180664,4,0.25990140438079834,systemic,0.34688279032707214
93.4385986328125,91.5492935180664,4,0.2595367133617401,systemic,0.34608209133148193
93.47368621826172,91.5492935180664,4,0.25920286774635315,systemic,0.3453139066696167
93.47368621826172,91.37323760986328,4,0.25889113545417786,systemic,0.34457963705062866
93.40351104736328,91.37323760986328,4,0.25860095024108887,systemic,0.34388265013694763
93.40351104736328,91.5492935180664,4,0.25833287835121155,systemic,0.34322401881217957
93.36842346191406,91.5492935180664,4,0.2580861449241638,systemic,0.34260547161102295
93.36842346191406,91.5492935180664,4,0.25786030292510986,systemic,0.3420242667198181
93.40351104736328,91.5492935180664,4,0.2576555609703064,systemic,0.341482937335968
93.4385986328125,91.5492935180664,4,0.2574688196182251,systemic,0.3409803807735443
93.4385986328125,91.5492935180664,4,0.25729796290397644,systemic,0.3405148386955261
93.50877380371094,91.5492935180664,4,0.2571415305137634,systemic,0.34008315205574036
93.47368621826172,91.5492935180664,4,0.25699716806411743,systemic,0.33968648314476013
93.4385986328125,91.72534942626953,4,0.2568649649620056,systemic,0.3393229842185974
93.40351104736328,91.72534942626953,4,0.2567443251609802,systemic,0.33898624777793884
93.36842346191406,91.72534942626953,4,0.2566322684288025,systemic,0.338674396276474
93.50877380371094,91.90140533447266,4,0.25652748346328735,systemic,0.33838582038879395
93.54386138916016,91.90140533447266,4,0.25642824172973633,systemic,0.3381209671497345
93.57894897460938,92.07746124267578,4,0.25633320212364197,systemic,0.33787795901298523
93.6140365600586,92.07746124267578,4,0.25624027848243713,systemic,0.3376593589782715
93.57894897460938,92.07746124267578,4,0.25615131855010986,systemic,0.337461918592453
93.57894897460938,91.90140533447266,4,0.2560669779777527,systemic,0.33728307485580444
93.54386138916016,91.90140533447266,4,0.2559851408004761,systemic,0.33711856603622437
93.54386138916016,91.90140533447266,4,0.25590458512306213,systemic,0.33696725964546204
93.57894897460938,91.90140533447266,4,0.2558245062828064,systemic,0.33682888746261597
93.57894897460938,91.90140533447266,4,0.2557443678379059,systemic,0.33670344948768616
93.57894897460938,91.90140533447266,4,0.2556638717651367,systemic,0.33658936619758606
93.57894897460938,91.90140533447266,4,0.25558310747146606,systemic,0.33648645877838135
93.57894897460938,91.90140533447266,4,0.2555023729801178,systemic,0.3363937735557556
93.57894897460938,91.90140533447266,4,0.25542205572128296,systemic,0.33630967140197754
93.57894897460938,91.90140533447266,4,0.2553417682647705,systemic,0.33623218536376953
93.57894897460938,91.90140533447266,4,0.25526148080825806,systemic,0.3361614942550659
93.57894897460938,91.90140533447266,4,0.25518128275871277,systemic,0.33609744906425476
93.64912414550781,91.90140533447266,4,0.2551010549068451,systemic,0.3360402286052704
93.64912414550781,91.90140533447266,4,0.25502079725265503,systemic,0.3359889090061188
93.64912414550781,91.90140533447266,4,0.2549407184123993,systemic,0.33594247698783875
93.64912414550781,91.90140533447266,4,0.25486141443252563,systemic,0.335900217294693
93.64912414550781,91.90140533447266,4,0.254782497882843,systemic,0.3358604609966278
93.64912414550781,91.90140533447266,4,0.25470447540283203,systemic,0.3358226418495178
93.68421173095703,91.90140533447266,4,0.2546275556087494,systemic,0.33578577637672424
93.68421173095703,91.90140533447266,4,0.2545512914657593,systemic,0.33574891090393066
93.68421173095703,91.90140533447266,4,0.2544756531715393,systemic,0.335712730884552
93.68421173095703,91.90140533447266,4,0.254400372505188,systemic,0.33567696809768677
93.68421173095703,91.90140533447266,4,0.2543255090713501,systemic,0.33564138412475586
93.68421173095703,91.90140533447266,4,0.25425106287002563,systemic,0.3356056213378906
93.68421173095703,91.90140533447266,4,0.25417643785476685,systemic,0.33556854724884033
93.68421173095703,91.90140533447266,4,0.2541019916534424,systemic,0.3355295956134796
93.68421173095703,91.90140533447266,4,0.25402724742889404,systemic,0.33548885583877563
93.68421173095703,91.90140533447266,4,0.2539524734020233,systemic,0.33544668555259705
93.71929931640625,91.90140533447266,4,0.25387799739837646,systemic,0.33540239930152893
93.71929931640625,91.90140533447266,4,0.25380468368530273,systemic,0.33535513281822205
93.71929931640625,91.90140533447266,4,0.2537316679954529,systemic,0.33530527353286743
93.71929931640625,91.90140533447266,4,0.25365906953811646,systemic,0.3352532386779785
93.71929931640625,91.90140533447266,4,0.25358647108078003,systemic,0.33519747853279114
93.71929931640625,91.90140533447266,4,0.25351402163505554,systemic,0.3351392447948456
93.68421173095703,91.90140533447266,4,0.2534414529800415,systemic,0.3350794017314911
93.68421173095703,91.90140533447266,4,0.25336894392967224,systemic,0.3350180387496948
93.68421173095703,91.90140533447266,4,0.25329649448394775,systemic,0.3349549174308777
93.68421173095703,91.90140533447266,4,0.2532239556312561,systemic,0.33488982915878296
93.68421173095703,91.90140533447266,4,0.2531518340110779,systemic,0.3348228931427002
93.68421173095703,91.90140533447266,4,0.25307995080947876,systemic,0.33475440740585327
93.68421173095703,91.90140533447266,4,0.2530084550380707,systemic,0.33468347787857056
93.68421173095703,91.90140533447266,4,0.2529368996620178,systemic,0.3346099853515625
93.68421173095703,91.90140533447266,4,0.2528652548789978,systemic,0.3345353305339813
93.68421173095703,91.90140533447266,4,0.25279492139816284,systemic,0.33446329832077026
93.68421173095703,91.90140533447266,4,0.25272512435913086,systemic,0.33439186215400696
93.71929931640625,91.90140533447266,4,0.25265565514564514,systemic,0.3343202471733093
93.71929931640625,91.90140533447266,4,0.2525865435600281,systemic,0.33424901962280273
93.71929931640625,91.90140533447266,4,0.25251731276512146,systemic,0.3341791033744812
93.71929931640625,91.90140533447266,4,0.25244802236557007,systemic,0.33411046862602234
93.71929931640625,91.90140533447266,4,0.2523784637451172,systemic,0.33404362201690674
93.71929931640625,91.90140533447266,4,0.25230905413627625,systemic,0.33397871255874634
93.71929931640625,91.90140533447266,4,0.25224000215530396,systemic,0.33391284942626953
93.71929931640625,91.90140533447266,4,0.25217151641845703,systemic,0.33384665846824646
93.75438690185547,91.90140533447266,4,0.2521030306816101,systemic,0.3337804079055786
93.75438690185547,91.90140533447266,4,0.25203442573547363,systemic,0.3337137997150421
93.75438690185547,92.07746124267578,4,0.2519659399986267,systemic,0.33364588022232056
93.75438690185547,92.07746124267578,4,0.2518976628780365,systemic,0.33357733488082886
93.75438690185547,92.07746124267578,4,0.25182923674583435,systemic,0.333508163690567
93.78947448730469,92.07746124267578,4,0.25176066160202026,systemic,0.3334382474422455
93.78947448730469,92.07746124267578,4,0.2516923248767853,systemic,0.3333667516708374
93.78947448730469,92.07746124267578,4,0.25162434577941895,systemic,0.33329516649246216
93.78947448730469,92.07746124267578,4,0.2515568137168884,systemic,0.33322426676750183
93.78947448730469,92.25352478027344,4,0.2514898478984833,systemic,0.33315470814704895
93.8245620727539,92.25352478027344,4,0.25142326951026917,systemic,0.3330877125263214
93.85964965820312,92.25352478027344,4,0.25135692954063416,systemic,0.3330223560333252
93.85964965820312,92.25352478027344,4,0.25129052996635437,systemic,0.3329584300518036
93.85964965820312,92.25352478027344,4,0.25122418999671936,systemic,0.3328952193260193
93.85964965820312,92.25352478027344,4,0.2511579692363739,systemic,0.33283352851867676
93.85964965820312,92.25352478027344,4,0.251091867685318,systemic,0.33277156949043274
93.8245620727539,92.25352478027344,4,0.25102582573890686,systemic,0.33270832896232605
93.8245620727539,92.25352478027344,4,0.2509599030017853,systemic,0.3326457738876343
93.8245620727539,92.42958068847656,4,0.25089383125305176,systemic,0.3325849771499634
93.8245620727539,92.42958068847656,4,0.2508278489112854,systemic,0.3325260877609253
93.8245620727539,92.42958068847656,4,0.25076210498809814,systemic,0.3324694335460663
93.8245620727539,92.42958068847656,4,0.2506958842277527,systemic,0.33241474628448486
93.8245620727539,92.42958068847656,4,0.2506297528743744,systemic,0.3323618471622467
93.8245620727539,92.42958068847656,4,0.25056374073028564,systemic,0.33231085538864136
93.8245620727539,92.42958068847656,4,0.25049737095832825,systemic,0.33226048946380615
93.8245620727539,92.42958068847656,4,0.25043097138404846,systemic,0.3322080373764038
93.8245620727539,92.42958068847656,4,0.2503646910190582,systemic,0.33215242624282837
93.8245620727539,92.42958068847656,4,0.25029879808425903,systemic,0.33209559321403503
93.8245620727539,92.42958068847656,4,0.2502325475215912,systemic,0.33203810453414917
93.8245620727539,92.42958068847656,4,0.2501664459705353,systemic,0.33198025822639465
93.8245620727539,92.42958068847656,4,0.2501004934310913,systemic,0.3319231867790222
93.85964965820312,92.42958068847656,4,0.2500348389148712,systemic,0.33186542987823486
93.85964965820312,92.42958068847656,4,0.24996960163116455,systemic,0.3318072259426117
93.85964965820312,92.42958068847656,4,0.24990461766719818,systemic,0.3317476809024811
93.85964965820312,92.42958068847656,4,0.24984019994735718,systemic,0.3316887319087982
93.85964965820312,92.42958068847656,4,0.24977603554725647,systemic,0.33162999153137207
93.85964965820312,92.42958068847656,4,0.2497119903564453,systemic,0.3315713107585907
93.85964965820312,92.42958068847656,4,0.249648317694664,systemic,0.33151331543922424
93.89473724365234,92.42958068847656,4,0.2495851367712021,systemic,0.33145448565483093
93.89473724365234,92.42958068847656,4,0.2495221346616745,systemic,0.3313961327075958
93.89473724365234,92.42958068847656,4,0.24945908784866333,systemic,0.3313373327255249
93.89473724365234,92.42958068847656,4,0.24939580261707306,systemic,0.33127814531326294
93.89473724365234,92.42958068847656,4,0.2493325173854828,systemic,0.3312189280986786
93.89473724365234,92.42958068847656,4,0.2492693066596985,systemic,0.33116063475608826
93.89473724365234,92.42958068847656,4,0.24920617043972015,systemic,0.33110311627388
93.89473724365234,92.42958068847656,4,0.24914327263832092,systemic,0.3310459852218628
93.89473724365234,92.42958068847656,4,0.24908028542995453,systemic,0.33098962903022766
93.89473724365234,92.42958068847656,4,0.24901744723320007,systemic,0.33093568682670593
93.89473724365234,92.42958068847656,4,0.24895502626895905,systemic,0.33088329434394836
93.89473724365234,92.42958068847656,4,0.248892143368721,systemic,0.33083075284957886
93.89473724365234,92.42958068847656,4,0.24882923066616058,systemic,0.3307773768901825
93.92982482910156,92.42958068847656,4,0.24876615405082703,systemic,0.3307247459888458
93.92982482910156,92.42958068847656,4,0.24870319664478302,systemic,0.33067235350608826
93.92982482910156,92.42958068847656,4,0.24864019453525543,systemic,0.33062058687210083
93.92982482910156,92.42958068847656,4,0.2485773116350174,systemic,0.33056947588920593
93.92982482910156,92.42958068847656,4,0.24851499497890472,systemic,0.330518513917923
93.96491241455078,92.42958068847656,4,0.24845241010189056,systemic,0.3304691016674042
94.0,92.42958068847656,4,0.24838970601558685,systemic,0.3304217755794525
94.0,92.42958068847656,4,0.2483268529176712,systemic,0.33037495613098145
94.0,92.42958068847656,4,0.24826405942440033,systemic,0.3303280472755432
94.03508758544922,92.42958068847656,4,0.24820174276828766,systemic,0.33028116822242737
94.03508758544922,92.42958068847656,4,0.2481393963098526,systemic,0.33023449778556824
94.07017517089844,92.42958068847656,4,0.24807687103748322,systemic,0.3301866352558136
94.07017517089844,92.42958068847656,4,0.24801383912563324,systemic,0.3301393687725067
94.07017517089844,92.42958068847656,4,0.24794986844062805,systemic,0.33009591698646545
94.07017517089844,92.42958068847656,4,0.24788612127304077,systemic,0.33005383610725403
94.07017517089844,92.42958068847656,4,0.24782142043113708,systemic,0.3300139009952545
94.07017517089844,92.42958068847656,4,0.2477586716413498,systemic,0.32998040318489075
94.07017517089844,92.42958068847656,4,0.24769935011863708,systemic,0.3299424648284912
94.03508758544922,92.42958068847656,4,0.24764087796211243,systemic,0.32990387082099915
94.03508758544922,92.42958068847656,4,0.2475825697183609,systemic,0.3298623561859131
94.03508758544922,92.42958068847656,4,0.2475234866142273,systemic,0.32981860637664795
94.07017517089844,92.42958068847656,4,0.24746227264404297,systemic,0.3297717571258545
94.07017517089844,92.42958068847656,4,0.24739918112754822,systemic,0.32972684502601624
94.07017517089844,92.42958068847656,4,0.2473401576280594,systemic,0.32966604828834534
94.07017517089844,92.42958068847656,4,0.24728435277938843,systemic,0.32962051033973694
94.07017517089844,92.42958068847656,4,0.24722757935523987,systemic,0.3295842409133911
94.03508758544922,92.42958068847656,4,0.2471660077571869,systemic,0.3295520544052124
94.03508758544922,92.42958068847656,4,0.2471056431531906,systemic,0.32951635122299194
94.03508758544922,92.42958068847656,4,0.2470470666885376,systemic,0.329475075006485
94.03508758544922,92.42958068847656,4,0.24698896706104279,systemic,0.3294309675693512
94.0,92.42958068847656,4,0.2469308227300644,systemic,0.3293851315975189
94.0,92.42958068847656,4,0.24687419831752777,systemic,0.32933786511421204
94.0,92.42958068847656,4,0.24681667983531952,systemic,0.32928934693336487
94.07017517089844,92.42958068847656,4,0.24675878882408142,systemic,0.3292402923107147
94.07017517089844,92.42958068847656,4,0.24670153856277466,systemic,0.32919225096702576
94.03508758544922,92.42958068847656,4,0.24664406478405,systemic,0.3291437327861786
94.03508758544922,92.42958068847656,4,0.24658632278442383,systemic,0.32908904552459717
94.07017517089844,92.42958068847656,4,0.24652890861034393,systemic,0.32903632521629333
94.07017517089844,92.42958068847656,4,0.24647288024425507,systemic,0.3289855718612671
94.07017517089844,92.42958068847656,4,0.24641647934913635,systemic,0.3289344310760498
94.07017517089844,92.42958068847656,4,0.2463601678609848,systemic,0.32888755202293396
94.07017517089844,92.42958068847656,4,0.2463037222623825,systemic,0.32884424924850464
94.07017517089844,92.42958068847656,4,0.24624787271022797,systemic,0.32880187034606934
94.07017517089844,92.42958068847656,4,0.2461920976638794,systemic,0.32875803112983704
94.07017517089844,92.42958068847656,4,0.2461361140012741,systemic,0.3287116587162018
94.07017517089844,92.42958068847656,4,0.24607953429222107,systemic,0.3286628723144531
94.07017517089844,92.42958068847656,4,0.24602308869361877,systemic,0.3286151587963104
94.07017517089844,92.42958068847656,4,0.24596768617630005,systemic,0.32857024669647217
94.07017517089844,92.42958068847656,4,0.24591301381587982,systemic,0.32852694392204285
94.07017517089844,92.42958068847656,4,0.24585849046707153,systemic,0.3284839391708374
94.07017517089844,92.42958068847656,4,0.24580349028110504,systemic,0.32843947410583496
94.07017517089844,92.42958068847656,4,0.2457481473684311,systemic,0.32839712500572205
94.07017517089844,92.42958068847656,4,0.24569284915924072,systemic,0.32835501432418823
94.07017517089844,92.42958068847656,4,0.24563756585121155,systemic,0.32831084728240967
94.07017517089844,92.42958068847656,4,0.2455826848745346,systemic,0.3282639682292938
94.03508758544922,92.42958068847656,4,0.24552834033966064,systemic,0.3282177746295929
94.03508758544922,92.42958068847656,4,0.24547484517097473,systemic,0.3281826972961426
94.03508758544922,92.42958068847656,4,0.24542078375816345,systemic,0.3281542658805847
94.03508758544922,92.42958068847656,4,0.24536600708961487,systemic,0.32812952995300293
94.03508758544922,92.42958068847656,4,0.24531130492687225,systemic,0.3281029462814331
94.03508758544922,92.42958068847656,4,0.2452564239501953,systemic,0.3280707597732544
94.07017517089844,92.42958068847656,4,0.24520239233970642,systemic,0.3280376195907593
94.07017517089844,92.42958068847656,4,0.24514897167682648,systemic,0.3280014395713806
94.07017517089844,92.25352478027344,4,0.24509522318840027,systemic,0.32796362042427063
94.07017517089844,92.25352478027344,4,0.24504147469997406,systemic,0.3279217481613159
94.07017517089844,92.25352478027344,4,0.24498695135116577,systemic,0.32787665724754333
94.07017517089844,92.25352478027344,4,0.2449326068162918,systemic,0.3278316855430603
94.07017517089844,92.25352478027344,4,0.24487879872322083,systemic,0.32779374718666077
94.07017517089844,92.25352478027344,4,0.24482432007789612,systemic,0.32775554060935974
94.07017517089844,92.25352478027344,4,0.24476975202560425,systemic,0.32771730422973633
94.07017517089844,92.25352478027344,4,0.24471434950828552,systemic,0.32767778635025024
94.07017517089844,92.25352478027344,4,0.24465881288051605,systemic,0.32763925194740295
94.07017517089844,92.25352478027344,4,0.24460342526435852,systemic,0.32760491967201233
94.07017517089844,92.25352478027344,4,0.24454781413078308,systemic,0.32756587862968445
94.10526275634766,92.25352478027344,4,0.2444922775030136,systemic,0.32752251625061035
94.14035034179688,92.25352478027344,4,0.2444363832473755,systemic,0.3274737000465393
94.14035034179688,92.25352478027344,4,0.2443801462650299,systemic,0.327420711517334
94.14035034179688,92.25352478027344,4,0.24432386457920074,systemic,0.3273729085922241
94.14035034179688,92.25352478027344,4,0.24426694214344025,systemic,0.3273310661315918
94.14035034179688,92.25352478027344,4,0.24421000480651855,systemic,0.3272864520549774
94.14035034179688,92.25352478027344,4,0.24415293335914612,systemic,0.3272402584552765
94.14035034179688,92.25352478027344,4,0.24409504234790802,systemic,0.3271932303905487
94.14035034179688,92.25352478027344,4,0.24403595924377441,systemic,0.3271455764770508
94.14035034179688,92.25352478027344,4,0.24397629499435425,systemic,0.32709476351737976
94.14035034179688,92.25352478027344,4,0.24391640722751617,systemic,0.32703790068626404
94.10526275634766,92.25352478027344,4,0.24385590851306915,systemic,0.326978862285614
94.10526275634766,92.25352478027344,4,0.24379493296146393,systemic,0.32692432403564453
94.07017517089844,92.25352478027344,4,0.24373343586921692,systemic,0.32687366008758545
94.07017517089844,92.25352478027344,4,0.24367162585258484,systemic,0.32682377099990845
94.07017517089844,92.25352478027344,4,0.24361079931259155,systemic,0.32677000761032104
94.07017517089844,92.25352478027344,4,0.2435486614704132,systemic,0.3267171084880829
94.07017517089844,92.25352478027344,4,0.2434864044189453,systemic,0.3266695737838745
94.10526275634766,92.25352478027344,4,0.24342264235019684,systemic,0.3266300857067108
94.07017517089844,92.25352478027344,4,0.24335801601409912,systemic,0.32659363746643066
94.07017517089844,92.25352478027344,4,0.24329209327697754,systemic,0.3265545666217804
94.07017517089844,92.25352478027344,4,0.24322639405727386,systemic,0.3265130817890167
94.07017517089844,92.25352478027344,4,0.2431599646806717,systemic,0.32646381855010986
94.07017517089844,92.25352478027344,4,0.24309159815311432,systemic,0.3264122009277344
94.07017517089844,92.25352478027344,4,0.24302071332931519,systemic,0.3263550400733948
94.07017517089844,92.25352478027344,4,0.2429477870464325,systemic,0.3262937366962433
94.07017517089844,92.25352478027344,4,0.24287420511245728,systemic,0.32622548937797546
94.07017517089844,92.25352478027344,4,0.24279984831809998,systemic,0.3261609375476837
94.07017517089844,92.25352478027344,4,0.2427276223897934,systemic,0.3260903060436249
94.07017517089844,92.25352478027344,4,0.242653951048851,systemic,0.3260156214237213
94.07017517089844,92.25352478027344,4,0.24257901310920715,systemic,0.32593077421188354
94.10526275634766,92.25352478027344,4,0.2425006926059723,systemic,0.32585063576698303
94.10526275634766,92.25352478027344,4,0.24242080748081207,systemic,0.3258137106895447
94.10526275634766,92.25352478027344,4,0.24234384298324585,systemic,0.32576584815979004
94.14035034179688,92.25352478027344,4,0.24227210879325867,systemic,0.32568225264549255
94.10526275634766,92.25352478027344,4,0.24219658970832825,systemic,0.32557037472724915
94.10526275634766,92.25352478027344,4,0.2421174943447113,systemic,0.325436532497406
94.10526275634766,92.25352478027344,4,0.24203386902809143,systemic,0.3252912759780884
94.10526275634766,92.25352478027344,4,0.24194887280464172,systemic,0.3251432180404663
94.07017517089844,92.25352478027344,4,0.2418619841337204,systemic,0.3249950706958771
94.03508758544922,92.25352478027344,4,0.2417755275964737,systemic,0.3248603940010071
94.03508758544922,92.25352478027344,4,0.24169453978538513,systemic,0.3247509300708771
94.03508758544922,92.25352478027344,4,0.24161043763160706,systemic,0.32465696334838867
94.03508758544922,92.25352478027344,4,0.24152357876300812,systemic,0.32458510994911194
94.07017517089844,92.25352478027344,4,0.24143517017364502,systemic,0.324532687664032
94.07017517089844,92.25352478027344,4,0.24134664237499237,systemic,0.32448625564575195
94.07017517089844,92.25352478027344,4,0.24126102030277252,systemic,0.3244209587574005
94.07017517089844,92.25352478027344,4,0.24117442965507507,systemic,0.3243452310562134
94.07017517089844,92.25352478027344,4,0.24108655750751495,systemic,0.32426661252975464
