train_loss,test_loss,i_set,dataset,test_acc,train_acc
0.27827343344688416,0.19705703854560852,5,systemic,94.3760986328125,93.26079559326172
0.27758222818374634,0.1989986151456833,5,systemic,94.3760986328125,93.40119171142578
0.2769574224948883,0.20095194876194,5,systemic,94.3760986328125,93.54159545898438
0.2763981521129608,0.20290885865688324,5,systemic,94.20034790039062,93.57669067382812
0.2759028673171997,0.2048623412847519,5,systemic,94.20034790039062,93.5064926147461
0.2754687964916229,0.2068018615245819,5,systemic,94.02460479736328,93.5064926147461
0.2750932276248932,0.20871618390083313,5,systemic,94.02460479736328,93.54159545898438
0.27477312088012695,0.2105916142463684,5,systemic,94.02460479736328,93.5064926147461
0.2745043635368347,0.21242718398571014,5,systemic,93.8488540649414,93.47138977050781
0.2742828130722046,0.21420489251613617,5,systemic,93.67311096191406,93.47138977050781
0.274103581905365,0.21591369807720184,5,systemic,93.49736022949219,93.43629455566406
0.2739631235599518,0.21755000948905945,5,systemic,93.67311096191406,93.36609649658203
0.2738564908504486,0.2190999686717987,5,systemic,93.67311096191406,93.43629455566406
0.27377933263778687,0.22055210173130035,5,systemic,93.49736022949219,93.5064926147461
0.2737264037132263,0.22189800441265106,5,systemic,93.49736022949219,93.54159545898438
0.2736934721469879,0.2231331318616867,5,systemic,93.49736022949219,93.5064926147461
0.27367645502090454,0.22425684332847595,5,systemic,93.32161712646484,93.5064926147461
0.27367037534713745,0.22526036202907562,5,systemic,93.32161712646484,93.47138977050781
0.27367299795150757,0.22614148259162903,5,systemic,93.32161712646484,93.43629455566406
0.2736800014972687,0.22689983248710632,5,systemic,93.32161712646484,93.47138977050781
0.2736888527870178,0.22754308581352234,5,systemic,93.32161712646484,93.43629455566406
0.27369722723960876,0.2280721366405487,5,systemic,93.32161712646484,93.43629455566406
0.27370327711105347,0.22848346829414368,5,systemic,93.32161712646484,93.43629455566406
0.2737060487270355,0.2287805825471878,5,systemic,93.32161712646484,93.43629455566406
0.27370473742485046,0.22897183895111084,5,systemic,93.32161712646484,93.43629455566406
0.2736991047859192,0.22906987369060516,5,systemic,93.32161712646484,93.40119171142578
0.2736879885196686,0.22908002138137817,5,systemic,93.32161712646484,93.40119171142578
0.2736716568470001,0.22900420427322388,5,systemic,93.32161712646484,93.40119171142578
0.27365174889564514,0.228851318359375,5,systemic,93.32161712646484,93.40119171142578
0.27362748980522156,0.22862961888313293,5,systemic,93.32161712646484,93.40119171142578
0.2735998332500458,0.22835105657577515,5,systemic,93.32161712646484,93.40119171142578
0.27357017993927,0.2280288189649582,5,systemic,93.32161712646484,93.43629455566406
0.2735384404659271,0.22766803205013275,5,systemic,93.32161712646484,93.43629455566406
0.2735053300857544,0.22727537155151367,5,systemic,93.32161712646484,93.47138977050781
0.27347227931022644,0.22685681283473969,5,systemic,93.32161712646484,93.47138977050781
0.2734394967556,0.22641803324222565,5,systemic,93.32161712646484,93.47138977050781
0.27340754866600037,0.22596657276153564,5,systemic,93.32161712646484,93.47138977050781
0.2733767032623291,0.22550846636295319,5,systemic,93.32161712646484,93.47138977050781
0.2733473777770996,0.22505153715610504,5,systemic,93.32161712646484,93.43629455566406
0.2733198404312134,0.2246004045009613,5,systemic,93.32161712646484,93.43629455566406
0.27329403162002563,0.22416096925735474,5,systemic,93.32161712646484,93.43629455566406
0.2732697129249573,0.22373494505882263,5,systemic,93.32161712646484,93.47138977050781
0.2732473313808441,0.22332538664340973,5,systemic,93.49736022949219,93.47138977050781
0.27322685718536377,0.2229343056678772,5,systemic,93.49736022949219,93.47138977050781
0.27320823073387146,0.22256019711494446,5,systemic,93.49736022949219,93.5064926147461
0.2731911242008209,0.22220870852470398,5,systemic,93.49736022949219,93.5064926147461
0.27317550778388977,0.22188282012939453,5,systemic,93.49736022949219,93.47138977050781
0.2731611430644989,0.22158437967300415,5,systemic,93.49736022949219,93.47138977050781
0.2731478810310364,0.2213144302368164,5,systemic,93.49736022949219,93.47138977050781
0.27313554286956787,0.22106866538524628,5,systemic,93.49736022949219,93.47138977050781
0.27312394976615906,0.22084683179855347,5,systemic,93.49736022949219,93.43629455566406
0.2731128931045532,0.2206505984067917,5,systemic,93.49736022949219,93.43629455566406
0.2731022536754608,0.22047974169254303,5,systemic,93.49736022949219,93.43629455566406
0.27309179306030273,0.22033311426639557,5,systemic,93.67311096191406,93.43629455566406
0.2730816900730133,0.220208078622818,5,systemic,93.67311096191406,93.43629455566406
0.2730714678764343,0.22010472416877747,5,systemic,93.67311096191406,93.43629455566406
0.2730613350868225,0.22002337872982025,5,systemic,93.67311096191406,93.43629455566406
0.27305126190185547,0.219962939620018,5,systemic,93.67311096191406,93.43629455566406
0.2730409801006317,0.21992133557796478,5,systemic,93.67311096191406,93.47138977050781
0.2730310261249542,0.21989299356937408,5,systemic,93.67311096191406,93.47138977050781
0.27302080392837524,0.21987669169902802,5,systemic,93.67311096191406,93.47138977050781
0.2730104625225067,0.2198784500360489,5,systemic,93.67311096191406,93.47138977050781
0.27300018072128296,0.21989423036575317,5,systemic,93.67311096191406,93.47138977050781
0.2729896903038025,0.21992379426956177,5,systemic,93.67311096191406,93.47138977050781
0.27297917008399963,0.21995913982391357,5,systemic,93.67311096191406,93.47138977050781
0.27296867966651917,0.2200014591217041,5,systemic,93.67311096191406,93.47138977050781
0.27295809984207153,0.2200525552034378,5,systemic,93.67311096191406,93.47138977050781
0.2729473412036896,0.22011025249958038,5,systemic,93.67311096191406,93.47138977050781
0.27293720841407776,0.22017207741737366,5,systemic,93.67311096191406,93.47138977050781
0.2729271352291107,0.2202358990907669,5,systemic,93.67311096191406,93.47138977050781
0.2729170024394989,0.22030501067638397,5,systemic,93.67311096191406,93.47138977050781
0.2729073166847229,0.22037427127361298,5,systemic,93.67311096191406,93.47138977050781
0.27289795875549316,0.22043922543525696,5,systemic,93.67311096191406,93.47138977050781
0.272888720035553,0.22050009667873383,5,systemic,93.67311096191406,93.47138977050781
0.2728795111179352,0.2205568104982376,5,systemic,93.67311096191406,93.47138977050781
0.2728707790374756,0.2206171154975891,5,systemic,93.67311096191406,93.47138977050781
0.2728617787361145,0.22067639231681824,5,systemic,93.67311096191406,93.47138977050781
0.2728530764579773,0.22073319554328918,5,systemic,93.67311096191406,93.5064926147461
0.27284497022628784,0.22077852487564087,5,systemic,93.67311096191406,93.5064926147461
0.2728370130062103,0.22081178426742554,5,systemic,93.67311096191406,93.5064926147461
0.2728284001350403,0.22083786129951477,5,systemic,93.67311096191406,93.5064926147461
0.27281954884529114,0.2208644300699234,5,systemic,93.67311096191406,93.5064926147461
0.2728112041950226,0.22089003026485443,5,systemic,93.67311096191406,93.5064926147461
0.27280232310295105,0.2209099680185318,5,systemic,93.67311096191406,93.5064926147461
0.2727929949760437,0.2209283709526062,5,systemic,93.67311096191406,93.5064926147461
0.27278465032577515,0.22093957662582397,5,systemic,93.67311096191406,93.5064926147461
0.2727763056755066,0.2209426313638687,5,systemic,93.67311096191406,93.47138977050781
0.27276796102523804,0.22093428671360016,5,systemic,93.67311096191406,93.47138977050781
0.27276021242141724,0.22091808915138245,5,systemic,93.67311096191406,93.43629455566406
0.2727527618408203,0.2208988517522812,5,systemic,93.67311096191406,93.43629455566406
0.27274516224861145,0.2208782136440277,5,systemic,93.67311096191406,93.43629455566406
0.27273738384246826,0.22085078060626984,5,systemic,93.67311096191406,93.43629455566406
0.2727297246456146,0.2208210676908493,5,systemic,93.67311096191406,93.43629455566406
0.27272212505340576,0.22078435122966766,5,systemic,93.67311096191406,93.43629455566406
0.27271467447280884,0.22074134647846222,5,systemic,93.67311096191406,93.43629455566406
0.27270689606666565,0.2206936776638031,5,systemic,93.67311096191406,93.43629455566406
0.2726989984512329,0.22064410150051117,5,systemic,93.67311096191406,93.43629455566406
0.27269136905670166,0.22059331834316254,5,systemic,93.67311096191406,93.43629455566406
0.2726835012435913,0.22053973376750946,5,systemic,93.67311096191406,93.43629455566406
0.27267563343048096,0.22048476338386536,5,systemic,93.67311096191406,93.43629455566406
0.27266761660575867,0.22043201327323914,5,systemic,93.67311096191406,93.43629455566406
0.27265965938568115,0.22038285434246063,5,systemic,93.67311096191406,93.43629455566406
0.2726515829563141,0.22033503651618958,5,systemic,93.67311096191406,93.43629455566406
0.272643506526947,0.22028617560863495,5,systemic,93.67311096191406,93.43629455566406
0.27263540029525757,0.2202366143465042,5,systemic,93.67311096191406,93.43629455566406
0.27262723445892334,0.22018840909004211,5,systemic,93.67311096191406,93.43629455566406
0.2726190388202667,0.22014251351356506,5,systemic,93.67311096191406,93.43629455566406
0.27261069416999817,0.22009873390197754,5,systemic,93.67311096191406,93.43629455566406
0.272602379322052,0.22005856037139893,5,systemic,93.8488540649414,93.47138977050781
0.2725939452648163,0.22002013027668,5,systemic,93.8488540649414,93.47138977050781
0.2725854218006134,0.2199794501066208,5,systemic,93.8488540649414,93.47138977050781
0.2725771367549896,0.21994595229625702,5,systemic,93.8488540649414,93.47138977050781
0.2725684344768524,0.21992172300815582,5,systemic,93.8488540649414,93.47138977050781
0.2725594937801361,0.21989938616752625,5,systemic,93.8488540649414,93.47138977050781
0.2725502848625183,0.21987850964069366,5,systemic,93.8488540649414,93.47138977050781
0.27254149317741394,0.2198542058467865,5,systemic,93.8488540649414,93.47138977050781
0.272532194852829,0.21983207762241364,5,systemic,93.8488540649414,93.47138977050781
0.27252286672592163,0.219808429479599,5,systemic,93.8488540649414,93.47138977050781
0.2725132405757904,0.21978305280208588,5,systemic,93.8488540649414,93.47138977050781
0.2725032567977905,0.21975605189800262,5,systemic,93.8488540649414,93.47138977050781
0.2724933624267578,0.2197246104478836,5,systemic,93.8488540649414,93.47138977050781
0.27248287200927734,0.21969571709632874,5,systemic,93.8488540649414,93.47138977050781
0.2724727690219879,0.21968017518520355,5,systemic,93.8488540649414,93.47138977050781
0.2724623382091522,0.21966581046581268,5,systemic,93.8488540649414,93.47138977050781
0.27245211601257324,0.21964339911937714,5,systemic,93.8488540649414,93.47138977050781
0.2724415361881256,0.21962504088878632,5,systemic,93.8488540649414,93.47138977050781
0.27243107557296753,0.2196168750524521,5,systemic,93.8488540649414,93.47138977050781
0.2724204361438751,0.2195974886417389,5,systemic,93.8488540649414,93.47138977050781
0.272409588098526,0.2195785939693451,5,systemic,93.8488540649414,93.47138977050781
0.27239903807640076,0.21957437694072723,5,systemic,93.8488540649414,93.47138977050781
0.27238863706588745,0.21956214308738708,5,systemic,93.8488540649414,93.47138977050781
0.27237823605537415,0.21953991055488586,5,systemic,93.8488540649414,93.47138977050781
0.272367388010025,0.21952836215496063,5,systemic,93.8488540649414,93.47138977050781
0.27235671877861023,0.2195129692554474,5,systemic,93.8488540649414,93.47138977050781
0.27234622836112976,0.2195090502500534,5,systemic,93.8488540649414,93.47138977050781
0.27233564853668213,0.2194928228855133,5,systemic,93.8488540649414,93.47138977050781
0.272324800491333,0.21946732699871063,5,systemic,93.8488540649414,93.47138977050781
0.27231311798095703,0.21944086253643036,5,systemic,93.8488540649414,93.47138977050781
0.27230268716812134,0.2194247543811798,5,systemic,93.8488540649414,93.47138977050781
0.27229100465774536,0.21941490471363068,5,systemic,93.8488540649414,93.47138977050781
0.27228042483329773,0.21939325332641602,5,systemic,93.8488540649414,93.47138977050781
0.27226924896240234,0.219364732503891,5,systemic,93.8488540649414,93.47138977050781
0.27225780487060547,0.21932195127010345,5,systemic,93.8488540649414,93.47138977050781
0.27224576473236084,0.21928203105926514,5,systemic,93.8488540649414,93.47138977050781
0.2722345292568207,0.21925431489944458,5,systemic,93.8488540649414,93.47138977050781
0.2722219228744507,0.21923817694187164,5,systemic,93.8488540649414,93.47138977050781
0.272209107875824,0.21921703219413757,5,systemic,93.8488540649414,93.47138977050781
0.27219706773757935,0.21918724477291107,5,systemic,93.8488540649414,93.47138977050781
0.2721851170063019,0.21915362775325775,5,systemic,93.8488540649414,93.47138977050781
0.2721736431121826,0.2191162109375,5,systemic,93.8488540649414,93.47138977050781
0.2721617817878723,0.21908287703990936,5,systemic,93.8488540649414,93.47138977050781
0.272150456905365,0.21905548870563507,5,systemic,93.8488540649414,93.47138977050781
0.27213895320892334,0.2190350592136383,5,systemic,93.8488540649414,93.47138977050781
0.2721276581287384,0.21901877224445343,5,systemic,93.8488540649414,93.47138977050781
0.27211686968803406,0.21899685263633728,5,systemic,93.8488540649414,93.47138977050781
0.2721059024333954,0.21897251904010773,5,systemic,93.8488540649414,93.47138977050781
0.27209484577178955,0.21895445883274078,5,systemic,93.8488540649414,93.47138977050781
0.27208375930786133,0.21893873810768127,5,systemic,93.8488540649414,93.47138977050781
0.27207261323928833,0.21892806887626648,5,systemic,93.8488540649414,93.47138977050781
0.27206122875213623,0.21891801059246063,5,systemic,93.8488540649414,93.47138977050781
0.27204978466033936,0.21890844404697418,5,systemic,93.8488540649414,93.47138977050781
0.27203813195228577,0.2188951075077057,5,systemic,93.8488540649414,93.47138977050781
0.2720266878604889,0.21888810396194458,5,systemic,93.8488540649414,93.47138977050781
0.27201542258262634,0.218875452876091,5,systemic,93.8488540649414,93.47138977050781
0.272004097700119,0.21886473894119263,5,systemic,93.8488540649414,93.47138977050781
0.27199286222457886,0.21885105967521667,5,systemic,93.8488540649414,93.47138977050781
0.2719816565513611,0.21883925795555115,5,systemic,93.8488540649414,93.47138977050781
0.2719705104827881,0.21881848573684692,5,systemic,93.8488540649414,93.47138977050781
0.27195924520492554,0.2187926471233368,5,systemic,93.8488540649414,93.47138977050781
0.2719479203224182,0.2187647819519043,5,systemic,93.8488540649414,93.47138977050781
0.2719365358352661,0.21873296797275543,5,systemic,93.8488540649414,93.47138977050781
0.27192482352256775,0.2186989188194275,5,systemic,93.8488540649414,93.47138977050781
0.2719132602214813,0.21867188811302185,5,systemic,93.8488540649414,93.47138977050781
0.27190157771110535,0.2186361849308014,5,systemic,93.8488540649414,93.47138977050781
0.27188947796821594,0.21859322488307953,5,systemic,93.8488540649414,93.47138977050781
0.27187690138816833,0.21853908896446228,5,systemic,93.8488540649414,93.47138977050781
0.2718651592731476,0.218505397439003,5,systemic,93.8488540649414,93.47138977050781
0.2718530595302582,0.21848265826702118,5,systemic,93.8488540649414,93.47138977050781
0.27184078097343445,0.218463733792305,5,systemic,93.8488540649414,93.47138977050781
0.27182823419570923,0.21844756603240967,5,systemic,93.8488540649414,93.47138977050781
0.2718154788017273,0.21843594312667847,5,systemic,93.8488540649414,93.47138977050781
0.2718025743961334,0.21842598915100098,5,systemic,93.8488540649414,93.47138977050781
0.2717903256416321,0.21839426457881927,5,systemic,93.8488540649414,93.47138977050781
0.27177736163139343,0.2183471918106079,5,systemic,93.8488540649414,93.47138977050781
0.2717645764350891,0.21830588579177856,5,systemic,93.8488540649414,93.47138977050781
0.27175191044807434,0.21826942265033722,5,systemic,93.8488540649414,93.47138977050781
0.2717387080192566,0.2182360291481018,5,systemic,93.8488540649414,93.47138977050781
0.27172550559043884,0.21821463108062744,5,systemic,93.8488540649414,93.47138977050781
0.27171188592910767,0.2182071954011917,5,systemic,93.8488540649414,93.47138977050781
0.27169808745384216,0.2181963473558426,5,systemic,93.8488540649414,93.47138977050781
0.2716841697692871,0.21818691492080688,5,systemic,93.8488540649414,93.47138977050781
0.2716698944568634,0.2181807905435562,5,systemic,93.8488540649414,93.43629455566406
0.27165600657463074,0.21816274523735046,5,systemic,93.8488540649414,93.43629455566406
0.27164191007614136,0.21813000738620758,5,systemic,93.8488540649414,93.43629455566406
0.27162718772888184,0.2180853933095932,5,systemic,93.8488540649414,93.43629455566406
0.2716120183467865,0.21803854405879974,5,systemic,93.8488540649414,93.43629455566406
0.27159664034843445,0.2179785668849945,5,systemic,93.8488540649414,93.43629455566406
0.27158138155937195,0.21793495118618011,5,systemic,93.8488540649414,93.43629455566406
0.27156612277030945,0.2179115265607834,5,systemic,93.8488540649414,93.43629455566406
0.27154943346977234,0.2178977131843567,5,systemic,93.8488540649414,93.43629455566406
0.27153241634368896,0.21788255870342255,5,systemic,93.8488540649414,93.43629455566406
0.27151599526405334,0.21784277260303497,5,systemic,93.8488540649414,93.43629455566406
0.2714982032775879,0.21778513491153717,5,systemic,93.8488540649414,93.43629455566406
0.27147936820983887,0.217718243598938,5,systemic,93.8488540649414,93.43629455566406
0.27146363258361816,0.21767131984233856,5,systemic,93.8488540649414,93.43629455566406
0.2714482843875885,0.21763093769550323,5,systemic,93.8488540649414,93.43629455566406
0.27143269777297974,0.2176050841808319,5,systemic,93.8488540649414,93.43629455566406
0.27141648530960083,0.21758563816547394,5,systemic,93.8488540649414,93.43629455566406
0.2714012563228607,0.21754689514636993,5,systemic,93.8488540649414,93.43629455566406
0.2713853716850281,0.217488631606102,5,systemic,93.8488540649414,93.47138977050781
0.2713698744773865,0.21742889285087585,5,systemic,93.8488540649414,93.47138977050781
0.2713547945022583,0.21737700700759888,5,systemic,93.8488540649414,93.47138977050781
0.2713388502597809,0.21733015775680542,5,systemic,93.8488540649414,93.47138977050781
0.27132242918014526,0.21729806065559387,5,systemic,93.8488540649414,93.47138977050781
0.27130553126335144,0.21728649735450745,5,systemic,93.8488540649414,93.47138977050781
0.2712896168231964,0.21726861596107483,5,systemic,93.8488540649414,93.47138977050781
0.2712732255458832,0.2172427475452423,5,systemic,93.8488540649414,93.47138977050781
0.2712562084197998,0.21720921993255615,5,systemic,93.8488540649414,93.47138977050781
0.27123957872390747,0.21719342470169067,5,systemic,93.8488540649414,93.47138977050781
0.2712222635746002,0.2171907126903534,5,systemic,93.8488540649414,93.47138977050781
0.2712046802043915,0.21718859672546387,5,systemic,93.8488540649414,93.47138977050781
0.27118736505508423,0.21716904640197754,5,systemic,93.8488540649414,93.47138977050781
0.27116942405700684,0.21712951362133026,5,systemic,93.8488540649414,93.47138977050781
0.27115124464035034,0.21709035336971283,5,systemic,93.8488540649414,93.47138977050781
0.27113282680511475,0.21705259382724762,5,systemic,93.8488540649414,93.47138977050781
0.27111414074897766,0.2170073688030243,5,systemic,93.8488540649414,93.47138977050781
0.27109429240226746,0.21690607070922852,5,systemic,93.8488540649414,93.47138977050781
0.27107077836990356,0.21686986088752747,5,systemic,93.8488540649414,93.47138977050781
0.27105188369750977,0.21689264476299286,5,systemic,93.8488540649414,93.47138977050781
0.27103057503700256,0.2168930470943451,5,systemic,93.8488540649414,93.47138977050781
0.2710106372833252,0.21684136986732483,5,systemic,93.8488540649414,93.47138977050781
0.270989328622818,0.21680371463298798,5,systemic,93.8488540649414,93.47138977050781
0.27096793055534363,0.2167883813381195,5,systemic,93.8488540649414,93.47138977050781
0.27094560861587524,0.21676410734653473,5,systemic,93.8488540649414,93.47138977050781
0.2709249258041382,0.21667690575122833,5,systemic,93.8488540649414,93.47138977050781
0.27090054750442505,0.21658575534820557,5,systemic,93.8488540649414,93.47138977050781
0.2708781361579895,0.21653449535369873,5,systemic,93.8488540649414,93.47138977050781
0.2708548605442047,0.2165306806564331,5,systemic,93.8488540649414,93.47138977050781
