test_acc,test_loss,train_acc,dataset,i_set,train_loss
95.27971649169922,0.21316346526145935,92.410400390625,systemic,1,0.3135444223880768
95.27971649169922,0.21280330419540405,92.48067474365234,systemic,1,0.31230100989341736
95.27971649169922,0.2124573439359665,92.5860824584961,systemic,1,0.31105589866638184
95.10489654541016,0.2121259719133377,92.5860824584961,systemic,1,0.3098105192184448
95.10489654541016,0.21181166172027588,92.5860824584961,systemic,1,0.3085668087005615
95.10489654541016,0.21151508390903473,92.65635681152344,systemic,1,0.30732813477516174
95.10489654541016,0.21123701333999634,92.72663116455078,systemic,1,0.3060961663722992
95.10489654541016,0.2109779715538025,92.69149780273438,systemic,1,0.30486994981765747
95.10489654541016,0.2107393741607666,92.65635681152344,systemic,1,0.3036494255065918
94.5804214477539,0.21052207052707672,92.65635681152344,systemic,1,0.302435964345932
94.40559387207031,0.21032719314098358,92.69149780273438,systemic,1,0.30123069882392883
94.23076629638672,0.21015606820583344,92.72663116455078,systemic,1,0.3000358045101166
94.23076629638672,0.2100101262331009,92.69149780273438,systemic,1,0.2988532483577728
94.23076629638672,0.20988988876342773,92.69149780273438,systemic,1,0.29768481850624084
94.23076629638672,0.20979613065719604,92.76177215576172,systemic,1,0.29653245210647583
94.23076629638672,0.20972931385040283,92.79690551757812,systemic,1,0.29539716243743896
94.23076629638672,0.209691122174263,92.79690551757812,systemic,1,0.2942811846733093
94.23076629638672,0.20968228578567505,92.76177215576172,systemic,1,0.2931854724884033
94.23076629638672,0.20970343053340912,92.83204650878906,systemic,1,0.2921121418476105
94.23076629638672,0.2097547948360443,92.79690551757812,systemic,1,0.2910633683204651
94.23076629638672,0.20983585715293884,92.79690551757812,systemic,1,0.2900417149066925
94.23076629638672,0.20994658768177032,92.76177215576172,systemic,1,0.2890491485595703
94.40559387207031,0.21008877456188202,92.69149780273438,systemic,1,0.288086473941803
94.40559387207031,0.21026477217674255,92.65635681152344,systemic,1,0.28715673089027405
94.40559387207031,0.21047194302082062,92.69149780273438,systemic,1,0.2862589657306671
94.40559387207031,0.21071138978004456,92.65635681152344,systemic,1,0.28539353609085083
94.40559387207031,0.21098408102989197,92.62122344970703,systemic,1,0.28455889225006104
94.40559387207031,0.2112898975610733,92.62122344970703,systemic,1,0.2837604880332947
94.40559387207031,0.21162965893745422,92.72663116455078,systemic,1,0.2830007076263428
94.23076629638672,0.21200141310691833,92.79690551757812,systemic,1,0.28228604793548584
94.05594635009766,0.21240465342998505,92.93745422363281,systemic,1,0.2816114127635956
94.05594635009766,0.2128404974937439,93.0780029296875,systemic,1,0.28097426891326904
93.88111877441406,0.21331003308296204,93.0428695678711,systemic,1,0.2803766131401062
93.88111877441406,0.21380823850631714,93.0780029296875,systemic,1,0.279820054769516
93.88111877441406,0.21433162689208984,93.0428695678711,systemic,1,0.2793082892894745
93.88111877441406,0.21487410366535187,93.0428695678711,systemic,1,0.27884042263031006
93.88111877441406,0.2154301404953003,93.00772857666016,systemic,1,0.27841290831565857
93.88111877441406,0.21599827706813812,93.0780029296875,systemic,1,0.27802446484565735
93.88111877441406,0.21657569706439972,93.21855163574219,systemic,1,0.2776738703250885
93.88111877441406,0.21715836226940155,93.25369262695312,systemic,1,0.2773607671260834
93.88111877441406,0.21774126589298248,93.28882598876953,systemic,1,0.27708396315574646
93.88111877441406,0.21832096576690674,93.28882598876953,systemic,1,0.2768416404724121
93.88111877441406,0.21889474987983704,93.39424133300781,systemic,1,0.2766309380531311
93.88111877441406,0.21945858001708984,93.35910034179688,systemic,1,0.27644795179367065
93.88111877441406,0.22000697255134583,93.35910034179688,systemic,1,0.27629128098487854
93.88111877441406,0.22053180634975433,93.39424133300781,systemic,1,0.27615898847579956
93.88111877441406,0.22102943062782288,93.46450805664062,systemic,1,0.2760462164878845
93.88111877441406,0.22149983048439026,93.46450805664062,systemic,1,0.27594974637031555
93.88111877441406,0.22193992137908936,93.42937469482422,systemic,1,0.2758682370185852
93.88111877441406,0.222345232963562,93.46450805664062,systemic,1,0.275797963142395
93.88111877441406,0.22271107137203217,93.46450805664062,systemic,1,0.2757363021373749
93.88111877441406,0.22303614020347595,93.39424133300781,systemic,1,0.27568039298057556
93.88111877441406,0.2233191281557083,93.39424133300781,systemic,1,0.2756287455558777
93.88111877441406,0.22356455028057098,93.42937469482422,systemic,1,0.2755797207355499
93.88111877441406,0.2237682342529297,93.46450805664062,systemic,1,0.2755339741706848
93.88111877441406,0.2239285707473755,93.42937469482422,systemic,1,0.2754892408847809
93.88111877441406,0.22404831647872925,93.42937469482422,systemic,1,0.275443434715271
93.88111877441406,0.22412696480751038,93.42937469482422,systemic,1,0.27539533376693726
93.88111877441406,0.22416764497756958,93.42937469482422,systemic,1,0.2753455936908722
93.88111877441406,0.2241731584072113,93.42937469482422,systemic,1,0.2752950191497803
93.88111877441406,0.22414974868297577,93.42937469482422,systemic,1,0.27524334192276
93.88111877441406,0.22409836947917938,93.42937469482422,systemic,1,0.27519112825393677
93.88111877441406,0.22402387857437134,93.42937469482422,systemic,1,0.27513813972473145
93.88111877441406,0.22393040359020233,93.42937469482422,systemic,1,0.2750844359397888
93.88111877441406,0.22381997108459473,93.42937469482422,systemic,1,0.275031715631485
93.88111877441406,0.2236965149641037,93.42937469482422,systemic,1,0.2749800980091095
93.88111877441406,0.223563551902771,93.42937469482422,systemic,1,0.27492818236351013
93.88111877441406,0.22342370450496674,93.46450805664062,systemic,1,0.27487653493881226
93.88111877441406,0.2232794314622879,93.49964904785156,systemic,1,0.2748253643512726
93.88111877441406,0.22313335537910461,93.49964904785156,systemic,1,0.2747749388217926
93.88111877441406,0.2229871302843094,93.49964904785156,systemic,1,0.27472591400146484
93.88111877441406,0.22284290194511414,93.49964904785156,systemic,1,0.27467796206474304
93.88111877441406,0.22270262241363525,93.49964904785156,systemic,1,0.2746313214302063
93.88111877441406,0.2225678712129593,93.49964904785156,systemic,1,0.274586021900177
93.88111877441406,0.22243987023830414,93.49964904785156,systemic,1,0.27454182505607605
93.88111877441406,0.2223198562860489,93.49964904785156,systemic,1,0.27449876070022583
93.88111877441406,0.22220854461193085,93.53478240966797,systemic,1,0.2744567394256592
93.88111877441406,0.2221064418554306,93.53478240966797,systemic,1,0.2744155526161194
93.88111877441406,0.22201424837112427,93.5699234008789,systemic,1,0.2743752896785736
93.88111877441406,0.2219320833683014,93.5699234008789,systemic,1,0.2743355929851532
93.88111877441406,0.2218599021434784,93.5699234008789,systemic,1,0.274296373128891
93.88111877441406,0.22179777920246124,93.5699234008789,systemic,1,0.274257630109787
93.88111877441406,0.2217455506324768,93.53478240966797,systemic,1,0.27421924471855164
93.88111877441406,0.22170287370681763,93.53478240966797,systemic,1,0.27418118715286255
93.88111877441406,0.22166956961154938,93.53478240966797,systemic,1,0.27414339780807495
93.88111877441406,0.22164525091648102,93.49964904785156,systemic,1,0.2741057574748993
93.88111877441406,0.2216293215751648,93.46450805664062,systemic,1,0.2740682363510132
93.88111877441406,0.22162112593650818,93.46450805664062,systemic,1,0.274030864238739
93.88111877441406,0.22162003815174103,93.46450805664062,systemic,1,0.27399367094039917
93.88111877441406,0.2216251790523529,93.46450805664062,systemic,1,0.2739564776420593
93.88111877441406,0.221635639667511,93.46450805664062,systemic,1,0.2739194333553314
93.88111877441406,0.2216508686542511,93.46450805664062,systemic,1,0.2738826870918274
93.88111877441406,0.22166983783245087,93.46450805664062,systemic,1,0.273845911026001
93.88111877441406,0.2216920256614685,93.46450805664062,systemic,1,0.2738093137741089
93.88111877441406,0.2217167317867279,93.46450805664062,systemic,1,0.27377283573150635
93.88111877441406,0.2217438668012619,93.46450805664062,systemic,1,0.27373650670051575
93.88111877441406,0.22177080810070038,93.46450805664062,systemic,1,0.27370136976242065
93.88111877441406,0.22179709374904633,93.49964904785156,systemic,1,0.2736664116382599
93.88111877441406,0.2218220978975296,93.49964904785156,systemic,1,0.2736314833164215
93.88111877441406,0.22184523940086365,93.49964904785156,systemic,1,0.2735966742038727
93.88111877441406,0.22186614573001862,93.49964904785156,systemic,1,0.2735618054866791
93.88111877441406,0.22188463807106018,93.53478240966797,systemic,1,0.2735271453857422
93.88111877441406,0.22190053761005402,93.53478240966797,systemic,1,0.27349236607551575
93.88111877441406,0.22191376984119415,93.53478240966797,systemic,1,0.273457795381546
93.88111877441406,0.22192437946796417,93.53478240966797,systemic,1,0.2734237611293793
93.88111877441406,0.2219325751066208,93.53478240966797,systemic,1,0.2733900547027588
93.88111877441406,0.22193829715251923,93.53478240966797,systemic,1,0.27335646748542786
93.88111877441406,0.22194132208824158,93.53478240966797,systemic,1,0.27332305908203125
93.88111877441406,0.22194181382656097,93.53478240966797,systemic,1,0.2732897400856018
93.88111877441406,0.22193999588489532,93.53478240966797,systemic,1,0.27325645089149475
93.88111877441406,0.22193601727485657,93.53478240966797,systemic,1,0.2732234299182892
93.88111877441406,0.22193001210689545,93.53478240966797,systemic,1,0.27319034934043884
93.88111877441406,0.22192205488681793,93.53478240966797,systemic,1,0.2731574475765228
93.88111877441406,0.2219122052192688,93.53478240966797,systemic,1,0.2731248140335083
93.88111877441406,0.22190098464488983,93.53478240966797,systemic,1,0.27309226989746094
93.88111877441406,0.22188836336135864,93.53478240966797,systemic,1,0.27305978536605835
93.88111877441406,0.22187440097332,93.53478240966797,systemic,1,0.2730274796485901
93.88111877441406,0.22185863554477692,93.53478240966797,systemic,1,0.2729952037334442
93.70629119873047,0.22184234857559204,93.53478240966797,systemic,1,0.2729630470275879
93.70629119873047,0.2218257337808609,93.53478240966797,systemic,1,0.27293097972869873
93.70629119873047,0.221807599067688,93.53478240966797,systemic,1,0.27289876341819763
93.70629119873047,0.2217845916748047,93.5699234008789,systemic,1,0.2728671729564667
93.70629119873047,0.22175662219524384,93.5699234008789,systemic,1,0.27283528447151184
93.70629119873047,0.22172628343105316,93.53478240966797,systemic,1,0.2728031873703003
93.70629119873047,0.22169587016105652,93.53478240966797,systemic,1,0.2727711796760559
93.70629119873047,0.22166921198368073,93.53478240966797,systemic,1,0.2727396786212921
93.70629119873047,0.22164784371852875,93.53478240966797,systemic,1,0.2727084755897522
93.70629119873047,0.22163167595863342,93.53478240966797,systemic,1,0.27267736196517944
93.70629119873047,0.22161787748336792,93.53478240966797,systemic,1,0.2726465165615082
93.70629119873047,0.2216043621301651,93.53478240966797,systemic,1,0.272615909576416
93.70629119873047,0.22158677875995636,93.53478240966797,systemic,1,0.27258557081222534
93.70629119873047,0.22157134115695953,93.53478240966797,systemic,1,0.27255508303642273
93.70629119873047,0.22155804932117462,93.53478240966797,systemic,1,0.2725245952606201
93.70629119873047,0.221549391746521,93.53478240966797,systemic,1,0.2724941670894623
93.70629119873047,0.22154459357261658,93.53478240966797,systemic,1,0.2724635601043701
93.70629119873047,0.22154276072978973,93.53478240966797,systemic,1,0.2724328339099884
93.70629119873047,0.22154276072978973,93.53478240966797,systemic,1,0.2724020779132843
93.70629119873047,0.22154295444488525,93.53478240966797,systemic,1,0.2723709046840668
93.70629119873047,0.22154158353805542,93.53478240966797,systemic,1,0.27234023809432983
93.70629119873047,0.221537783741951,93.53478240966797,systemic,1,0.27230942249298096
93.70629119873047,0.221530944108963,93.53478240966797,systemic,1,0.27227815985679626
93.70629119873047,0.22152210772037506,93.53478240966797,systemic,1,0.27224743366241455
93.70629119873047,0.22151224315166473,93.53478240966797,systemic,1,0.27221643924713135
93.70629119873047,0.22150073945522308,93.53478240966797,systemic,1,0.27218562364578247
93.70629119873047,0.22149105370044708,93.53478240966797,systemic,1,0.2721547782421112
93.70629119873047,0.22148151695728302,93.49964904785156,systemic,1,0.2721237242221832
93.70629119873047,0.22147086262702942,93.49964904785156,systemic,1,0.2720925211906433
93.70629119873047,0.22145797312259674,93.49964904785156,systemic,1,0.2720612585544586
93.70629119873047,0.2214430570602417,93.49964904785156,systemic,1,0.27202996611595154
93.70629119873047,0.22142593562602997,93.49964904785156,systemic,1,0.2719985842704773
93.70629119873047,0.22140666842460632,93.49964904785156,systemic,1,0.27196696400642395
93.70629119873047,0.22138623893260956,93.49964904785156,systemic,1,0.27193528413772583
93.70629119873047,0.22136704623699188,93.49964904785156,systemic,1,0.2719036936759949
93.70629119873047,0.22134925425052643,93.49964904785156,systemic,1,0.271871954202652
93.70629119873047,0.2213328778743744,93.49964904785156,systemic,1,0.27183997631073
93.70629119873047,0.2213141918182373,93.49964904785156,systemic,1,0.271808385848999
93.70629119873047,0.2212923765182495,93.49964904785156,systemic,1,0.27177658677101135
93.70629119873047,0.2212694138288498,93.49964904785156,systemic,1,0.27174463868141174
93.70629119873047,0.22124646604061127,93.49964904785156,systemic,1,0.2717130780220032
93.70629119873047,0.2212235927581787,93.49964904785156,systemic,1,0.27168112993240356
93.70629119873047,0.22120331227779388,93.49964904785156,systemic,1,0.27164939045906067
93.70629119873047,0.2211848497390747,93.49964904785156,systemic,1,0.2716176211833954
93.70629119873047,0.2211645096540451,93.49964904785156,systemic,1,0.2715855836868286
93.70629119873047,0.22114576399326324,93.49964904785156,systemic,1,0.2715536952018738
93.70629119873047,0.2211277186870575,93.49964904785156,systemic,1,0.2715217173099518
93.70629119873047,0.22110868990421295,93.49964904785156,systemic,1,0.27148982882499695
93.70629119873047,0.221086323261261,93.49964904785156,systemic,1,0.2714579403400421
93.70629119873047,0.2210666835308075,93.49964904785156,systemic,1,0.2714255750179291
93.70629119873047,0.22105053067207336,93.49964904785156,systemic,1,0.27139362692832947
93.70629119873047,0.22103267908096313,93.49964904785156,systemic,1,0.27136123180389404
93.70629119873047,0.22100704908370972,93.49964904785156,systemic,1,0.27132803201675415
93.70629119873047,0.2209850400686264,93.49964904785156,systemic,1,0.27129480242729187
93.70629119873047,0.2209656685590744,93.53478240966797,systemic,1,0.27126267552375793
93.70629119873047,0.22095391154289246,93.53478240966797,systemic,1,0.27123063802719116
93.70629119873047,0.2209504246711731,93.53478240966797,systemic,1,0.27119770646095276
93.70629119873047,0.2209501415491104,93.53478240966797,systemic,1,0.2711638808250427
93.70629119873047,0.2209426760673523,93.53478240966797,systemic,1,0.27113011479377747
93.70629119873047,0.2209295630455017,93.53478240966797,systemic,1,0.2710966169834137
93.70629119873047,0.2209155112504959,93.53478240966797,systemic,1,0.2710629105567932
93.88111877441406,0.22090116143226624,93.53478240966797,systemic,1,0.27102938294410706
93.88111877441406,0.22088177502155304,93.53478240966797,systemic,1,0.2709958851337433
93.88111877441406,0.22086277604103088,93.53478240966797,systemic,1,0.27096158266067505
93.88111877441406,0.22084756195545197,93.53478240966797,systemic,1,0.2709275782108307
93.88111877441406,0.22083058953285217,93.5699234008789,systemic,1,0.27089306712150574
93.88111877441406,0.22081658244132996,93.5699234008789,systemic,1,0.27085837721824646
93.88111877441406,0.2208056002855301,93.5699234008789,systemic,1,0.2708239257335663
93.88111877441406,0.2207915484905243,93.5699234008789,systemic,1,0.27078908681869507
93.88111877441406,0.22077591717243195,93.60505676269531,systemic,1,0.27075403928756714
93.88111877441406,0.2207593321800232,93.60505676269531,systemic,1,0.27071890234947205
93.88111877441406,0.22074006497859955,93.60505676269531,systemic,1,0.2706834673881531
93.88111877441406,0.22071333229541779,93.60505676269531,systemic,1,0.2706478238105774
93.88111877441406,0.22068427503108978,93.60505676269531,systemic,1,0.2706121504306793
93.88111877441406,0.2206580489873886,93.60505676269531,systemic,1,0.2705762982368469
93.88111877441406,0.22063928842544556,93.60505676269531,systemic,1,0.2705402076244354
93.88111877441406,0.22061669826507568,93.60505676269531,systemic,1,0.2705039978027344
93.88111877441406,0.22059468924999237,93.60505676269531,systemic,1,0.27046746015548706
93.88111877441406,0.22057217359542847,93.60505676269531,systemic,1,0.27043089270591736
93.88111877441406,0.22055208683013916,93.60505676269531,systemic,1,0.2703942656517029
93.88111877441406,0.22053316235542297,93.60505676269531,systemic,1,0.2703574299812317
93.88111877441406,0.22051110863685608,93.60505676269531,systemic,1,0.2703203558921814
93.88111877441406,0.22048138082027435,93.60505676269531,systemic,1,0.2702831029891968
93.88111877441406,0.2204534262418747,93.60505676269531,systemic,1,0.27024540305137634
93.88111877441406,0.22042599320411682,93.60505676269531,systemic,1,0.27020758390426636
93.88111877441406,0.22039835155010223,93.60505676269531,systemic,1,0.2701694369316101
93.88111877441406,0.22037044167518616,93.60505676269531,systemic,1,0.2701312303543091
93.88111877441406,0.22034192085266113,93.60505676269531,systemic,1,0.2700923681259155
93.88111877441406,0.22031870484352112,93.60505676269531,systemic,1,0.2700531780719757
93.88111877441406,0.2203003168106079,93.60505676269531,systemic,1,0.2700136601924896
93.88111877441406,0.22028519213199615,93.60505676269531,systemic,1,0.26997366547584534
93.88111877441406,0.22026631236076355,93.60505676269531,systemic,1,0.26993420720100403
93.88111877441406,0.22024397552013397,93.60505676269531,systemic,1,0.26989415287971497
93.88111877441406,0.2202165573835373,93.60505676269531,systemic,1,0.2698534429073334
93.88111877441406,0.22018779814243317,93.60505676269531,systemic,1,0.26981261372566223
93.88111877441406,0.22016049921512604,93.60505676269531,systemic,1,0.2697718143463135
93.88111877441406,0.22013692557811737,93.7104721069336,systemic,1,0.2697305679321289
93.88111877441406,0.22011786699295044,93.67533111572266,systemic,1,0.2696888744831085
93.88111877441406,0.22010044753551483,93.67533111572266,systemic,1,0.26964735984802246
93.88111877441406,0.220081627368927,93.67533111572266,systemic,1,0.2696053981781006
93.88111877441406,0.2200622260570526,93.67533111572266,systemic,1,0.26956281065940857
93.88111877441406,0.22004462778568268,93.67533111572266,systemic,1,0.26951995491981506
93.88111877441406,0.22002682089805603,93.7104721069336,systemic,1,0.2694770395755768
93.88111877441406,0.22000834345817566,93.67533111572266,systemic,1,0.2694336175918579
93.88111877441406,0.21998752653598785,93.67533111572266,systemic,1,0.26938962936401367
93.88111877441406,0.21996451914310455,93.67533111572266,systemic,1,0.26934534311294556
93.88111877441406,0.2199401557445526,93.67533111572266,systemic,1,0.2693006098270416
93.88111877441406,0.21991461515426636,93.67533111572266,systemic,1,0.2692551910877228
93.88111877441406,0.2198888063430786,93.67533111572266,systemic,1,0.2692093849182129
93.88111877441406,0.21986375749111176,93.67533111572266,systemic,1,0.26916322112083435
93.88111877441406,0.2198392152786255,93.64019775390625,systemic,1,0.26911661028862
93.88111877441406,0.21981573104858398,93.64019775390625,systemic,1,0.2690693438053131
93.88111877441406,0.21979373693466187,93.64019775390625,systemic,1,0.2690216600894928
93.88111877441406,0.21977339684963226,93.64019775390625,systemic,1,0.26897385716438293
93.88111877441406,0.21975530683994293,93.64019775390625,systemic,1,0.26892662048339844
93.88111877441406,0.21973904967308044,93.64019775390625,systemic,1,0.26887956261634827
93.88111877441406,0.21972444653511047,93.64019775390625,systemic,1,0.268831729888916
93.88111877441406,0.21970975399017334,93.64019775390625,systemic,1,0.26878392696380615
93.88111877441406,0.21969367563724518,93.64019775390625,systemic,1,0.2687363624572754
93.88111877441406,0.21967530250549316,93.64019775390625,systemic,1,0.26868826150894165
93.88111877441406,0.21965493261814117,93.64019775390625,systemic,1,0.26863953471183777
93.88111877441406,0.2196313887834549,93.64019775390625,systemic,1,0.2685900628566742
93.88111877441406,0.21960438787937164,93.64019775390625,systemic,1,0.2685401141643524
93.88111877441406,0.219574972987175,93.67533111572266,systemic,1,0.26848945021629333
93.88111877441406,0.21954235434532166,93.67533111572266,systemic,1,0.2684383690357208
93.88111877441406,0.21950781345367432,93.67533111572266,systemic,1,0.26838698983192444
93.88111877441406,0.219473198056221,93.67533111572266,systemic,1,0.2683359682559967
93.88111877441406,0.2194371521472931,93.67533111572266,systemic,1,0.26828473806381226
93.88111877441406,0.2194015085697174,93.67533111572266,systemic,1,0.2682334780693054
93.88111877441406,0.21936383843421936,93.67533111572266,systemic,1,0.26818230748176575
93.88111877441406,0.2193261831998825,93.67533111572266,systemic,1,0.26813045144081116
93.88111877441406,0.21929015219211578,93.67533111572266,systemic,1,0.2680778503417969
93.88111877441406,0.2192559838294983,93.64019775390625,systemic,1,0.268024742603302
93.88111877441406,0.21922308206558228,93.64019775390625,systemic,1,0.26797088980674744
93.88111877441406,0.21919141709804535,93.64019775390625,systemic,1,0.26791679859161377
93.88111877441406,0.21916015446186066,93.64019775390625,systemic,1,0.26786190271377563
93.88111877441406,0.21913163363933563,93.64019775390625,systemic,1,0.26780644059181213
93.88111877441406,0.21910420060157776,93.60505676269531,systemic,1,0.2677505612373352
93.70629119873047,0.21907582879066467,93.60505676269531,systemic,1,0.2676928639411926
93.70629119873047,0.2190457582473755,93.60505676269531,systemic,1,0.2676330804824829
93.70629119873047,0.2190118283033371,93.60505676269531,systemic,1,0.26757436990737915
93.70629119873047,0.21899005770683289,93.60505676269531,systemic,1,0.26751887798309326
93.70629119873047,0.21897061169147491,93.60505676269531,systemic,1,0.2674596905708313
93.70629119873047,0.2189451903104782,93.60505676269531,systemic,1,0.2673983871936798
93.70629119873047,0.21891051530838013,93.64019775390625,systemic,1,0.26733747124671936
