train_loss,test_acc,i_set,train_acc,dataset,test_loss
0.32707977294921875,93.19371795654297,2,92.58348083496094,systemic,0.3109908401966095
0.3264491558074951,93.36824035644531,2,92.58348083496094,systemic,0.31042933464050293
0.32581356167793274,93.36824035644531,2,92.58348083496094,systemic,0.3098656237125397
0.3251773715019226,93.36824035644531,2,92.58348083496094,systemic,0.309299498796463
0.32453808188438416,93.36824035644531,2,92.58348083496094,systemic,0.3087282180786133
0.3238934576511383,93.36824035644531,2,92.6186294555664,systemic,0.30815085768699646
0.3232415020465851,93.36824035644531,2,92.6186294555664,systemic,0.30756765604019165
0.32258111238479614,93.36824035644531,2,92.6186294555664,systemic,0.306976854801178
0.3219122290611267,93.36824035644531,2,92.6186294555664,systemic,0.3063780665397644
0.32123497128486633,93.36824035644531,2,92.65377807617188,systemic,0.3057716190814972
0.32054921984672546,93.36824035644531,2,92.65377807617188,systemic,0.30515748262405396
0.3198546767234802,93.36824035644531,2,92.65377807617188,systemic,0.304535835981369
0.31915098428726196,93.36824035644531,2,92.68892669677734,systemic,0.30390605330467224
0.31843796372413635,93.36824035644531,2,92.68892669677734,systemic,0.30326783657073975
0.3177153170108795,93.36824035644531,2,92.68892669677734,systemic,0.30262136459350586
0.31698307394981384,93.36824035644531,2,92.65377807617188,systemic,0.3019663393497467
0.3162411153316498,93.54275512695312,2,92.65377807617188,systemic,0.30130279064178467
0.31548985838890076,93.71727752685547,2,92.65377807617188,systemic,0.3006308078765869
0.31472885608673096,93.54275512695312,2,92.65377807617188,systemic,0.29994985461235046
0.3139582574367523,93.54275512695312,2,92.65377807617188,systemic,0.2992614507675171
0.3131783604621887,93.54275512695312,2,92.65377807617188,systemic,0.2985645830631256
0.3123886287212372,93.36824035644531,2,92.65377807617188,systemic,0.29785916209220886
0.31158941984176636,93.36824035644531,2,92.68892669677734,systemic,0.2971450984477997
0.3107808828353882,93.36824035644531,2,92.68892669677734,systemic,0.29642707109451294
0.30996450781822205,93.36824035644531,2,92.68892669677734,systemic,0.29570436477661133
0.30914127826690674,93.36824035644531,2,92.72407531738281,systemic,0.294974148273468
0.3083097040653229,93.19371795654297,2,92.86467742919922,systemic,0.2942356765270233
0.30746960639953613,93.19371795654297,2,92.82952880859375,systemic,0.29348990321159363
0.30662116408348083,93.19371795654297,2,92.86467742919922,systemic,0.29273733496665955
0.30576372146606445,93.19371795654297,2,92.93497467041016,systemic,0.2919780910015106
0.30489757657051086,93.01919555664062,2,92.97012329101562,systemic,0.2912129759788513
0.3040231168270111,93.01919555664062,2,92.97012329101562,systemic,0.2904418110847473
0.3031404912471771,92.84468078613281,2,92.97012329101562,systemic,0.2896650731563568
0.3022502660751343,92.84468078613281,2,92.89982604980469,systemic,0.28888335824012756
0.3013525903224945,92.84468078613281,2,92.93497467041016,systemic,0.2880970537662506
0.30044808983802795,92.84468078613281,2,92.93497467041016,systemic,0.2873063087463379
0.29953721165657043,92.67015838623047,2,93.0052719116211,systemic,0.2865113914012909
0.2986205816268921,92.67015838623047,2,93.0052719116211,systemic,0.28571194410324097
0.297698974609375,92.67015838623047,2,93.07556915283203,systemic,0.2849092483520508
0.2967730164527893,92.49563598632812,2,93.07556915283203,systemic,0.2841053307056427
0.29584336280822754,92.67015838623047,2,93.1107177734375,systemic,0.28330090641975403
0.2949104607105255,92.67015838623047,2,93.1107177734375,systemic,0.28249573707580566
0.2939754128456116,92.67015838623047,2,93.1107177734375,systemic,0.281690388917923
0.29303860664367676,92.84468078613281,2,93.1107177734375,systemic,0.2808867394924164
0.29210108518600464,92.84468078613281,2,93.14586639404297,systemic,0.280084490776062
0.2911631762981415,92.67015838623047,2,93.07556915283203,systemic,0.2792840301990509
0.2902255952358246,92.84468078613281,2,93.04042053222656,systemic,0.27848660945892334
0.2892889678478241,92.84468078613281,2,93.1107177734375,systemic,0.2776925265789032
0.28835412859916687,93.01919555664062,2,93.04042053222656,systemic,0.27690330147743225
0.28742292523384094,92.84468078613281,2,93.0052719116211,systemic,0.2761191129684448
0.286496102809906,93.19371795654297,2,93.0052719116211,systemic,0.27534133195877075
0.2855748236179352,93.36824035644531,2,93.04042053222656,systemic,0.27457207441329956
0.2846599817276001,93.36824035644531,2,93.04042053222656,systemic,0.27381181716918945
0.28375309705734253,93.36824035644531,2,93.0052719116211,systemic,0.2730613350868225
0.2828560769557953,93.54275512695312,2,93.0052719116211,systemic,0.27232301235198975
0.28197023272514343,93.54275512695312,2,93.0052719116211,systemic,0.27160021662712097
0.2810969054698944,93.54275512695312,2,93.0052719116211,systemic,0.2708950340747833
0.2802371084690094,93.54275512695312,2,92.97012329101562,systemic,0.27020740509033203
0.2793925702571869,93.54275512695312,2,92.93497467041016,systemic,0.2695366442203522
0.27856460213661194,93.54275512695312,2,92.97012329101562,systemic,0.26888343691825867
0.2777532637119293,93.36824035644531,2,92.97012329101562,systemic,0.26824814081192017
0.27696043252944946,93.36824035644531,2,92.89982604980469,systemic,0.26763495802879333
0.27619338035583496,93.36824035644531,2,92.89982604980469,systemic,0.26704826951026917
0.27544575929641724,93.54275512695312,2,92.93497467041016,systemic,0.2664852738380432
0.27471813559532166,93.54275512695312,2,92.93497467041016,systemic,0.2659488916397095
0.2740197777748108,93.54275512695312,2,92.93497467041016,systemic,0.2654404044151306
0.2733514606952667,93.54275512695312,2,92.93497467041016,systemic,0.2649562954902649
0.27270469069480896,93.36824035644531,2,92.93497467041016,systemic,0.2644990086555481
0.2720859944820404,93.36824035644531,2,92.89982604980469,systemic,0.264070600271225
0.2714976966381073,93.54275512695312,2,92.89982604980469,systemic,0.2636723518371582
0.2709404230117798,93.71727752685547,2,92.89982604980469,systemic,0.26330384612083435
0.2704113721847534,93.89179992675781,2,92.89982604980469,systemic,0.26296377182006836
0.26991045475006104,93.71727752685547,2,92.89982604980469,systemic,0.26265332102775574
0.2694404721260071,93.89179992675781,2,92.89982604980469,systemic,0.26237085461616516
0.26900121569633484,93.71727752685547,2,92.97012329101562,systemic,0.26211878657341003
0.26859232783317566,93.89179992675781,2,93.04042053222656,systemic,0.2618941068649292
0.2682137191295624,93.89179992675781,2,93.14586639404297,systemic,0.2616991698741913
0.2678638994693756,93.89179992675781,2,93.18102264404297,systemic,0.2615335285663605
0.2675425708293915,93.89179992675781,2,93.14586639404297,systemic,0.26139697432518005
0.26725026965141296,94.24083709716797,2,93.2513198852539,systemic,0.2612866759300232
0.26698538661003113,94.24083709716797,2,93.28646850585938,systemic,0.26120030879974365
0.26674750447273254,94.24083709716797,2,93.2513198852539,systemic,0.26113376021385193
0.2665349245071411,94.24083709716797,2,93.28646850585938,systemic,0.26108676195144653
0.26634567975997925,94.24083709716797,2,93.2513198852539,systemic,0.26105886697769165
0.2661778926849365,94.24083709716797,2,93.39191436767578,systemic,0.2610456049442291
0.2660300135612488,94.24083709716797,2,93.39191436767578,systemic,0.2610439360141754
0.26590242981910706,94.24083709716797,2,93.39191436767578,systemic,0.2610556185245514
0.26579156517982483,94.24083709716797,2,93.35676574707031,systemic,0.26107725501060486
0.26569557189941406,94.24083709716797,2,93.35676574707031,systemic,0.2611047327518463
0.26561203598976135,94.06631469726562,2,93.39191436767578,systemic,0.2611381709575653
0.26554083824157715,94.06631469726562,2,93.42706298828125,systemic,0.26117557287216187
0.26547983288764954,94.06631469726562,2,93.49736022949219,systemic,0.26121413707733154
0.2654268443584442,94.06631469726562,2,93.49736022949219,systemic,0.26125138998031616
0.2653809189796448,94.06631469726562,2,93.49736022949219,systemic,0.2612835168838501
0.2653402090072632,94.06631469726562,2,93.53251647949219,systemic,0.26131099462509155
0.26530373096466064,94.06631469726562,2,93.53251647949219,systemic,0.2613353431224823
0.2652698755264282,94.24083709716797,2,93.53251647949219,systemic,0.2613545060157776
0.26523759961128235,94.24083709716797,2,93.53251647949219,systemic,0.2613659203052521
0.26520654559135437,94.24083709716797,2,93.60281372070312,systemic,0.2613692581653595
0.265175998210907,94.24083709716797,2,93.56766510009766,systemic,0.2613646984100342
0.26514536142349243,94.24083709716797,2,93.56766510009766,systemic,0.26135289669036865
0.2651139497756958,94.24083709716797,2,93.56766510009766,systemic,0.2613326907157898
0.26508110761642456,94.24083709716797,2,93.56766510009766,systemic,0.26130327582359314
0.26504573225975037,94.24083709716797,2,93.56766510009766,systemic,0.26126447319984436
0.265005886554718,94.24083709716797,2,93.56766510009766,systemic,0.2612077593803406
0.2649626135826111,94.24083709716797,2,93.56766510009766,systemic,0.26115351915359497
0.26491644978523254,94.24083709716797,2,93.56766510009766,systemic,0.2610838711261749
0.2648761570453644,94.24083709716797,2,93.53251647949219,systemic,0.26101353764533997
0.264835923910141,94.24083709716797,2,93.53251647949219,systemic,0.26094046235084534
0.26479536294937134,94.24083709716797,2,93.53251647949219,systemic,0.2608658969402313
0.2647547125816345,94.24083709716797,2,93.53251647949219,systemic,0.2607904374599457
0.2647145688533783,94.24083709716797,2,93.53251647949219,systemic,0.26071447134017944
0.2646745443344116,94.24083709716797,2,93.53251647949219,systemic,0.2606385052204132
0.2646354138851166,94.24083709716797,2,93.49736022949219,systemic,0.26056259870529175
0.26459717750549316,94.24083709716797,2,93.49736022949219,systemic,0.2604866921901703
0.2645595967769623,94.24083709716797,2,93.49736022949219,systemic,0.2604116201400757
0.2645232081413269,94.24083709716797,2,93.49736022949219,systemic,0.26033928990364075
0.26448801159858704,94.24083709716797,2,93.49736022949219,systemic,0.26027020812034607
0.26445385813713074,94.24083709716797,2,93.49736022949219,systemic,0.26020437479019165
0.26442059874534607,94.24083709716797,2,93.49736022949219,systemic,0.26014089584350586
0.26438799500465393,94.24083709716797,2,93.53251647949219,systemic,0.26007917523384094
0.2643558084964752,94.24083709716797,2,93.53251647949219,systemic,0.2600199580192566
0.2643241882324219,94.06631469726562,2,93.53251647949219,systemic,0.25996312499046326
0.26429322361946106,94.06631469726562,2,93.53251647949219,systemic,0.25990867614746094
0.2642626166343689,94.06631469726562,2,93.53251647949219,systemic,0.25985583662986755
0.26423224806785583,94.06631469726562,2,93.53251647949219,systemic,0.25980520248413086
0.2642022967338562,94.06631469726562,2,93.53251647949219,systemic,0.2597583830356598
0.2641725540161133,94.06631469726562,2,93.53251647949219,systemic,0.2597140669822693
0.264143168926239,94.06631469726562,2,93.53251647949219,systemic,0.2596719563007355
0.26411375403404236,94.06631469726562,2,93.53251647949219,systemic,0.25963136553764343
0.2640842795372009,94.06631469726562,2,93.53251647949219,systemic,0.25959211587905884
0.2640549838542938,94.06631469726562,2,93.56766510009766,systemic,0.2595539093017578
0.26402583718299866,94.06631469726562,2,93.56766510009766,systemic,0.25951695442199707
0.26399651169776917,94.06631469726562,2,93.56766510009766,systemic,0.259481817483902
0.2639673352241516,94.06631469726562,2,93.56766510009766,systemic,0.25944823026657104
0.26393836736679077,94.06631469726562,2,93.56766510009766,systemic,0.2594158947467804
0.26390939950942993,94.24083709716797,2,93.56766510009766,systemic,0.2593838572502136
0.2638804614543915,94.24083709716797,2,93.53251647949219,systemic,0.2593527138233185
0.2638518214225769,94.24083709716797,2,93.53251647949219,systemic,0.25932225584983826
0.2638233006000519,94.24083709716797,2,93.53251647949219,systemic,0.25929316878318787
0.2637951672077179,94.24083709716797,2,93.53251647949219,systemic,0.2592643201351166
0.2637672424316406,94.24083709716797,2,93.53251647949219,systemic,0.2592349052429199
0.26373931765556335,94.24083709716797,2,93.53251647949219,systemic,0.2592058777809143
0.2637116014957428,94.24083709716797,2,93.53251647949219,systemic,0.25917747616767883
0.2636840343475342,94.24083709716797,2,93.53251647949219,systemic,0.2591491639614105
0.2636565566062927,94.24083709716797,2,93.53251647949219,systemic,0.2591210901737213
0.26362910866737366,94.24083709716797,2,93.53251647949219,systemic,0.2590925395488739
0.2636016011238098,94.24083709716797,2,93.53251647949219,systemic,0.2590637803077698
0.26357418298721313,94.24083709716797,2,93.56766510009766,systemic,0.2590351104736328
0.26354676485061646,94.24083709716797,2,93.56766510009766,systemic,0.2590065896511078
0.2635193467140198,94.24083709716797,2,93.53251647949219,systemic,0.2589780390262604
0.2634921371936798,94.24083709716797,2,93.53251647949219,systemic,0.25894978642463684
0.26346516609191895,94.24083709716797,2,93.49736022949219,systemic,0.2589208781719208
0.2634381651878357,94.24083709716797,2,93.49736022949219,systemic,0.25889089703559875
0.26341116428375244,94.24083709716797,2,93.49736022949219,systemic,0.25885942578315735
0.2633841931819916,94.24083709716797,2,93.49736022949219,systemic,0.25882717967033386
0.2633574604988098,94.24083709716797,2,93.49736022949219,systemic,0.25879523158073425
0.2633306682109833,94.24083709716797,2,93.49736022949219,systemic,0.25876352190971375
0.26330381631851196,94.24083709716797,2,93.49736022949219,systemic,0.2587316930294037
0.26327693462371826,94.24083709716797,2,93.49736022949219,systemic,0.2586996853351593
0.2632499933242798,94.24083709716797,2,93.49736022949219,systemic,0.2586665153503418
0.2632231116294861,94.24083709716797,2,93.49736022949219,systemic,0.25863268971443176
0.2631961703300476,94.24083709716797,2,93.49736022949219,systemic,0.258599191904068
0.26316899061203003,94.24083709716797,2,93.49736022949219,systemic,0.2585654854774475
0.2631419003009796,94.24083709716797,2,93.49736022949219,systemic,0.2585313022136688
0.26311489939689636,94.24083709716797,2,93.49736022949219,systemic,0.25849682092666626
0.26308804750442505,94.24083709716797,2,93.49736022949219,systemic,0.2584625780582428
0.26306113600730896,94.24083709716797,2,93.49736022949219,systemic,0.2584286630153656
0.2630341947078705,94.24083709716797,2,93.49736022949219,systemic,0.25839489698410034
0.2630069851875305,94.24083709716797,2,93.49736022949219,systemic,0.25836148858070374
0.2629797160625458,94.24083709716797,2,93.49736022949219,systemic,0.2583285868167877
0.2629523277282715,94.24083709716797,2,93.49736022949219,systemic,0.2582944333553314
0.2629246115684509,94.24083709716797,2,93.49736022949219,systemic,0.2582591474056244
0.26289671659469604,94.24083709716797,2,93.49736022949219,systemic,0.258224219083786
0.2628687024116516,94.24083709716797,2,93.49736022949219,systemic,0.25819069147109985
0.2628404498100281,94.24083709716797,2,93.49736022949219,systemic,0.25815847516059875
0.2628118693828583,94.24083709716797,2,93.49736022949219,systemic,0.25812774896621704
0.2627832293510437,94.24083709716797,2,93.49736022949219,systemic,0.25809744000434875
0.2627544105052948,94.24083709716797,2,93.49736022949219,systemic,0.25806543231010437
0.2627253532409668,94.24083709716797,2,93.49736022949219,systemic,0.2580319344997406
0.262695848941803,94.24083709716797,2,93.49736022949219,systemic,0.2579992413520813
0.2626664936542511,94.24083709716797,2,93.49736022949219,systemic,0.25796908140182495
0.2626369297504425,94.24083709716797,2,93.49736022949219,systemic,0.25794097781181335
0.26260748505592346,94.24083709716797,2,93.49736022949219,systemic,0.25791269540786743
0.26257792115211487,94.24083709716797,2,93.49736022949219,systemic,0.25788310170173645
0.2625482678413391,94.24083709716797,2,93.49736022949219,systemic,0.2578531503677368
0.26251891255378723,94.24083709716797,2,93.49736022949219,systemic,0.25782251358032227
0.2624894976615906,94.24083709716797,2,93.49736022949219,systemic,0.25779294967651367
0.26245972514152527,94.24083709716797,2,93.49736022949219,systemic,0.2577636241912842
0.26242971420288086,94.24083709716797,2,93.49736022949219,systemic,0.2577349543571472
0.26239922642707825,94.24083709716797,2,93.49736022949219,systemic,0.25770509243011475
0.2623685896396637,94.24083709716797,2,93.49736022949219,systemic,0.25767430663108826
0.26233747601509094,94.24083709716797,2,93.49736022949219,systemic,0.25764334201812744
0.26230588555336,94.24083709716797,2,93.49736022949219,systemic,0.25761204957962036
0.26227355003356934,94.24083709716797,2,93.49736022949219,systemic,0.2575806975364685
0.26224109530448914,94.24083709716797,2,93.49736022949219,systemic,0.2575494945049286
0.2622087597846985,94.24083709716797,2,93.49736022949219,systemic,0.25751861929893494
0.2621763348579407,94.24083709716797,2,93.49736022949219,systemic,0.2574882507324219
0.26214396953582764,94.24083709716797,2,93.49736022949219,systemic,0.25745680928230286
0.2621113359928131,94.24083709716797,2,93.49736022949219,systemic,0.25742393732070923
0.26207801699638367,94.24083709716797,2,93.49736022949219,systemic,0.25739040970802307
0.26204392313957214,94.24083709716797,2,93.49736022949219,systemic,0.25735580921173096
0.26200899481773376,94.24083709716797,2,93.49736022949219,systemic,0.25732219219207764
0.26197367906570435,94.24083709716797,2,93.49736022949219,systemic,0.2572895884513855
0.26193904876708984,94.24083709716797,2,93.49736022949219,systemic,0.25725775957107544
0.2619045078754425,94.24083709716797,2,93.49736022949219,systemic,0.2572248876094818
0.26186999678611755,94.24083709716797,2,93.49736022949219,systemic,0.25719112157821655
0.26183605194091797,94.24083709716797,2,93.49736022949219,systemic,0.25715720653533936
0.26180213689804077,94.24083709716797,2,93.49736022949219,systemic,0.25712311267852783
0.2617679536342621,94.24083709716797,2,93.49736022949219,systemic,0.25708848237991333
0.2617332637310028,94.24083709716797,2,93.49736022949219,systemic,0.25705450773239136
0.2616981267929077,94.24083709716797,2,93.49736022949219,systemic,0.25701993703842163
0.2616625428199768,94.24083709716797,2,93.49736022949219,systemic,0.2569851577281952
0.26162639260292053,94.24083709716797,2,93.49736022949219,systemic,0.25695082545280457
0.26159003376960754,94.24083709716797,2,93.49736022949219,systemic,0.25691652297973633
0.2615536153316498,94.24083709716797,2,93.49736022949219,systemic,0.2568818926811218
0.2615169286727905,94.24083709716797,2,93.49736022949219,systemic,0.2568466365337372
0.26147982478141785,94.24083709716797,2,93.49736022949219,systemic,0.25681111216545105
0.2614423632621765,94.24083709716797,2,93.49736022949219,systemic,0.2567756474018097
0.26140445470809937,94.24083709716797,2,93.49736022949219,systemic,0.2567397952079773
0.26136624813079834,94.24083709716797,2,93.49736022949219,systemic,0.2567043900489807
0.261327862739563,94.24083709716797,2,93.49736022949219,systemic,0.25666919350624084
0.26128917932510376,94.24083709716797,2,93.49736022949219,systemic,0.25663381814956665
0.2612502872943878,94.24083709716797,2,93.49736022949219,systemic,0.25659850239753723
0.2612110674381256,94.24083709716797,2,93.49736022949219,systemic,0.2565625309944153
0.26117125153541565,94.24083709716797,2,93.49736022949219,systemic,0.25652605295181274
0.26113080978393555,94.24083709716797,2,93.49736022949219,systemic,0.2564893364906311
0.2610902786254883,94.24083709716797,2,93.49736022949219,systemic,0.25645244121551514
0.26104968786239624,94.24083709716797,2,93.49736022949219,systemic,0.2564155161380768
0.2610090374946594,94.24083709716797,2,93.53251647949219,systemic,0.2563783526420593
0.2609681487083435,94.24083709716797,2,93.53251647949219,systemic,0.2563411593437195
0.2609268128871918,94.24083709716797,2,93.53251647949219,systemic,0.25630298256874084
0.2608851492404938,94.24083709716797,2,93.53251647949219,systemic,0.2562630772590637
0.26084303855895996,94.24083709716797,2,93.49736022949219,systemic,0.25622159242630005
0.2608002722263336,94.24083709716797,2,93.49736022949219,systemic,0.2561783492565155
0.2607569098472595,94.24083709716797,2,93.49736022949219,systemic,0.2561350464820862
0.2607131004333496,94.24083709716797,2,93.53251647949219,systemic,0.2560916543006897
0.2606687843799591,94.24083709716797,2,93.53251647949219,systemic,0.2560480535030365
0.26062366366386414,94.24083709716797,2,93.53251647949219,systemic,0.2560039162635803
0.2605777978897095,94.24083709716797,2,93.53251647949219,systemic,0.2559598982334137
0.26053115725517273,94.24083709716797,2,93.53251647949219,systemic,0.2559163570404053
0.2604837715625763,94.24083709716797,2,93.53251647949219,systemic,0.25587227940559387
0.26043570041656494,94.24083709716797,2,93.53251647949219,systemic,0.25582918524742126
0.26038795709609985,94.24083709716797,2,93.53251647949219,systemic,0.2557860016822815
0.26033908128738403,94.24083709716797,2,93.53251647949219,systemic,0.2557421624660492
0.2602900266647339,94.24083709716797,2,93.53251647949219,systemic,0.2556985020637512
0.2602407932281494,94.24083709716797,2,93.53251647949219,systemic,0.25565406680107117
0.2601911425590515,94.24083709716797,2,93.56766510009766,systemic,0.25560787320137024
0.2601407766342163,94.24083709716797,2,93.53251647949219,systemic,0.2555609345436096
0.26008957624435425,94.24083709716797,2,93.56766510009766,systemic,0.25551408529281616
0.26003777980804443,94.24083709716797,2,93.56766510009766,systemic,0.25546765327453613
0.25998595356941223,94.24083709716797,2,93.56766510009766,systemic,0.2554200291633606
0.2599339187145233,94.24083709716797,2,93.56766510009766,systemic,0.25537121295928955
0.2598811686038971,94.24083709716797,2,93.53251647949219,systemic,0.25532081723213196
0.25982803106307983,94.24083709716797,2,93.53251647949219,systemic,0.25526905059814453
0.25977417826652527,94.24083709716797,2,93.53251647949219,systemic,0.2552160620689392
0.2597200572490692,94.24083709716797,2,93.53251647949219,systemic,0.25516432523727417
0.2596656382083893,94.24083709716797,2,93.53251647949219,systemic,0.2551138401031494
0.25961068272590637,94.24083709716797,2,93.53251647949219,systemic,0.25506457686424255
0.2595551311969757,94.24083709716797,2,93.53251647949219,systemic,0.2550157904624939
0.2594990134239197,94.24083709716797,2,93.53251647949219,systemic,0.2549680173397064
0.2594420611858368,94.24083709716797,2,93.53251647949219,systemic,0.25491979718208313
0.25938454270362854,94.24083709716797,2,93.53251647949219,systemic,0.2548714280128479
0.25932633876800537,94.24083709716797,2,93.53251647949219,systemic,0.2548237442970276
0.25926709175109863,94.24083709716797,2,93.53251647949219,systemic,0.2547752261161804
0.25920698046684265,94.24083709716797,2,93.56766510009766,systemic,0.2547232508659363
0.25914666056632996,94.41535949707031,2,93.60281372070312,systemic,0.25467100739479065
0.25908565521240234,94.41535949707031,2,93.60281372070312,systemic,0.25462013483047485
0.2590239942073822,94.41535949707031,2,93.56766510009766,systemic,0.254570871591568
0.2589617967605591,94.41535949707031,2,93.56766510009766,systemic,0.25452274084091187
0.25889891386032104,94.41535949707031,2,93.56766510009766,systemic,0.25447604060173035
0.2588351368904114,94.41535949707031,2,93.56766510009766,systemic,0.2544284462928772
0.25877073407173157,94.41535949707031,2,93.56766510009766,systemic,0.2543797791004181
0.2587060332298279,94.41535949707031,2,93.56766510009766,systemic,0.2543301582336426
0.2586398422718048,94.41535949707031,2,93.53251647949219,systemic,0.2542800307273865
0.2585725486278534,94.41535949707031,2,93.53251647949219,systemic,0.2542271018028259
0.2585037052631378,94.41535949707031,2,93.53251647949219,systemic,0.2541714310646057
0.2584325671195984,94.41535949707031,2,93.53251647949219,systemic,0.2541125416755676
0.2583598792552948,94.41535949707031,2,93.53251647949219,systemic,0.25405895709991455
0.25828561186790466,94.41535949707031,2,93.53251647949219,systemic,0.25401464104652405
0.258215069770813,94.41535949707031,2,93.53251647949219,systemic,0.2539640963077545
0.25814560055732727,94.41535949707031,2,93.56766510009766,systemic,0.25390955805778503
0.2580742835998535,94.41535949707031,2,93.56766510009766,systemic,0.2538500726222992
0.2580004930496216,94.41535949707031,2,93.60281372070312,systemic,0.25378888845443726
0.2579250633716583,94.41535949707031,2,93.60281372070312,systemic,0.25372806191444397
0.25784802436828613,94.41535949707031,2,93.60281372070312,systemic,0.25366467237472534
0.25777050852775574,94.41535949707031,2,93.60281372070312,systemic,0.25359606742858887
0.2576929032802582,94.41535949707031,2,93.6379623413086,systemic,0.25353068113327026
0.25761574506759644,94.41535949707031,2,93.6379623413086,systemic,0.25347229838371277
0.25753724575042725,94.41535949707031,2,93.56766510009766,systemic,0.2534162104129791
0.25745639204978943,94.41535949707031,2,93.56766510009766,systemic,0.2533593475818634
0.25737321376800537,94.41535949707031,2,93.53251647949219,systemic,0.2533033490180969
0.2572888731956482,94.41535949707031,2,93.53251647949219,systemic,0.25324830412864685
0.25720450282096863,94.41535949707031,2,93.53251647949219,systemic,0.25318676233291626
0.2571190893650055,94.41535949707031,2,93.56766510009766,systemic,0.2531261742115021
0.25703245401382446,94.41535949707031,2,93.56766510009766,systemic,0.25306373834609985
0.2569439709186554,94.41535949707031,2,93.60281372070312,systemic,0.252998024225235
0.25685372948646545,94.41535949707031,2,93.60281372070312,systemic,0.2529315650463104
0.2567623257637024,94.41535949707031,2,93.60281372070312,systemic,0.2528635859489441
0.25666990876197815,94.58987426757812,2,93.60281372070312,systemic,0.25279542803764343
