test_acc,train_acc,dataset,test_loss,i_set,train_loss
91.62303924560547,92.82952880859375,systemic,0.3488697409629822,3,0.31877169013023376
91.62303924560547,92.79437255859375,systemic,0.3462415933609009,3,0.3169716000556946
91.62303924560547,92.75922393798828,systemic,0.343596488237381,3,0.31517380475997925
91.79755401611328,92.75922393798828,systemic,0.34093719720840454,3,0.31337958574295044
91.97207641601562,92.79437255859375,systemic,0.33826446533203125,3,0.3115900456905365
91.97207641601562,92.79437255859375,systemic,0.3355821669101715,3,0.30980783700942993
92.32111358642578,92.82952880859375,systemic,0.3328944444656372,3,0.3080366849899292
92.32111358642578,92.82952880859375,systemic,0.3302070200443268,3,0.30627959966659546
92.14659881591797,92.86467742919922,systemic,0.32752275466918945,3,0.30454155802726746
92.14659881591797,92.89982604980469,systemic,0.32484450936317444,3,0.3028257489204407
92.14659881591797,92.97012329101562,systemic,0.3221769630908966,3,0.30113595724105835
92.14659881591797,92.89982604980469,systemic,0.31952038407325745,3,0.2994743883609772
92.49563598632812,92.93497467041016,systemic,0.3168778717517853,3,0.29784396290779114
92.84468078613281,93.0052719116211,systemic,0.31425413489341736,3,0.2962459921836853
93.01919555664062,93.0052719116211,systemic,0.3116573989391327,3,0.2946808636188507
93.19371795654297,93.07556915283203,systemic,0.3090922236442566,3,0.2931564450263977
93.19371795654297,93.07556915283203,systemic,0.3065607249736786,3,0.29167619347572327
93.01919555664062,93.14586639404297,systemic,0.30406805872917175,3,0.29024335741996765
93.01919555664062,93.07556915283203,systemic,0.30161339044570923,3,0.2888614237308502
93.01919555664062,93.04042053222656,systemic,0.2991969585418701,3,0.2875284254550934
93.01919555664062,93.07556915283203,systemic,0.2968250513076782,3,0.28624454140663147
93.01919555664062,93.07556915283203,systemic,0.2945028841495514,3,0.2850126326084137
93.01919555664062,93.04042053222656,systemic,0.29223698377609253,3,0.2838345766067505
93.01919555664062,93.1107177734375,systemic,0.290030300617218,3,0.2827114760875702
93.01919555664062,93.18102264404297,systemic,0.2878868579864502,3,0.28164488077163696
93.01919555664062,93.18102264404297,systemic,0.28580623865127563,3,0.28063657879829407
92.84468078613281,93.07556915283203,systemic,0.2837921679019928,3,0.27968546748161316
92.84468078613281,93.0052719116211,systemic,0.28184807300567627,3,0.27879148721694946
93.19371795654297,92.97012329101562,systemic,0.27997758984565735,3,0.27795493602752686
93.19371795654297,92.86467742919922,systemic,0.27818024158477783,3,0.27717694640159607
93.19371795654297,92.89982604980469,systemic,0.2764584422111511,3,0.2764553129673004
93.01919555664062,92.89982604980469,systemic,0.2748124897480011,3,0.2757892906665802
93.19371795654297,92.89982604980469,systemic,0.27324700355529785,3,0.27517667412757874
93.19371795654297,92.93497467041016,systemic,0.27176353335380554,3,0.2746163606643677
92.84468078613281,92.93497467041016,systemic,0.27036252617836,3,0.27410608530044556
92.84468078613281,92.93497467041016,systemic,0.2690434455871582,3,0.2736409604549408
93.01919555664062,93.1107177734375,systemic,0.2678096890449524,3,0.2732178866863251
93.01919555664062,93.07556915283203,systemic,0.2666573226451874,3,0.27283525466918945
93.01919555664062,93.04042053222656,systemic,0.2655808627605438,3,0.27249032258987427
93.01919555664062,93.04042053222656,systemic,0.26458752155303955,3,0.2721804678440094
93.01919555664062,93.04042053222656,systemic,0.2636801600456238,3,0.2719009816646576
93.01919555664062,93.04042053222656,systemic,0.2628559172153473,3,0.2716589570045471
93.01919555664062,93.0052719116211,systemic,0.2620985507965088,3,0.2714518904685974
93.01919555664062,93.18102264404297,systemic,0.26140689849853516,3,0.27126407623291016
93.01919555664062,93.18102264404297,systemic,0.26078227162361145,3,0.2710925042629242
93.01919555664062,93.21617126464844,systemic,0.2602151036262512,3,0.2709357738494873
93.01919555664062,93.28646850585938,systemic,0.25970473885536194,3,0.27079129219055176
93.19371795654297,93.21617126464844,systemic,0.2592504024505615,3,0.27065637707710266
93.19371795654297,93.21617126464844,systemic,0.2588491141796112,3,0.27052953839302063
93.19371795654297,93.21617126464844,systemic,0.2584965229034424,3,0.2704106867313385
93.19371795654297,93.21617126464844,systemic,0.258188396692276,3,0.2702982425689697
93.19371795654297,93.18102264404297,systemic,0.25792619585990906,3,0.2701888382434845
93.19371795654297,93.18102264404297,systemic,0.25770851969718933,3,0.27008068561553955
93.19371795654297,93.18102264404297,systemic,0.2575334310531616,3,0.2699740529060364
93.19371795654297,93.18102264404297,systemic,0.2573997974395752,3,0.26986798644065857
93.19371795654297,93.18102264404297,systemic,0.25730425119400024,3,0.2697618305683136
93.19371795654297,93.18102264404297,systemic,0.25724074244499207,3,0.2696555256843567
93.19371795654297,93.18102264404297,systemic,0.2572062015533447,3,0.26954877376556396
93.19371795654297,93.21617126464844,systemic,0.25719359517097473,3,0.2694419324398041
93.19371795654297,93.2513198852539,systemic,0.25720030069351196,3,0.2693351209163666
93.19371795654297,93.2513198852539,systemic,0.25722426176071167,3,0.26922836899757385
93.19371795654297,93.2513198852539,systemic,0.25726601481437683,3,0.2691216766834259
93.19371795654297,93.28646850585938,systemic,0.2573237419128418,3,0.26901575922966003
93.19371795654297,93.28646850585938,systemic,0.25739341974258423,3,0.26891061663627625
93.19371795654297,93.28646850585938,systemic,0.257473886013031,3,0.2688063085079193
93.19371795654297,93.28646850585938,systemic,0.25756508111953735,3,0.2687036097049713
93.19371795654297,93.28646850585938,systemic,0.25766390562057495,3,0.2686024308204651
93.19371795654297,93.28646850585938,systemic,0.25776979327201843,3,0.26850318908691406
93.19371795654297,93.28646850585938,systemic,0.25787976384162903,3,0.26840540766716003
93.19371795654297,93.28646850585938,systemic,0.2579895257949829,3,0.26830941438674927
93.19371795654297,93.2513198852539,systemic,0.2580980062484741,3,0.2682150602340698
93.19371795654297,93.2513198852539,systemic,0.2582035958766937,3,0.26812252402305603
93.19371795654297,93.2513198852539,systemic,0.25830382108688354,3,0.2680317163467407
93.19371795654297,93.2513198852539,systemic,0.25840064883232117,3,0.26794275641441345
93.19371795654297,93.21617126464844,systemic,0.25849390029907227,3,0.26785576343536377
93.19371795654297,93.21617126464844,systemic,0.25857970118522644,3,0.26777005195617676
93.19371795654297,93.21617126464844,systemic,0.25865688920021057,3,0.2676857113838196
93.19371795654297,93.21617126464844,systemic,0.2587309777736664,3,0.2676023542881012
92.84468078613281,93.2513198852539,systemic,0.25880300998687744,3,0.2675199806690216
92.84468078613281,93.2513198852539,systemic,0.2588687539100647,3,0.26743826270103455
92.84468078613281,93.2513198852539,systemic,0.2589243948459625,3,0.26735714077949524
92.84468078613281,93.2513198852539,systemic,0.2589733302593231,3,0.2672762870788574
92.84468078613281,93.2513198852539,systemic,0.25901734828948975,3,0.2671958804130554
92.84468078613281,93.18102264404297,systemic,0.2590606212615967,3,0.2671159505844116
92.84468078613281,93.21617126464844,systemic,0.25910240411758423,3,0.26703569293022156
92.84468078613281,93.21617126464844,systemic,0.2591361701488495,3,0.26695680618286133
92.84468078613281,93.21617126464844,systemic,0.2591610848903656,3,0.26687976717948914
92.84468078613281,93.21617126464844,systemic,0.2591816782951355,3,0.2668030261993408
92.84468078613281,93.21617126464844,systemic,0.2591975927352905,3,0.26672685146331787
92.84468078613281,93.2513198852539,systemic,0.2592063844203949,3,0.2666506767272949
92.84468078613281,93.2513198852539,systemic,0.25920370221138,3,0.2665742039680481
92.84468078613281,93.2513198852539,systemic,0.2591879367828369,3,0.26649606227874756
92.84468078613281,93.2513198852539,systemic,0.25917157530784607,3,0.2664157748222351
92.84468078613281,93.2513198852539,systemic,0.2591642141342163,3,0.2663387954235077
92.84468078613281,93.2513198852539,systemic,0.2591598629951477,3,0.26626673340797424
92.84468078613281,93.2513198852539,systemic,0.2591608166694641,3,0.2661949098110199
92.84468078613281,93.2513198852539,systemic,0.2591637372970581,3,0.26612162590026855
92.84468078613281,93.2513198852539,systemic,0.25916892290115356,3,0.2660452127456665
92.84468078613281,93.2513198852539,systemic,0.2591762840747833,3,0.26596829295158386
92.84468078613281,93.2513198852539,systemic,0.259185254573822,3,0.26589271426200867
92.84468078613281,93.2513198852539,systemic,0.2591939866542816,3,0.2658185064792633
92.84468078613281,93.2513198852539,systemic,0.25919800996780396,3,0.26574626564979553
92.84468078613281,93.2513198852539,systemic,0.25919416546821594,3,0.26567330956459045
92.84468078613281,93.2513198852539,systemic,0.2591867446899414,3,0.26559939980506897
92.84468078613281,93.2513198852539,systemic,0.25917646288871765,3,0.26552507281303406
92.84468078613281,93.2513198852539,systemic,0.2591676712036133,3,0.2654508948326111
92.84468078613281,93.2513198852539,systemic,0.25916358828544617,3,0.2653769850730896
92.84468078613281,93.2513198852539,systemic,0.2591654062271118,3,0.2653033137321472
92.84468078613281,93.2513198852539,systemic,0.25917091965675354,3,0.2652299106121063
92.84468078613281,93.28646850585938,systemic,0.2591795027256012,3,0.2651565670967102
92.84468078613281,93.28646850585938,systemic,0.2591908872127533,3,0.26508209109306335
92.84468078613281,93.28646850585938,systemic,0.2592069208621979,3,0.2650068402290344
92.84468078613281,93.28646850585938,systemic,0.25922396779060364,3,0.26493188738822937
92.84468078613281,93.2513198852539,systemic,0.2592409551143646,3,0.26485681533813477
92.84468078613281,93.2513198852539,systemic,0.2592533826828003,3,0.2647816836833954
92.84468078613281,93.2513198852539,systemic,0.25926584005355835,3,0.2647062838077545
92.84468078613281,93.2513198852539,systemic,0.25927937030792236,3,0.264631062746048
92.84468078613281,93.28646850585938,systemic,0.2592935562133789,3,0.2645559012889862
92.84468078613281,93.28646850585938,systemic,0.259305477142334,3,0.264480322599411
92.84468078613281,93.28646850585938,systemic,0.2593143582344055,3,0.2644043564796448
92.84468078613281,93.32161712646484,systemic,0.25932878255844116,3,0.26432862877845764
93.01919555664062,93.35676574707031,systemic,0.2593488097190857,3,0.2642531991004944
93.01919555664062,93.35676574707031,systemic,0.25937706232070923,3,0.2641777992248535
93.01919555664062,93.35676574707031,systemic,0.25940725207328796,3,0.26410195231437683
93.01919555664062,93.35676574707031,systemic,0.2594375014305115,3,0.26402613520622253
93.01919555664062,93.35676574707031,systemic,0.2594659626483917,3,0.2639506459236145
93.01919555664062,93.28646850585938,systemic,0.25949549674987793,3,0.2638753354549408
93.01919555664062,93.42706298828125,systemic,0.25952574610710144,3,0.2637999653816223
93.01919555664062,93.42706298828125,systemic,0.25955918431282043,3,0.2637242376804352
93.19371795654297,93.42706298828125,systemic,0.25960004329681396,3,0.26364865899086
93.36824035644531,93.42706298828125,systemic,0.259640097618103,3,0.26357293128967285
93.36824035644531,93.42706298828125,systemic,0.2596787214279175,3,0.2634977102279663
93.36824035644531,93.42706298828125,systemic,0.2597202956676483,3,0.2634223401546478
93.36824035644531,93.42706298828125,systemic,0.2597648799419403,3,0.26334646344184875
93.36824035644531,93.49736022949219,systemic,0.2598120868206024,3,0.26327016949653625
93.36824035644531,93.49736022949219,systemic,0.2598574757575989,3,0.2631928026676178
93.36824035644531,93.49736022949219,systemic,0.25989830493927,3,0.2631140947341919
93.36824035644531,93.49736022949219,systemic,0.2599376142024994,3,0.2630351781845093
93.36824035644531,93.49736022949219,systemic,0.25998201966285706,3,0.26295581459999084
93.36824035644531,93.49736022949219,systemic,0.26003319025039673,3,0.26287591457366943
93.36824035644531,93.49736022949219,systemic,0.26009124517440796,3,0.2627960741519928
93.36824035644531,93.49736022949219,systemic,0.26014724373817444,3,0.26271679997444153
93.36824035644531,93.49736022949219,systemic,0.2601988613605499,3,0.26263684034347534
93.36824035644531,93.49736022949219,systemic,0.2602524757385254,3,0.26255613565444946
93.36824035644531,93.49736022949219,systemic,0.2603163421154022,3,0.2624751925468445
93.36824035644531,93.49736022949219,systemic,0.26038479804992676,3,0.2623932659626007
93.36824035644531,93.49736022949219,systemic,0.260454386472702,3,0.26231127977371216
93.36824035644531,93.53251647949219,systemic,0.26051151752471924,3,0.26222890615463257
93.36824035644531,93.53251647949219,systemic,0.2605656683444977,3,0.26214611530303955
93.36824035644531,93.56766510009766,systemic,0.26062139868736267,3,0.26206326484680176
93.36824035644531,93.56766510009766,systemic,0.26068100333213806,3,0.26198092103004456
93.36824035644531,93.56766510009766,systemic,0.26074787974357605,3,0.26189953088760376
93.19371795654297,93.56766510009766,systemic,0.2608179748058319,3,0.26181760430336
93.19371795654297,93.56766510009766,systemic,0.2608855664730072,3,0.2617364525794983
93.19371795654297,93.56766510009766,systemic,0.260949045419693,3,0.2616543769836426
93.19371795654297,93.60281372070312,systemic,0.2610090672969818,3,0.2615717053413391
93.19371795654297,93.60281372070312,systemic,0.2610710859298706,3,0.26148808002471924
93.19371795654297,93.60281372070312,systemic,0.26113730669021606,3,0.2614040672779083
93.19371795654297,93.60281372070312,systemic,0.2612077295780182,3,0.2613199055194855
93.19371795654297,93.60281372070312,systemic,0.2612810432910919,3,0.2612350583076477
93.36824035644531,93.60281372070312,systemic,0.26134777069091797,3,0.2611490786075592
93.36824035644531,93.6379623413086,systemic,0.26141124963760376,3,0.2610624134540558
93.36824035644531,93.6379623413086,systemic,0.2614770233631134,3,0.2609756290912628
93.36824035644531,93.6379623413086,systemic,0.2615399956703186,3,0.26088935136795044
93.36824035644531,93.60281372070312,systemic,0.2616029679775238,3,0.2608032822608948
93.36824035644531,93.60281372070312,systemic,0.2616681754589081,3,0.26071697473526
93.36824035644531,93.6379623413086,systemic,0.2617359161376953,3,0.26063117384910583
93.36824035644531,93.6379623413086,systemic,0.2617981731891632,3,0.2605469524860382
93.36824035644531,93.6379623413086,systemic,0.26184993982315063,3,0.26046204566955566
93.36824035644531,93.67311096191406,systemic,0.261894553899765,3,0.26037654280662537
93.36824035644531,93.70825958251953,systemic,0.2619377672672272,3,0.2602896988391876
93.36824035644531,93.743408203125,systemic,0.26197654008865356,3,0.26020246744155884
93.36824035644531,93.743408203125,systemic,0.26201486587524414,3,0.2601156234741211
93.36824035644531,93.743408203125,systemic,0.2620540261268616,3,0.2600293755531311
93.36824035644531,93.743408203125,systemic,0.26209375262260437,3,0.2599426805973053
93.36824035644531,93.743408203125,systemic,0.26213693618774414,3,0.2598561644554138
93.36824035644531,93.743408203125,systemic,0.2621806263923645,3,0.25977036356925964
93.36824035644531,93.743408203125,systemic,0.2622244656085968,3,0.25968384742736816
93.36824035644531,93.77855682373047,systemic,0.2622670531272888,3,0.25959786772727966
93.36824035644531,93.77855682373047,systemic,0.26231077313423157,3,0.2595108449459076
93.54275512695312,93.77855682373047,systemic,0.26235541701316833,3,0.2594229280948639
93.54275512695312,93.77855682373047,systemic,0.26240602135658264,3,0.2593349814414978
93.54275512695312,93.77855682373047,systemic,0.2624610662460327,3,0.25924617052078247
93.54275512695312,93.77855682373047,systemic,0.2625258266925812,3,0.2591586709022522
93.54275512695312,93.77855682373047,systemic,0.26259833574295044,3,0.25907057523727417
93.54275512695312,93.77855682373047,systemic,0.26267188787460327,3,0.2589818239212036
93.54275512695312,93.77855682373047,systemic,0.2627386152744293,3,0.25889426469802856
93.54275512695312,93.77855682373047,systemic,0.2627964913845062,3,0.258808970451355
93.54275512695312,93.77855682373047,systemic,0.26284703612327576,3,0.25872552394866943
93.54275512695312,93.77855682373047,systemic,0.2628878057003021,3,0.2586415410041809
93.54275512695312,93.77855682373047,systemic,0.2629159688949585,3,0.25855568051338196
93.54275512695312,93.77855682373047,systemic,0.2629396319389343,3,0.25846773386001587
93.54275512695312,93.77855682373047,systemic,0.26295995712280273,3,0.25837939977645874
93.54275512695312,93.77855682373047,systemic,0.2629784345626831,3,0.2582938075065613
93.54275512695312,93.77855682373047,systemic,0.26300057768821716,3,0.2582089602947235
93.54275512695312,93.77855682373047,systemic,0.2630214989185333,3,0.2581253945827484
93.54275512695312,93.77855682373047,systemic,0.26304182410240173,3,0.2580416798591614
93.54275512695312,93.77855682373047,systemic,0.26306232810020447,3,0.25795891880989075
93.54275512695312,93.77855682373047,systemic,0.2630891799926758,3,0.2578742802143097
93.54275512695312,93.77855682373047,systemic,0.26311758160591125,3,0.2577877938747406
93.54275512695312,93.77855682373047,systemic,0.26314061880111694,3,0.2577027380466461
93.54275512695312,93.77855682373047,systemic,0.26316097378730774,3,0.25761812925338745
93.54275512695312,93.77855682373047,systemic,0.26317933201789856,3,0.25753334164619446
93.54275512695312,93.77855682373047,systemic,0.26319172978401184,3,0.2574484050273895
93.54275512695312,93.77855682373047,systemic,0.2631966471672058,3,0.2573636472225189
93.54275512695312,93.81370544433594,systemic,0.26319289207458496,3,0.25727900862693787
93.54275512695312,93.81370544433594,systemic,0.2631848454475403,3,0.25719401240348816
93.54275512695312,93.81370544433594,systemic,0.26317524909973145,3,0.2571096122264862
93.54275512695312,93.81370544433594,systemic,0.2631673216819763,3,0.25702545046806335
93.54275512695312,93.81370544433594,systemic,0.26315557956695557,3,0.25694119930267334
93.54275512695312,93.95430755615234,systemic,0.26314136385917664,3,0.2568572759628296
93.54275512695312,93.95430755615234,systemic,0.2631242573261261,3,0.25677335262298584
93.54275512695312,93.91915893554688,systemic,0.26310470700263977,3,0.25668957829475403
93.54275512695312,93.91915893554688,systemic,0.2630807161331177,3,0.2566058039665222
93.54275512695312,93.91915893554688,systemic,0.26305457949638367,3,0.25652170181274414
93.54275512695312,93.91915893554688,systemic,0.26302698254585266,3,0.2564369738101959
93.54275512695312,93.91915893554688,systemic,0.26300039887428284,3,0.2563525438308716
93.54275512695312,93.91915893554688,systemic,0.2629673182964325,3,0.2562675476074219
93.54275512695312,93.95430755615234,systemic,0.2629297971725464,3,0.2561824321746826
93.54275512695312,93.95430755615234,systemic,0.2628891170024872,3,0.2560965418815613
93.54275512695312,93.95430755615234,systemic,0.2628474831581116,3,0.25600969791412354
93.54275512695312,93.95430755615234,systemic,0.2628042697906494,3,0.2559226453304291
93.54275512695312,93.95430755615234,systemic,0.26275795698165894,3,0.25583523511886597
93.54275512695312,93.95430755615234,systemic,0.2627122104167938,3,0.25574779510498047
93.54275512695312,93.95430755615234,systemic,0.2626684606075287,3,0.25565987825393677
93.54275512695312,93.98945617675781,systemic,0.26262351870536804,3,0.25557151436805725
93.54275512695312,93.98945617675781,systemic,0.26257529854774475,3,0.2554831802845001
93.54275512695312,93.98945617675781,systemic,0.2625246047973633,3,0.2553942799568176
93.54275512695312,93.98945617675781,systemic,0.2624668776988983,3,0.2553049921989441
93.54275512695312,93.98945617675781,systemic,0.2624048888683319,3,0.2552148103713989
93.54275512695312,93.98945617675781,systemic,0.2623456120491028,3,0.2551240026950836
93.54275512695312,93.98945617675781,systemic,0.26229017972946167,3,0.25503313541412354
93.54275512695312,94.02460479736328,systemic,0.262235164642334,3,0.2549414336681366
93.54275512695312,94.02460479736328,systemic,0.2621783912181854,3,0.2548481822013855
93.71727752685547,94.02460479736328,systemic,0.26211902499198914,3,0.25475361943244934
93.71727752685547,94.02460479736328,systemic,0.26205044984817505,3,0.25465816259384155
93.71727752685547,94.02460479736328,systemic,0.2619772255420685,3,0.2545624077320099
93.71727752685547,94.02460479736328,systemic,0.2619006037712097,3,0.2544665038585663
93.71727752685547,93.98945617675781,systemic,0.2618200480937958,3,0.2543693482875824
93.89179992675781,93.98945617675781,systemic,0.2617419958114624,3,0.25427258014678955
93.89179992675781,93.98945617675781,systemic,0.261665016412735,3,0.25417569279670715
93.89179992675781,93.98945617675781,systemic,0.2615855634212494,3,0.25407761335372925
93.89179992675781,93.95430755615234,systemic,0.26150843501091003,3,0.25397899746894836
93.89179992675781,93.95430755615234,systemic,0.2614326477050781,3,0.2538800537586212
93.89179992675781,93.95430755615234,systemic,0.2613576054573059,3,0.25378042459487915
93.71727752685547,93.95430755615234,systemic,0.26127588748931885,3,0.25367993116378784
93.89179992675781,93.95430755615234,systemic,0.26119574904441833,3,0.2535785436630249
93.89179992675781,93.98945617675781,systemic,0.26111480593681335,3,0.2534763813018799
93.89179992675781,93.98945617675781,systemic,0.26103946566581726,3,0.2533733546733856
93.89179992675781,93.98945617675781,systemic,0.26096421480178833,3,0.2532694339752197
93.89179992675781,93.8840103149414,systemic,0.26088616251945496,3,0.25316548347473145
93.89179992675781,93.8840103149414,systemic,0.26080411672592163,3,0.25306054949760437
93.89179992675781,93.8840103149414,systemic,0.26071810722351074,3,0.25295451283454895
