train_acc,test_acc,dataset,train_loss,test_loss,i_set
89.32007598876953,89.86927795410156,detailed-1000pre,0.4594530165195465,0.39740514755249023,5
89.32007598876953,89.86927795410156,detailed-1000pre,0.4594159424304962,0.3974037766456604,5
89.32007598876953,90.03267669677734,detailed-1000pre,0.4593797028064728,0.3974059224128723,5
89.38422393798828,90.03267669677734,detailed-1000pre,0.4593442678451538,0.39741361141204834,5
89.38422393798828,90.03267669677734,detailed-1000pre,0.45930612087249756,0.3974263370037079,5
89.38422393798828,90.03267669677734,detailed-1000pre,0.45926570892333984,0.39744025468826294,5
89.38422393798828,89.86927795410156,detailed-1000pre,0.4592243731021881,0.397456556558609,5
89.38422393798828,89.86927795410156,detailed-1000pre,0.45918282866477966,0.39747217297554016,5
89.38422393798828,89.86927795410156,detailed-1000pre,0.45913922786712646,0.39748743176460266,5
89.38422393798828,89.70587921142578,detailed-1000pre,0.4590940773487091,0.39750534296035767,5
89.38422393798828,89.70587921142578,detailed-1000pre,0.4590482711791992,0.3975246250629425,5
89.38422393798828,89.37908172607422,detailed-1000pre,0.45900624990463257,0.3975392282009125,5
89.38422393798828,89.37908172607422,detailed-1000pre,0.4589667022228241,0.3975459039211273,5
89.38422393798828,89.37908172607422,detailed-1000pre,0.4589240252971649,0.397545725107193,5
89.38422393798828,89.54248046875,detailed-1000pre,0.4588780105113983,0.39754095673561096,5
89.38422393798828,89.54248046875,detailed-1000pre,0.45882919430732727,0.39753031730651855,5
89.38422393798828,89.54248046875,detailed-1000pre,0.4587785303592682,0.39751365780830383,5
89.32007598876953,89.54248046875,detailed-1000pre,0.4587283730506897,0.3974916934967041,5
89.32007598876953,89.54248046875,detailed-1000pre,0.45867931842803955,0.3974679410457611,5
89.32007598876953,89.54248046875,detailed-1000pre,0.4586332142353058,0.39744287729263306,5
89.32007598876953,89.54248046875,detailed-1000pre,0.45858824253082275,0.3974156677722931,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4585403501987457,0.39738574624061584,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45848968625068665,0.3973526656627655,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45843708515167236,0.39731746912002563,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4583829343318939,0.39728111028671265,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4583280384540558,0.3972436487674713,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45827507972717285,0.39719945192337036,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45822498202323914,0.39714664220809937,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45817315578460693,0.3970852494239807,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4581179916858673,0.397020548582077,5
89.32007598876953,89.54248046875,detailed-1000pre,0.4580596089363098,0.39696004986763,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45800161361694336,0.3968939185142517,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4579389989376068,0.3968310058116913,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4578758776187897,0.3967760503292084,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4578152000904083,0.3967269957065582,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4577544927597046,0.3966824412345886,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45769360661506653,0.3966355323791504,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45763182640075684,0.396588534116745,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4575689435005188,0.3965406119823456,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45750516653060913,0.3964921236038208,5
89.3521499633789,89.54248046875,detailed-1000pre,0.45743969082832336,0.3964381814002991,5
89.32007598876953,89.54248046875,detailed-1000pre,0.45737171173095703,0.3963789939880371,5
89.3521499633789,89.54248046875,detailed-1000pre,0.4572999179363251,0.3963146507740021,5
89.32007598876953,89.70587921142578,detailed-1000pre,0.4572257697582245,0.39624929428100586,5
89.32007598876953,89.70587921142578,detailed-1000pre,0.45714813470840454,0.3961872160434723,5
89.32007598876953,89.70587921142578,detailed-1000pre,0.457068532705307,0.3961239159107208,5
89.32007598876953,89.70587921142578,detailed-1000pre,0.456989049911499,0.39605608582496643,5
89.3521499633789,89.70587921142578,detailed-1000pre,0.45690685510635376,0.395985871553421,5
89.3521499633789,89.70587921142578,detailed-1000pre,0.4568209648132324,0.3959120512008667,5
89.3521499633789,89.70587921142578,detailed-1000pre,0.4567297697067261,0.3958308696746826,5
89.3521499633789,89.70587921142578,detailed-1000pre,0.45663025975227356,0.3957485556602478,5
89.3521499633789,89.70587921142578,detailed-1000pre,0.4565320909023285,0.3956644833087921,5
89.3521499633789,89.70587921142578,detailed-1000pre,0.45643094182014465,0.39557430148124695,5
89.38422393798828,89.70587921142578,detailed-1000pre,0.4563245177268982,0.3954833149909973,5
89.41629028320312,89.70587921142578,detailed-1000pre,0.45621877908706665,0.39539194107055664,5
89.41629028320312,89.70587921142578,detailed-1000pre,0.45611047744750977,0.39530453085899353,5
89.41629028320312,89.70587921142578,detailed-1000pre,0.45599713921546936,0.39522048830986023,5
89.41629028320312,89.70587921142578,detailed-1000pre,0.455881804227829,0.3951389789581299,5
89.41629028320312,89.70587921142578,detailed-1000pre,0.455763578414917,0.39505109190940857,5
89.38422393798828,89.70587921142578,detailed-1000pre,0.45564335584640503,0.3949589133262634,5
89.41629028320312,89.70587921142578,detailed-1000pre,0.45552000403404236,0.39486339688301086,5
89.41629028320312,89.70587921142578,detailed-1000pre,0.45540136098861694,0.39477530121803284,5
89.48043823242188,89.70587921142578,detailed-1000pre,0.4552881419658661,0.3946797549724579,5
89.48043823242188,89.70587921142578,detailed-1000pre,0.45517459511756897,0.3945885896682739,5
89.48043823242188,89.70587921142578,detailed-1000pre,0.455064058303833,0.39449065923690796,5
89.51250457763672,89.70587921142578,detailed-1000pre,0.45495426654815674,0.3943796157836914,5
89.51250457763672,89.86927795410156,detailed-1000pre,0.45484527945518494,0.3942628502845764,5
89.51250457763672,89.86927795410156,detailed-1000pre,0.4547351598739624,0.394137442111969,5
89.5445785522461,89.86927795410156,detailed-1000pre,0.4546239972114563,0.39400920271873474,5
89.51250457763672,90.03267669677734,detailed-1000pre,0.4545096755027771,0.3938784599304199,5
89.51250457763672,90.03267669677734,detailed-1000pre,0.454393208026886,0.39375025033950806,5
89.51250457763672,90.03267669677734,detailed-1000pre,0.4542754292488098,0.3936399221420288,5
89.51250457763672,90.03267669677734,detailed-1000pre,0.45415547490119934,0.3935237526893616,5
89.5445785522461,90.03267669677734,detailed-1000pre,0.4540289640426636,0.3934035897254944,5
89.5445785522461,90.03267669677734,detailed-1000pre,0.45389896631240845,0.3932904005050659,5
89.5445785522461,90.03267669677734,detailed-1000pre,0.4537668526172638,0.39317670464515686,5
89.5445785522461,90.03267669677734,detailed-1000pre,0.45362934470176697,0.3930605351924896,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.4534912407398224,0.3929363191127777,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.4533500373363495,0.3928056061267853,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.4532044231891632,0.39266034960746765,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.45305514335632324,0.3925119638442993,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.4529050290584564,0.39236053824424744,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.45275160670280457,0.39220449328422546,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.4525931477546692,0.39204126596450806,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.4524286389350891,0.3918743431568146,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.45225808024406433,0.3916991651058197,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.45208194851875305,0.391519159078598,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.4519016444683075,0.39133498072624207,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.45171836018562317,0.3911517262458801,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.4515301287174225,0.3909726142883301,5
89.48043823242188,90.03267669677734,detailed-1000pre,0.45133495330810547,0.39079228043556213,5
89.48043823242188,89.86927795410156,detailed-1000pre,0.45113611221313477,0.3906034231185913,5
89.41629028320312,89.86927795410156,detailed-1000pre,0.45093417167663574,0.3904078006744385,5
89.41629028320312,89.86927795410156,detailed-1000pre,0.45073139667510986,0.390203058719635,5
89.41629028320312,89.86927795410156,detailed-1000pre,0.4505263864994049,0.3899891674518585,5
89.41629028320312,89.86927795410156,detailed-1000pre,0.45031288266181946,0.38975250720977783,5
89.41629028320312,89.86927795410156,detailed-1000pre,0.4500828981399536,0.3894931972026825,5
89.41629028320312,89.54248046875,detailed-1000pre,0.44983145594596863,0.38923025131225586,5
89.41629028320312,89.54248046875,detailed-1000pre,0.4495558440685272,0.38899725675582886,5
89.41629028320312,89.54248046875,detailed-1000pre,0.44932791590690613,0.38874509930610657,5
89.41629028320312,89.54248046875,detailed-1000pre,0.4491010010242462,0.3884703516960144,5
89.4483642578125,89.54248046875,detailed-1000pre,0.448866069316864,0.3881857693195343,5
89.4483642578125,89.54248046875,detailed-1000pre,0.44862446188926697,0.3879164755344391,5
89.48043823242188,89.54248046875,detailed-1000pre,0.4483891427516937,0.3876240849494934,5
89.48043823242188,89.54248046875,detailed-1000pre,0.4481357932090759,0.38731467723846436,5
89.57665252685547,89.54248046875,detailed-1000pre,0.44785770773887634,0.3869898319244385,5
89.57665252685547,89.54248046875,detailed-1000pre,0.4475725293159485,0.3866816759109497,5
89.60872650146484,89.54248046875,detailed-1000pre,0.4472936689853668,0.38638338446617126,5
89.60872650146484,89.54248046875,detailed-1000pre,0.44699251651763916,0.38609957695007324,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.44669145345687866,0.38583463430404663,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.44641274213790894,0.385545551776886,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.44613027572631836,0.38524138927459717,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.4458429515361786,0.38493362069129944,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.44554975628852844,0.3846234083175659,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.44524550437927246,0.38431090116500854,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.4449305534362793,0.38398849964141846,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.44460609555244446,0.38364753127098083,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.4442691504955292,0.38329336047172546,5
89.60872650146484,89.70587921142578,detailed-1000pre,0.44391965866088867,0.3829212784767151,5
89.64079284667969,89.70587921142578,detailed-1000pre,0.4435471296310425,0.3825361430644989,5
89.67286682128906,89.70587921142578,detailed-1000pre,0.44316521286964417,0.38216567039489746,5
89.67286682128906,89.70587921142578,detailed-1000pre,0.4428042471408844,0.38180050253868103,5
89.67286682128906,89.70587921142578,detailed-1000pre,0.4424363970756531,0.38142141699790955,5
89.67286682128906,89.70587921142578,detailed-1000pre,0.44205811619758606,0.381044864654541,5
89.67286682128906,89.70587921142578,detailed-1000pre,0.44167035818099976,0.3806714415550232,5
89.70494079589844,89.70587921142578,detailed-1000pre,0.4412779211997986,0.38026073575019836,5
89.70494079589844,89.70587921142578,detailed-1000pre,0.44087284803390503,0.37984657287597656,5
89.70494079589844,89.70587921142578,detailed-1000pre,0.440456748008728,0.37942227721214294,5
89.70494079589844,89.70587921142578,detailed-1000pre,0.44002771377563477,0.3789972960948944,5
89.70494079589844,89.70587921142578,detailed-1000pre,0.439586877822876,0.3785460293292999,5
89.73700714111328,89.70587921142578,detailed-1000pre,0.43913334608078003,0.3780829906463623,5
89.80115509033203,89.70587921142578,detailed-1000pre,0.43866589665412903,0.3776286542415619,5
89.80115509033203,89.70587921142578,detailed-1000pre,0.43818092346191406,0.37716320157051086,5
89.80115509033203,89.70587921142578,detailed-1000pre,0.437680721282959,0.3766481578350067,5
89.8332290649414,89.70587921142578,detailed-1000pre,0.4371613562107086,0.37613198161125183,5
89.8332290649414,89.70587921142578,detailed-1000pre,0.43662071228027344,0.3756384253501892,5
89.86529541015625,89.70587921142578,detailed-1000pre,0.4360579550266266,0.3751384913921356,5
89.86529541015625,89.86927795410156,detailed-1000pre,0.43547871708869934,0.37460535764694214,5
89.89736938476562,89.86927795410156,detailed-1000pre,0.43486881256103516,0.37405580282211304,5
89.89736938476562,89.86927795410156,detailed-1000pre,0.4342358708381653,0.37346214056015015,5
89.89736938476562,89.86927795410156,detailed-1000pre,0.4335779547691345,0.3728412389755249,5
89.89736938476562,89.86927795410156,detailed-1000pre,0.43288591504096985,0.37221741676330566,5
89.89736938476562,90.03267669677734,detailed-1000pre,0.432169646024704,0.3715655505657196,5
89.89736938476562,90.03267669677734,detailed-1000pre,0.431442528963089,0.37089306116104126,5
89.929443359375,90.03267669677734,detailed-1000pre,0.43071630597114563,0.3702137768268585,5
89.89736938476562,90.03267669677734,detailed-1000pre,0.42997875809669495,0.3694843053817749,5
89.86529541015625,90.03267669677734,detailed-1000pre,0.4292122423648834,0.36879298090934753,5
89.89736938476562,90.03267669677734,detailed-1000pre,0.42842379212379456,0.36808982491493225,5
89.89736938476562,90.03267669677734,detailed-1000pre,0.4276069104671478,0.3673487603664398,5
89.89736938476562,90.03267669677734,detailed-1000pre,0.42674967646598816,0.3665454685688019,5
89.929443359375,90.03267669677734,detailed-1000pre,0.4258630573749542,0.3657027781009674,5
89.929443359375,90.03267669677734,detailed-1000pre,0.4249700605869293,0.3648138642311096,5
89.929443359375,90.19607543945312,detailed-1000pre,0.42406249046325684,0.3639635145664215,5
89.929443359375,90.19607543945312,detailed-1000pre,0.4231184124946594,0.36308738589286804,5
89.929443359375,90.19607543945312,detailed-1000pre,0.4221397936344147,0.36218032240867615,5
89.96151733398438,90.03267669677734,detailed-1000pre,0.4211258292198181,0.3612518906593323,5
89.929443359375,89.86927795410156,detailed-1000pre,0.42007511854171753,0.36021503806114197,5
89.929443359375,89.70587921142578,detailed-1000pre,0.41900327801704407,0.35912278294563293,5
89.99358367919922,89.70587921142578,detailed-1000pre,0.4179036319255829,0.35798710584640503,5
89.99358367919922,89.70587921142578,detailed-1000pre,0.41676920652389526,0.3568519949913025,5
89.99358367919922,89.70587921142578,detailed-1000pre,0.41561105847358704,0.3557053506374359,5
89.99358367919922,89.70587921142578,detailed-1000pre,0.4144233167171478,0.3545624911785126,5
89.99358367919922,89.70587921142578,detailed-1000pre,0.4132082164287567,0.35332849621772766,5
89.99358367919922,89.70587921142578,detailed-1000pre,0.41196775436401367,0.35206419229507446,5
89.99358367919922,89.70587921142578,detailed-1000pre,0.41068679094314575,0.35082563757896423,5
90.05773162841797,89.70587921142578,detailed-1000pre,0.40936264395713806,0.3496210277080536,5
90.0256576538086,89.70587921142578,detailed-1000pre,0.40799736976623535,0.34832268953323364,5
90.08979797363281,89.70587921142578,detailed-1000pre,0.40656885504722595,0.34694328904151917,5
90.08979797363281,89.70587921142578,detailed-1000pre,0.40509867668151855,0.34560921788215637,5
90.15394592285156,90.03267669677734,detailed-1000pre,0.40357813239097595,0.34433504939079285,5
90.18601989746094,90.03267669677734,detailed-1000pre,0.40199580788612366,0.34302347898483276,5
90.15394592285156,90.03267669677734,detailed-1000pre,0.40038326382637024,0.341618150472641,5
90.18601989746094,90.03267669677734,detailed-1000pre,0.39871570467948914,0.3401435315608978,5
90.28223419189453,90.03267669677734,detailed-1000pre,0.3970068395137787,0.3387412428855896,5
90.28223419189453,90.03267669677734,detailed-1000pre,0.3952777683734894,0.33740681409835815,5
90.34637451171875,90.03267669677734,detailed-1000pre,0.3935232162475586,0.3358723819255829,5
90.34637451171875,90.03267669677734,detailed-1000pre,0.39173829555511475,0.3342096209526062,5
90.34637451171875,90.03267669677734,detailed-1000pre,0.38993480801582336,0.3326936662197113,5
90.4105224609375,90.03267669677734,detailed-1000pre,0.3881319761276245,0.33117806911468506,5
90.44258880615234,90.03267669677734,detailed-1000pre,0.3862852156162262,0.3294346034526825,5
90.44258880615234,89.86927795410156,detailed-1000pre,0.38437557220458984,0.32763671875,5
90.5067367553711,89.86927795410156,detailed-1000pre,0.3824387192726135,0.3259725272655487,5
90.5067367553711,89.86927795410156,detailed-1000pre,0.3804444372653961,0.3240883946418762,5
90.57087707519531,89.86927795410156,detailed-1000pre,0.3784146010875702,0.32203149795532227,5
90.60295104980469,89.86927795410156,detailed-1000pre,0.376346617937088,0.3201329708099365,5
90.60295104980469,89.86927795410156,detailed-1000pre,0.3742247223854065,0.31824150681495667,5
90.73123931884766,89.86927795410156,detailed-1000pre,0.3720686733722687,0.31611692905426025,5
90.79537963867188,89.86927795410156,detailed-1000pre,0.36985188722610474,0.31408366560935974,5
90.85952758789062,89.86927795410156,detailed-1000pre,0.3676268458366394,0.3120215833187103,5
90.82745361328125,89.86927795410156,detailed-1000pre,0.3653508126735687,0.30994269251823425,5
90.85952758789062,89.86927795410156,detailed-1000pre,0.3630269467830658,0.30775755643844604,5
90.79537963867188,90.03267669677734,detailed-1000pre,0.3606523275375366,0.3055373728275299,5
90.85952758789062,90.19607543945312,detailed-1000pre,0.35823506116867065,0.3033270835876465,5
90.92366790771484,90.3594741821289,detailed-1000pre,0.3557656705379486,0.3010334372520447,5
90.92366790771484,90.52287292480469,detailed-1000pre,0.35326123237609863,0.29874828457832336,5
90.9878158569336,90.52287292480469,detailed-1000pre,0.35073307156562805,0.2964124083518982,5
91.05195617675781,90.52287292480469,detailed-1000pre,0.34820300340652466,0.29401129484176636,5
91.11609649658203,90.68627166748047,detailed-1000pre,0.345685750246048,0.29170918464660645,5
91.30853271484375,90.68627166748047,detailed-1000pre,0.34312474727630615,0.28918492794036865,5
91.244384765625,91.17646789550781,detailed-1000pre,0.3405073285102844,0.28685444593429565,5
91.37267303466797,91.3398666381836,detailed-1000pre,0.337880939245224,0.2841961085796356,5
91.40474700927734,91.17646789550781,detailed-1000pre,0.3352367579936981,0.2818545997142792,5
91.50096130371094,91.83006286621094,detailed-1000pre,0.332611083984375,0.2793545722961426,5
91.53303527832031,91.99346160888672,detailed-1000pre,0.3299773335456848,0.2768594026565552,5
91.56510925292969,92.1568603515625,detailed-1000pre,0.3273712992668152,0.27466973662376404,5
91.56510925292969,92.32025909423828,detailed-1000pre,0.32479768991470337,0.2722417414188385,5
91.59717559814453,92.32025909423828,detailed-1000pre,0.32227227091789246,0.27002131938934326,5
91.66132354736328,92.32025909423828,detailed-1000pre,0.31973278522491455,0.26771578192710876,5
91.69338989257812,92.32025909423828,detailed-1000pre,0.31723785400390625,0.26517996191978455,5
91.7254638671875,92.32025909423828,detailed-1000pre,0.3147704005241394,0.2629154324531555,5
91.78961181640625,92.48365783691406,detailed-1000pre,0.3123282492160797,0.260334849357605,5
91.8216781616211,92.32025909423828,detailed-1000pre,0.3099355101585388,0.25811442732810974,5
91.85375213623047,92.48365783691406,detailed-1000pre,0.3076271414756775,0.2557573914527893,5
91.8216781616211,92.48365783691406,detailed-1000pre,0.3053402304649353,0.253572940826416,5
91.88582611083984,92.48365783691406,detailed-1000pre,0.30308854579925537,0.2514699697494507,5
92.1103286743164,92.64705657958984,detailed-1000pre,0.3008826971054077,0.24919621646404266,5
92.17446899414062,92.64705657958984,detailed-1000pre,0.2987551987171173,0.24731436371803284,5
92.23861694335938,92.64705657958984,detailed-1000pre,0.29670730233192444,0.24493207037448883,5
