train_acc,dataset,i_set,train_loss,test_loss,test_acc
89.79987335205078,detailed-1000pre,3,0.4436762034893036,0.48688971996307373,88.2911376953125
89.79987335205078,detailed-1000pre,3,0.44332563877105713,0.4868004322052002,88.2911376953125
89.79987335205078,detailed-1000pre,3,0.4430208206176758,0.4867621064186096,88.2911376953125
89.76759338378906,detailed-1000pre,3,0.44276243448257446,0.4867745637893677,88.2911376953125
89.76759338378906,detailed-1000pre,3,0.4425489604473114,0.4868261218070984,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.4423794150352478,0.48691970109939575,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.44225019216537476,0.4870508015155792,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.44215837121009827,0.4872106909751892,88.2911376953125
89.57392120361328,detailed-1000pre,3,0.44209998846054077,0.48739099502563477,88.1329116821289
89.57392120361328,detailed-1000pre,3,0.4420698881149292,0.4875815808773041,88.1329116821289
89.54164123535156,detailed-1000pre,3,0.4420611262321472,0.4877704679965973,88.1329116821289
89.57392120361328,detailed-1000pre,3,0.44206610321998596,0.48794957995414734,88.1329116821289
89.50936126708984,detailed-1000pre,3,0.44207730889320374,0.48811158537864685,88.1329116821289
89.54164123535156,detailed-1000pre,3,0.4420880675315857,0.48825258016586304,88.1329116821289
89.50936126708984,detailed-1000pre,3,0.4420939087867737,0.4883679747581482,88.2911376953125
89.50936126708984,detailed-1000pre,3,0.44209060072898865,0.48845672607421875,88.4493637084961
89.4448013305664,detailed-1000pre,3,0.44207581877708435,0.4885190427303314,88.4493637084961
89.4448013305664,detailed-1000pre,3,0.44204947352409363,0.48855578899383545,88.4493637084961
89.4448013305664,detailed-1000pre,3,0.44201231002807617,0.48856857419013977,88.4493637084961
89.4448013305664,detailed-1000pre,3,0.4419654607772827,0.4885590076446533,88.1329116821289
89.4448013305664,detailed-1000pre,3,0.44190898537635803,0.4885348677635193,88.1329116821289
89.50936126708984,detailed-1000pre,3,0.4418494403362274,0.488506942987442,88.1329116821289
89.50936126708984,detailed-1000pre,3,0.44178685545921326,0.4884696900844574,88.1329116821289
89.54164123535156,detailed-1000pre,3,0.4417186379432678,0.48842525482177734,88.1329116821289
89.54164123535156,detailed-1000pre,3,0.44164830446243286,0.48837700486183167,88.1329116821289
89.54164123535156,detailed-1000pre,3,0.44157683849334717,0.4883280396461487,88.1329116821289
89.57392120361328,detailed-1000pre,3,0.44150567054748535,0.4882785677909851,88.1329116821289
89.57392120361328,detailed-1000pre,3,0.44143614172935486,0.48823070526123047,88.1329116821289
89.54164123535156,detailed-1000pre,3,0.4413684606552124,0.48818665742874146,88.1329116821289
89.54164123535156,detailed-1000pre,3,0.4413025677204132,0.4881495237350464,88.1329116821289
89.54164123535156,detailed-1000pre,3,0.44124147295951843,0.4881186783313751,88.1329116821289
89.57392120361328,detailed-1000pre,3,0.44118353724479675,0.48809555172920227,88.1329116821289
89.606201171875,detailed-1000pre,3,0.441127747297287,0.4880838990211487,88.1329116821289
89.57392120361328,detailed-1000pre,3,0.4410746991634369,0.4880824089050293,88.2911376953125
89.57392120361328,detailed-1000pre,3,0.4410226345062256,0.4880879819393158,88.2911376953125
89.57392120361328,detailed-1000pre,3,0.4409710168838501,0.48809897899627686,88.2911376953125
89.606201171875,detailed-1000pre,3,0.44091928005218506,0.4881149232387543,88.2911376953125
89.606201171875,detailed-1000pre,3,0.4408666789531708,0.4881376028060913,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.44081300497055054,0.4881664216518402,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.44075796008110046,0.4882001280784607,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.4407011866569519,0.488238662481308,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.4406432509422302,0.48828086256980896,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.4405837655067444,0.48832765221595764,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.44052329659461975,0.488381028175354,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.4404621124267578,0.48844221234321594,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.44040217995643616,0.488509863615036,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.4403468668460846,0.48858463764190674,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.44029632210731506,0.4886632263660431,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.44024622440338135,0.4887442886829376,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.44019532203674316,0.48882725834846497,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.44014331698417664,0.48891159892082214,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.4400903880596161,0.4889979958534241,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.440036416053772,0.48908737301826477,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.439981609582901,0.4891783893108368,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.4399262070655823,0.48927295207977295,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.43987080454826355,0.489367812871933,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.4398139417171478,0.48946744203567505,88.2911376953125
89.73531341552734,detailed-1000pre,3,0.4397553503513336,0.4895702302455902,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.43969595432281494,0.4896714687347412,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.4396367371082306,0.4897724688053131,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.4395803213119507,0.4898719787597656,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.43952223658561707,0.48996585607528687,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.4394598603248596,0.4900530278682709,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.4393945634365082,0.49012935161590576,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.4393262565135956,0.49020132422447205,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.43925732374191284,0.49027812480926514,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.43919163942337036,0.4903614819049835,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.43913888931274414,0.4904431700706482,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.439092755317688,0.4905184209346771,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.4390450716018677,0.49058663845062256,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.4389954209327698,0.4906504452228546,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.4389430284500122,0.4907118082046509,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.4388883709907532,0.4907750189304352,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.43883201479911804,0.4908366799354553,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.43877577781677246,0.4908972680568695,88.2911376953125
89.6707534790039,detailed-1000pre,3,0.43872082233428955,0.49096280336380005,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.4386601448059082,0.49103373289108276,88.2911376953125
89.70303344726562,detailed-1000pre,3,0.43860116600990295,0.4911067485809326,88.4493637084961
89.73531341552734,detailed-1000pre,3,0.4385410249233246,0.4911807179450989,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.4384807348251343,0.4912554621696472,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.4384227395057678,0.4913179576396942,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.43836236000061035,0.4913763701915741,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.43830201029777527,0.491437703371048,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43824028968811035,0.4914996027946472,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43817588686943054,0.491559237241745,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4381101131439209,0.49161776900291443,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4380412697792053,0.4916754364967346,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.437969833612442,0.4917363226413727,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4378977417945862,0.4917986989021301,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4378261864185333,0.4918646216392517,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43775659799575806,0.49193140864372253,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4376898407936096,0.4919944703578949,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4376225471496582,0.4920521080493927,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43755367398262024,0.4921005964279175,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4374823570251465,0.49214133620262146,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4374086558818817,0.4921749532222748,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43733325600624084,0.49220430850982666,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43725717067718506,0.49223658442497253,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43718037009239197,0.4922727048397064,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4371024966239929,0.4923115074634552,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43702173233032227,0.49235495924949646,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4369397759437561,0.4924030601978302,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4368589222431183,0.49244892597198486,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.43677711486816406,0.492494136095047,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.43669357895851135,0.49253711104393005,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4366081655025482,0.4925774931907654,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.436520516872406,0.49261564016342163,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.4364311099052429,0.4926528036594391,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.4363393485546112,0.4926912486553192,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.43624675273895264,0.4927303194999695,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.4361524283885956,0.49276840686798096,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.43605658411979675,0.49280446767807007,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.43595921993255615,0.49283403158187866,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43586012721061707,0.49286189675331116,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4357593357563019,0.492892324924469,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43565696477890015,0.492926687002182,88.2911376953125
89.79987335205078,detailed-1000pre,3,0.4355525076389313,0.492963969707489,88.2911376953125
89.79987335205078,detailed-1000pre,3,0.43544650077819824,0.49300384521484375,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43533939123153687,0.49304595589637756,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43523046374320984,0.4930882751941681,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4351191520690918,0.49312978982925415,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43500572443008423,0.4931693971157074,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4348897933959961,0.4932101368904114,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43477168679237366,0.4932527244091034,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.434651643037796,0.4932958483695984,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43452921509742737,0.493338406085968,88.4493637084961
89.8321533203125,detailed-1000pre,3,0.43440455198287964,0.4933827817440033,88.4493637084961
89.8321533203125,detailed-1000pre,3,0.43427762389183044,0.49343013763427734,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4341476857662201,0.49347978830337524,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.4340156316757202,0.49352917075157166,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.43388184905052185,0.49357300996780396,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.433745414018631,0.4936144948005676,88.4493637084961
89.76759338378906,detailed-1000pre,3,0.43360626697540283,0.49364739656448364,88.4493637084961
89.79987335205078,detailed-1000pre,3,0.43346381187438965,0.4936777651309967,88.4493637084961
89.8321533203125,detailed-1000pre,3,0.4333186447620392,0.4937020540237427,88.4493637084961
89.8321533203125,detailed-1000pre,3,0.4331689774990082,0.49373024702072144,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.4330199956893921,0.49376437067985535,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.4328663647174835,0.4937981963157654,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.4327084422111511,0.49382874369621277,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.4325481951236725,0.49385708570480347,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.43238627910614014,0.4938869774341583,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.43221890926361084,0.4939202070236206,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.432047575712204,0.4939541518688202,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.43187251687049866,0.49398475885391235,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.43169379234313965,0.4940130114555359,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.4315107464790344,0.4940415620803833,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.4313225746154785,0.49407055974006653,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.4311297535896301,0.494098037481308,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.43093326687812805,0.4941219985485077,88.4493637084961
89.86442565917969,detailed-1000pre,3,0.43073123693466187,0.4941444396972656,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.4305242598056793,0.49416691064834595,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.43031299114227295,0.49418729543685913,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.43009665608406067,0.49420827627182007,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.4298739433288574,0.49422672390937805,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.4296466112136841,0.4942430555820465,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.42941534519195557,0.4942619204521179,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.4291806221008301,0.49428480863571167,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.4289422631263733,0.49430593848228455,88.4493637084961
89.8967056274414,detailed-1000pre,3,0.42870306968688965,0.49431824684143066,88.4493637084961
89.92898559570312,detailed-1000pre,3,0.4284629225730896,0.49432995915412903,88.4493637084961
89.92898559570312,detailed-1000pre,3,0.42822107672691345,0.49434012174606323,88.4493637084961
89.92898559570312,detailed-1000pre,3,0.4279767870903015,0.4943441152572632,88.4493637084961
89.92898559570312,detailed-1000pre,3,0.42772847414016724,0.49434754252433777,88.4493637084961
89.92898559570312,detailed-1000pre,3,0.42747437953948975,0.49434900283813477,88.4493637084961
89.92898559570312,detailed-1000pre,3,0.4272131621837616,0.4943459630012512,88.2911376953125
89.92898559570312,detailed-1000pre,3,0.42694419622421265,0.4943375885486603,88.2911376953125
89.99354553222656,detailed-1000pre,3,0.42667263746261597,0.49433010816574097,88.4493637084961
89.99354553222656,detailed-1000pre,3,0.42639458179473877,0.4943210482597351,88.4493637084961
89.99354553222656,detailed-1000pre,3,0.42611128091812134,0.49430355429649353,88.4493637084961
89.99354553222656,detailed-1000pre,3,0.42582231760025024,0.49428367614746094,88.4493637084961
89.99354553222656,detailed-1000pre,3,0.4255281984806061,0.4942653179168701,88.4493637084961
89.99354553222656,detailed-1000pre,3,0.4252287447452545,0.49424731731414795,88.4493637084961
89.99354553222656,detailed-1000pre,3,0.4249227046966553,0.4942365884780884,88.4493637084961
89.99354553222656,detailed-1000pre,3,0.4246106743812561,0.49422499537467957,88.4493637084961
89.99354553222656,detailed-1000pre,3,0.4242933988571167,0.4942040741443634,88.60759735107422
89.99354553222656,detailed-1000pre,3,0.42397013306617737,0.4941876232624054,88.60759735107422
90.02582550048828,detailed-1000pre,3,0.42364126443862915,0.4941737651824951,88.60759735107422
90.02582550048828,detailed-1000pre,3,0.42330610752105713,0.49415335059165955,88.60759735107422
90.02582550048828,detailed-1000pre,3,0.422963947057724,0.4941330552101135,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.4226140081882477,0.494112491607666,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.42225855588912964,0.494086354970932,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.42189595103263855,0.49404898285865784,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.4215247333049774,0.4940076470375061,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.4211460053920746,0.4939650297164917,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.4207596480846405,0.4939149022102356,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.4203653633594513,0.49385324120521545,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.41996270418167114,0.4937945604324341,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.41955146193504333,0.4937359392642975,88.60759735107422
90.09037780761719,detailed-1000pre,3,0.41912972927093506,0.4936769902706146,88.9240493774414
90.09037780761719,detailed-1000pre,3,0.4187007248401642,0.493604838848114,88.9240493774414
90.1226577758789,detailed-1000pre,3,0.4182617962360382,0.49352526664733887,88.9240493774414
90.1226577758789,detailed-1000pre,3,0.4178124666213989,0.4934445321559906,88.9240493774414
90.1226577758789,detailed-1000pre,3,0.41735225915908813,0.49336737394332886,88.76582336425781
90.1226577758789,detailed-1000pre,3,0.4168792963027954,0.49328815937042236,88.76582336425781
90.1226577758789,detailed-1000pre,3,0.4163937270641327,0.4931943416595459,88.76582336425781
90.1226577758789,detailed-1000pre,3,0.4158969521522522,0.49308040738105774,89.082275390625
90.15493774414062,detailed-1000pre,3,0.4153902530670166,0.4929528534412384,89.082275390625
90.15493774414062,detailed-1000pre,3,0.4148632884025574,0.4928126335144043,89.082275390625
90.15493774414062,detailed-1000pre,3,0.41431406140327454,0.4926554262638092,89.082275390625
90.18721771240234,detailed-1000pre,3,0.41374996304512024,0.4924916625022888,89.082275390625
90.21949768066406,detailed-1000pre,3,0.4131753444671631,0.4923264980316162,89.082275390625
90.18721771240234,detailed-1000pre,3,0.4125957787036896,0.49214738607406616,89.082275390625
90.18721771240234,detailed-1000pre,3,0.41200968623161316,0.49194616079330444,89.082275390625
90.18721771240234,detailed-1000pre,3,0.41141948103904724,0.49172675609588623,89.082275390625
90.21949768066406,detailed-1000pre,3,0.41081443428993225,0.4914720058441162,89.082275390625
90.21949768066406,detailed-1000pre,3,0.41019365191459656,0.4911707639694214,89.082275390625
90.2840576171875,detailed-1000pre,3,0.40955960750579834,0.4908425211906433,89.082275390625
90.2840576171875,detailed-1000pre,3,0.40891969203948975,0.490522563457489,89.082275390625
90.2840576171875,detailed-1000pre,3,0.40826353430747986,0.4901573061943054,89.24050903320312
90.25177764892578,detailed-1000pre,3,0.4075878858566284,0.4897393584251404,89.24050903320312
90.21949768066406,detailed-1000pre,3,0.4068981111049652,0.48928534984588623,89.24050903320312
90.21949768066406,detailed-1000pre,3,0.40619412064552307,0.48881444334983826,89.24050903320312
90.31632995605469,detailed-1000pre,3,0.4054795503616333,0.4883468449115753,89.24050903320312
90.31632995605469,detailed-1000pre,3,0.40475356578826904,0.48786646127700806,89.24050903320312
90.2840576171875,detailed-1000pre,3,0.40401625633239746,0.48734205961227417,89.24050903320312
90.2840576171875,detailed-1000pre,3,0.40326955914497375,0.4867914021015167,89.24050903320312
90.25177764892578,detailed-1000pre,3,0.40251094102859497,0.4862208366394043,89.24050903320312
90.25177764892578,detailed-1000pre,3,0.40173813700675964,0.485641211271286,89.24050903320312
90.25177764892578,detailed-1000pre,3,0.4009500741958618,0.48507577180862427,89.24050903320312
90.25177764892578,detailed-1000pre,3,0.4001428484916687,0.484505832195282,89.24050903320312
90.21949768066406,detailed-1000pre,3,0.3993183970451355,0.4838846027851105,89.24050903320312
90.18721771240234,detailed-1000pre,3,0.3984733521938324,0.48319703340530396,89.24050903320312
90.18721771240234,detailed-1000pre,3,0.3976026177406311,0.4824901223182678,89.24050903320312
90.18721771240234,detailed-1000pre,3,0.3967091143131256,0.48178115487098694,89.24050903320312
90.15493774414062,detailed-1000pre,3,0.3957844078540802,0.48103636503219604,89.24050903320312
90.15493774414062,detailed-1000pre,3,0.3948235511779785,0.4802340865135193,89.24050903320312
90.15493774414062,detailed-1000pre,3,0.3938281536102295,0.4793560206890106,89.39873504638672
90.18721771240234,detailed-1000pre,3,0.3927876949310303,0.4784606993198395,89.24050903320312
90.2840576171875,detailed-1000pre,3,0.391711562871933,0.47755780816078186,89.24050903320312
90.31632995605469,detailed-1000pre,3,0.390591025352478,0.4766514003276825,89.24050903320312
90.31632995605469,detailed-1000pre,3,0.38943007588386536,0.47567951679229736,89.24050903320312
90.3486099243164,detailed-1000pre,3,0.38822945952415466,0.4746066927909851,89.24050903320312
90.38088989257812,detailed-1000pre,3,0.38699617981910706,0.47348254919052124,89.082275390625
90.41316986083984,detailed-1000pre,3,0.3857387900352478,0.47229957580566406,89.082275390625
90.41316986083984,detailed-1000pre,3,0.3844510316848755,0.47103622555732727,89.082275390625
90.44544982910156,detailed-1000pre,3,0.38313794136047363,0.4697034955024719,89.082275390625
90.47772979736328,detailed-1000pre,3,0.3817887604236603,0.4682941734790802,89.082275390625
90.510009765625,detailed-1000pre,3,0.3804043233394623,0.46680742502212524,89.082275390625
90.5745620727539,detailed-1000pre,3,0.37898939847946167,0.4652949571609497,89.24050903320312
90.5745620727539,detailed-1000pre,3,0.3775560259819031,0.4637261927127838,89.39873504638672
90.60684204101562,detailed-1000pre,3,0.37609896063804626,0.46207666397094727,89.39873504638672
90.60684204101562,detailed-1000pre,3,0.37460190057754517,0.4603479206562042,89.55696105957031
90.60684204101562,detailed-1000pre,3,0.3730582594871521,0.45858827233314514,89.55696105957031
90.60684204101562,detailed-1000pre,3,0.3714646100997925,0.45675718784332275,89.55696105957031
90.67140197753906,detailed-1000pre,3,0.36981460452079773,0.45483824610710144,89.55696105957031
90.70368194580078,detailed-1000pre,3,0.36810997128486633,0.4528554379940033,89.55696105957031
90.70368194580078,detailed-1000pre,3,0.36635926365852356,0.4508887231349945,89.87342071533203
90.7359619140625,detailed-1000pre,3,0.36455634236335754,0.44880223274230957,89.87342071533203
90.8005142211914,detailed-1000pre,3,0.362711101770401,0.4465888440608978,89.87342071533203
90.89735412597656,detailed-1000pre,3,0.36082887649536133,0.44442522525787354,90.18987274169922
90.89735412597656,detailed-1000pre,3,0.3588995933532715,0.4422406256198883,90.18987274169922
90.89735412597656,detailed-1000pre,3,0.3569207191467285,0.43985480070114136,90.18987274169922
90.92963409423828,detailed-1000pre,3,0.3548964560031891,0.43736305832862854,90.18987274169922
90.99418640136719,detailed-1000pre,3,0.3528340458869934,0.4348629415035248,90.34809875488281
90.99418640136719,detailed-1000pre,3,0.3507269620895386,0.4321780204772949,90.34809875488281
91.0264663696289,detailed-1000pre,3,0.34857290983200073,0.42935460805892944,90.34809875488281
91.15558624267578,detailed-1000pre,3,0.34637895226478577,0.42651379108428955,90.34809875488281
91.12330627441406,detailed-1000pre,3,0.34413668513298035,0.4235245883464813,90.34809875488281
