test_loss,i_set,train_acc,dataset,test_acc,train_loss
0.4625885784626007,6,89.09967803955078,detailed-1000pre,89.19355010986328,0.44858476519584656
0.4623951017856598,6,89.09967803955078,detailed-1000pre,89.19355010986328,0.44848158955574036
0.4621759057044983,6,89.1318359375,detailed-1000pre,89.3548355102539,0.44836676120758057
0.461941123008728,6,89.1318359375,detailed-1000pre,89.83870697021484,0.44824784994125366
0.4617006182670593,6,89.16398620605469,detailed-1000pre,89.83870697021484,0.44813069701194763
0.4614614248275757,6,89.09967803955078,detailed-1000pre,89.83870697021484,0.4480201005935669
0.4612301290035248,6,89.16398620605469,detailed-1000pre,90.0,0.44791898131370544
0.46101221442222595,6,89.1318359375,detailed-1000pre,90.0,0.44782981276512146
0.4608097970485687,6,89.1318359375,detailed-1000pre,90.0,0.44775405526161194
0.46062517166137695,6,89.1318359375,detailed-1000pre,90.0,0.44769155979156494
0.46045997738838196,6,89.1961441040039,detailed-1000pre,90.16129302978516,0.4476415514945984
0.4603138864040375,6,89.2282943725586,detailed-1000pre,90.32257843017578,0.4476022720336914
0.4601859748363495,6,89.2282943725586,detailed-1000pre,90.32257843017578,0.44757145643234253
0.46007540822029114,6,89.2282943725586,detailed-1000pre,90.32257843017578,0.44754767417907715
0.45998838543891907,6,89.2282943725586,detailed-1000pre,90.32257843017578,0.44752827286720276
0.45992302894592285,6,89.1961441040039,detailed-1000pre,90.16129302978516,0.4475121796131134
0.45987263321876526,6,89.1961441040039,detailed-1000pre,90.16129302978516,0.4474947452545166
0.4598369002342224,6,89.2282943725586,detailed-1000pre,90.32257843017578,0.44747599959373474
0.4598141610622406,6,89.2926025390625,detailed-1000pre,90.32257843017578,0.44745543599128723
0.4598022997379303,6,89.2926025390625,detailed-1000pre,90.32257843017578,0.44743186235427856
0.45980149507522583,6,89.2926025390625,detailed-1000pre,90.32257843017578,0.44740498065948486
0.4598102569580078,6,89.2926025390625,detailed-1000pre,90.32257843017578,0.44737544655799866
0.4598311185836792,6,89.2926025390625,detailed-1000pre,90.32257843017578,0.44734540581703186
0.45986509323120117,6,89.2926025390625,detailed-1000pre,90.16129302978516,0.44731640815734863
0.4599078595638275,6,89.26045227050781,detailed-1000pre,90.16129302978516,0.44728797674179077
0.45995602011680603,6,89.2282943725586,detailed-1000pre,90.32257843017578,0.44726020097732544
0.46000567078590393,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.4472312927246094
0.4600556194782257,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.44720131158828735
0.4601041078567505,6,89.1318359375,detailed-1000pre,90.32257843017578,0.447170615196228
0.46015122532844543,6,89.1318359375,detailed-1000pre,90.32257843017578,0.4471393823623657
0.4601963460445404,6,89.1318359375,detailed-1000pre,90.32257843017578,0.44710782170295715
0.4602373540401459,6,89.1318359375,detailed-1000pre,90.32257843017578,0.44707685708999634
0.4602721035480499,6,89.1318359375,detailed-1000pre,90.32257843017578,0.44704651832580566
0.4602994918823242,6,89.1318359375,detailed-1000pre,90.32257843017578,0.4470164477825165
0.4603171944618225,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.44698575139045715
0.4603264629840851,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.4469541013240814
0.4603267014026642,6,89.1961441040039,detailed-1000pre,90.16129302978516,0.4469218850135803
0.4603191316127777,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.446889191865921
0.46030470728874207,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.44685599207878113
0.4602859914302826,6,89.09967803955078,detailed-1000pre,90.16129302978516,0.4468214511871338
0.46026232838630676,6,89.09967803955078,detailed-1000pre,90.16129302978516,0.44678422808647156
0.4602389335632324,6,89.09967803955078,detailed-1000pre,90.16129302978516,0.4467450678348541
0.4602154493331909,6,89.09967803955078,detailed-1000pre,90.16129302978516,0.4467056691646576
0.46019285917282104,6,89.09967803955078,detailed-1000pre,90.16129302978516,0.4466680586338043
0.4601694345474243,6,89.09967803955078,detailed-1000pre,90.32257843017578,0.4466315805912018
0.4601460099220276,6,89.09967803955078,detailed-1000pre,90.32257843017578,0.4465961456298828
0.46011948585510254,6,89.09967803955078,detailed-1000pre,90.32257843017578,0.44656169414520264
0.4600878655910492,6,89.09967803955078,detailed-1000pre,90.32257843017578,0.44652730226516724
0.46005111932754517,6,89.1318359375,detailed-1000pre,90.32257843017578,0.44649115204811096
0.460010826587677,6,89.1318359375,detailed-1000pre,90.32257843017578,0.446454256772995
0.4599685072898865,6,89.16398620605469,detailed-1000pre,90.32257843017578,0.44641542434692383
0.4599272608757019,6,89.16398620605469,detailed-1000pre,90.32257843017578,0.4463752508163452
0.45988965034484863,6,89.16398620605469,detailed-1000pre,90.32257843017578,0.4463344216346741
0.45985499024391174,6,89.16398620605469,detailed-1000pre,90.32257843017578,0.4462941884994507
0.45982375741004944,6,89.16398620605469,detailed-1000pre,90.32257843017578,0.4462539553642273
0.4597950577735901,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.4462130069732666
0.4597788155078888,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.4461698532104492
0.45973727107048035,6,89.16398620605469,detailed-1000pre,90.32257843017578,0.44613513350486755
0.45970261096954346,6,89.16398620605469,detailed-1000pre,90.32257843017578,0.44608235359191895
0.4596666395664215,6,89.16398620605469,detailed-1000pre,90.32257843017578,0.4460393190383911
0.4596296548843384,6,89.16398620605469,detailed-1000pre,90.32257843017578,0.44599470496177673
0.45959049463272095,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.44594869017601013
0.45954811573028564,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.44590243697166443
0.45949894189834595,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.4458554685115814
0.4594454765319824,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.4458065330982208
0.4593869149684906,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.4457560181617737
0.45932233333587646,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.4457033574581146
0.45924997329711914,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.44565027952194214
0.4591713547706604,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.4455951750278473
0.4590848684310913,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.44553810358047485
0.45899489521980286,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.4454793930053711
0.45889803767204285,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.445419043302536
0.458792120218277,6,89.16398620605469,detailed-1000pre,90.16129302978516,0.44535747170448303
0.45867741107940674,6,89.1961441040039,detailed-1000pre,90.16129302978516,0.4452967345714569
0.4585513174533844,6,89.1961441040039,detailed-1000pre,90.16129302978516,0.44523531198501587
0.45841723680496216,6,89.1961441040039,detailed-1000pre,90.16129302978516,0.44517263770103455
0.4582756757736206,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.4451068043708801
0.4581295847892761,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.44503870606422424
0.4579766094684601,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.4449702203273773
0.4578114449977875,6,89.1961441040039,detailed-1000pre,90.32257843017578,0.44489994645118713
0.457637757062912,6,89.26045227050781,detailed-1000pre,90.32257843017578,0.44483011960983276
0.4574646055698395,6,89.26045227050781,detailed-1000pre,90.32257843017578,0.4447579085826874
0.45727813243865967,6,89.26045227050781,detailed-1000pre,90.16129302978516,0.4446853697299957
0.4570903182029724,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.44460901618003845
0.4569098651409149,6,89.38906860351562,detailed-1000pre,90.16129302978516,0.4445239305496216
0.45671918988227844,6,89.38906860351562,detailed-1000pre,90.16129302978516,0.4444418251514435
0.45652902126312256,6,89.38906860351562,detailed-1000pre,90.16129302978516,0.4443577527999878
0.4563543498516083,6,89.38906860351562,detailed-1000pre,90.16129302978516,0.4442748427391052
0.4562080502510071,6,89.38906860351562,detailed-1000pre,90.16129302978516,0.4441909193992615
0.4561034142971039,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.4441147446632385
0.4559948146343231,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.4440542459487915
0.4558756649494171,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.44399234652519226
0.45574870705604553,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.4439242482185364
0.4556105136871338,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.44385263323783875
0.45546796917915344,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.4437817633152008
0.4553339183330536,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.44371166825294495
0.4552130699157715,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.4436377286911011
0.45509737730026245,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.44355902075767517
0.4549776613712311,6,89.3569107055664,detailed-1000pre,90.16129302978516,0.44348299503326416
0.45485347509384155,6,89.3569107055664,detailed-1000pre,90.0,0.4434065520763397
0.4547246992588043,6,89.38906860351562,detailed-1000pre,90.0,0.44332996010780334
0.45459070801734924,6,89.38906860351562,detailed-1000pre,90.0,0.443252831697464
0.45444995164871216,6,89.38906860351562,detailed-1000pre,90.0,0.4431737959384918
0.45430150628089905,6,89.38906860351562,detailed-1000pre,90.0,0.44309327006340027
0.45414841175079346,6,89.38906860351562,detailed-1000pre,90.0,0.4430118203163147
0.4539925754070282,6,89.42121887207031,detailed-1000pre,90.0,0.4429284632205963
0.45382609963417053,6,89.42121887207031,detailed-1000pre,90.0,0.44284331798553467
0.4536481201648712,6,89.42121887207031,detailed-1000pre,90.0,0.4427547752857208
0.4534658193588257,6,89.42121887207031,detailed-1000pre,90.0,0.44266393780708313
0.4532840847969055,6,89.42121887207031,detailed-1000pre,90.0,0.44257301092147827
0.45309871435165405,6,89.42121887207031,detailed-1000pre,90.0,0.44248029589653015
0.4529092013835907,6,89.38906860351562,detailed-1000pre,90.16129302978516,0.44238409399986267
0.4527178406715393,6,89.38906860351562,detailed-1000pre,90.16129302978516,0.44228607416152954
0.4525211453437805,6,89.38906860351562,detailed-1000pre,90.16129302978516,0.44218772649765015
0.4523147940635681,6,89.42121887207031,detailed-1000pre,90.16129302978516,0.44208824634552
0.45210087299346924,6,89.42121887207031,detailed-1000pre,90.16129302978516,0.4419867694377899
0.451883465051651,6,89.45337677001953,detailed-1000pre,90.16129302978516,0.4418826103210449
0.4516608417034149,6,89.45337677001953,detailed-1000pre,90.16129302978516,0.4417765736579895
0.45143923163414,6,89.45337677001953,detailed-1000pre,90.16129302978516,0.44166871905326843
0.45121487975120544,6,89.45337677001953,detailed-1000pre,90.16129302978516,0.4415585696697235
0.4509902894496918,6,89.45337677001953,detailed-1000pre,90.16129302978516,0.4414435923099518
0.45076897740364075,6,89.45337677001953,detailed-1000pre,90.32257843017578,0.44132277369499207
0.4505457282066345,6,89.42121887207031,detailed-1000pre,90.32257843017578,0.441196084022522
0.4503144323825836,6,89.45337677001953,detailed-1000pre,90.32257843017578,0.4410695433616638
0.4500730037689209,6,89.45337677001953,detailed-1000pre,90.32257843017578,0.44094207882881165
0.4498320519924164,6,89.48552703857422,detailed-1000pre,90.32257843017578,0.44081583619117737
0.44958385825157166,6,89.48552703857422,detailed-1000pre,90.32257843017578,0.44069093465805054
0.44932880997657776,6,89.48552703857422,detailed-1000pre,90.32257843017578,0.4405632019042969
0.4490727484226227,6,89.48552703857422,detailed-1000pre,90.32257843017578,0.4404328167438507
0.4488140046596527,6,89.48552703857422,detailed-1000pre,90.32257843017578,0.44030022621154785
0.44855183362960815,6,89.48552703857422,detailed-1000pre,90.32257843017578,0.44016483426094055
0.4482901096343994,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.44002625346183777
0.44803014397621155,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43988242745399475
0.44777387380599976,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.4397333562374115
0.4475247263908386,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43957996368408203
0.44727152585983276,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43942373991012573
0.4470062255859375,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.4392646253108978
0.44671759009361267,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43910104036331177
0.4464128017425537,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43893349170684814
0.4461052119731903,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43876200914382935
0.4458034932613373,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43858766555786133
0.44550564885139465,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43841010332107544
0.4451883137226105,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43823137879371643
0.44485458731651306,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.4380495846271515
0.44452396035194397,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.43786492943763733
0.4441937208175659,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.4376780390739441
0.4438520669937134,6,89.51768493652344,detailed-1000pre,90.32257843017578,0.4374886155128479
0.4434897005558014,6,89.54984283447266,detailed-1000pre,90.32257843017578,0.43729540705680847
0.4431242346763611,6,89.54984283447266,detailed-1000pre,90.32257843017578,0.4370969533920288
0.4427614212036133,6,89.58199310302734,detailed-1000pre,90.32257843017578,0.4368947446346283
0.44240111112594604,6,89.58199310302734,detailed-1000pre,90.32257843017578,0.43668726086616516
0.4420360028743744,6,89.58199310302734,detailed-1000pre,90.32257843017578,0.4364742040634155
0.4416610300540924,6,89.58199310302734,detailed-1000pre,90.32257843017578,0.43625608086586
0.4412817656993866,6,89.58199310302734,detailed-1000pre,90.32257843017578,0.4360339641571045
0.4408872425556183,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4358067810535431
0.4404832422733307,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.43557214736938477
0.4400763511657715,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4353320896625519
0.4396670460700989,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4350868761539459
0.4392605125904083,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4348354637622833
0.4388478994369507,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4345780313014984
0.43842801451683044,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.43431493639945984
0.437994122505188,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4340464472770691
0.4375442862510681,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.433772474527359
0.4370840787887573,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.43349120020866394
0.43660610914230347,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4332032799720764
0.43611758947372437,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4329071640968323
0.4356231093406677,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4326012432575226
0.43512120842933655,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.43229028582572937
0.434605211019516,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.4319725036621094
0.43408024311065674,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.43164771795272827
0.43354254961013794,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.43131616711616516
0.43297556042671204,6,89.64630126953125,detailed-1000pre,90.32257843017578,0.43097734451293945
0.43239647150039673,6,89.67845916748047,detailed-1000pre,90.32257843017578,0.43063077330589294
0.43181657791137695,6,89.67845916748047,detailed-1000pre,90.32257843017578,0.43027663230895996
0.43122345209121704,6,89.67845916748047,detailed-1000pre,90.32257843017578,0.4299147427082062
0.43061020970344543,6,89.71060943603516,detailed-1000pre,90.32257843017578,0.42954450845718384
0.42997899651527405,6,89.71060943603516,detailed-1000pre,90.32257843017578,0.42916420102119446
0.4293373227119446,6,89.77491760253906,detailed-1000pre,90.32257843017578,0.4287741482257843
0.42868679761886597,6,89.77491760253906,detailed-1000pre,90.32257843017578,0.428374707698822
0.4280157685279846,6,89.77491760253906,detailed-1000pre,90.32257843017578,0.42796507477760315
0.4273127317428589,6,89.77491760253906,detailed-1000pre,90.32257843017578,0.42754533886909485
0.42658478021621704,6,89.74276733398438,detailed-1000pre,90.32257843017578,0.4271147847175598
0.4258441627025604,6,89.71060943603516,detailed-1000pre,90.32257843017578,0.42667412757873535
0.42509725689888,6,89.71060943603516,detailed-1000pre,90.32257843017578,0.4262232482433319
0.42434224486351013,6,89.74276733398438,detailed-1000pre,90.32257843017578,0.425759881734848
0.42358359694480896,6,89.74276733398438,detailed-1000pre,90.32257843017578,0.4252917766571045
0.4228271543979645,6,89.74276733398438,detailed-1000pre,90.32257843017578,0.42481839656829834
0.4220614433288574,6,89.74276733398438,detailed-1000pre,90.32257843017578,0.4243369698524475
0.42128363251686096,6,89.74276733398438,detailed-1000pre,90.32257843017578,0.4238428771495819
0.4204771816730499,6,89.74276733398438,detailed-1000pre,90.32257843017578,0.4233359694480896
0.41965818405151367,6,89.71060943603516,detailed-1000pre,90.32257843017578,0.4228171706199646
0.41883331537246704,6,89.71060943603516,detailed-1000pre,90.32257843017578,0.4222851097583771
0.4180155396461487,6,89.71060943603516,detailed-1000pre,90.32257843017578,0.42174232006073
0.4172028601169586,6,89.67845916748047,detailed-1000pre,90.48387145996094,0.4211891293525696
0.41636577248573303,6,89.67845916748047,detailed-1000pre,90.48387145996094,0.4206254780292511
0.41550976037979126,6,89.71060943603516,detailed-1000pre,90.6451644897461,0.4200490415096283
0.4146379828453064,6,89.71060943603516,detailed-1000pre,90.6451644897461,0.419460266828537
0.4137217402458191,6,89.71060943603516,detailed-1000pre,90.6451644897461,0.4188598096370697
0.4127522110939026,6,89.71060943603516,detailed-1000pre,90.6451644897461,0.41824376583099365
0.41177627444267273,6,89.71060943603516,detailed-1000pre,90.6451644897461,0.41761037707328796
0.41078436374664307,6,89.71060943603516,detailed-1000pre,90.6451644897461,0.41695716977119446
0.40972477197647095,6,89.80707550048828,detailed-1000pre,90.6451644897461,0.41628560423851013
0.4086299240589142,6,89.83922576904297,detailed-1000pre,90.6451644897461,0.4155939519405365
0.4075085520744324,6,89.83922576904297,detailed-1000pre,90.6451644897461,0.41488221287727356
0.4063798785209656,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.4141659438610077
0.4052521288394928,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.41344374418258667
0.4041144847869873,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.41271477937698364
0.40294763445854187,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.41198328137397766
0.4017643630504608,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.41124603152275085
0.40056490898132324,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.4104919731616974
0.3993362784385681,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.4097132384777069
0.398071825504303,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.4089147746562958
0.39677298069000244,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.40809282660484314
0.3954767882823944,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.4072483777999878
0.3941786289215088,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.40638411045074463
0.3928361237049103,6,89.9356918334961,detailed-1000pre,90.6451644897461,0.4055038392543793
0.3914448618888855,6,89.96784210205078,detailed-1000pre,90.6451644897461,0.4046034514904022
0.3900351822376251,6,90.0,detailed-1000pre,90.80644989013672,0.40368691086769104
0.38859257102012634,6,90.0,detailed-1000pre,90.80644989013672,0.40275099873542786
0.38712888956069946,6,89.96784210205078,detailed-1000pre,90.80644989013672,0.40179893374443054
0.38563433289527893,6,90.03215789794922,detailed-1000pre,90.80644989013672,0.40083783864974976
0.3841051161289215,6,90.03215789794922,detailed-1000pre,90.80644989013672,0.3998577296733856
0.38250190019607544,6,90.03215789794922,detailed-1000pre,90.80644989013672,0.39885684847831726
0.38085025548934937,6,90.03215789794922,detailed-1000pre,90.80644989013672,0.39783018827438354
0.37916111946105957,6,90.0643081665039,detailed-1000pre,90.80644989013672,0.39677733182907104
0.37745288014411926,6,90.0643081665039,detailed-1000pre,90.80644989013672,0.3957003653049469
0.37573736906051636,6,90.09646606445312,detailed-1000pre,90.80644989013672,0.39459967613220215
0.37398025393486023,6,90.09646606445312,detailed-1000pre,90.80644989013672,0.3934752345085144
0.3722136616706848,6,90.09646606445312,detailed-1000pre,90.80644989013672,0.39232882857322693
0.37044626474380493,6,90.12861633300781,detailed-1000pre,90.96774291992188,0.3911644518375397
0.3686788082122803,6,90.16077423095703,detailed-1000pre,90.96774291992188,0.3899793028831482
0.3668607473373413,6,90.12861633300781,detailed-1000pre,90.96774291992188,0.3887740969657898
0.36504605412483215,6,90.19292449951172,detailed-1000pre,91.12903594970703,0.38754206895828247
0.36320948600769043,6,90.22508239746094,detailed-1000pre,91.29032135009766,0.3862857520580292
0.3613022565841675,6,90.25723266601562,detailed-1000pre,91.29032135009766,0.3850076198577881
